income is <=50k, fnlwgt is 173804, capital-gain is 0, workclass is Private, race is White, hours-per-week is 20, education is Some-college, marital-status is Never-married, occupation is Other-service, relationship is Own-child, capital-loss is 0, native-country is United-states, education-num is 10, sex is Male, age is 20
income is <=50k, hours-per-week is 40, fnlwgt is 165815, relationship is Husband, sex is Male, race is White, marital-status is Married-civ-spouse, occupation is Exec-managerial, capital-gain is 0, age is 38, workclass is State-gov, capital-loss is 0, education is Some-college, native-country is United-states, education-num is 10
income is <=50k, capital-gain is 0, capital-loss is 0, age is 24, sex is Male, education is Hs-grad, marital-status is Never-married, race is White, hours-per-week is 30, occupation is Machine-op-inspct, relationship is Own-child, workclass is Private, fnlwgt is 203776, native-country is United-states, education-num is 9
income is <=50k, capital-gain is 0, hours-per-week is 40, fnlwgt is 110748, education-num is 10, relationship is Husband, race is White, education is Some-college, marital-status is Married-civ-spouse, workclass is Private, occupation is Exec-managerial, age is 42, sex is Male, capital-loss is 0, native-country is United-states
income is >50k, capital-gain is 0, marital-status is Married-civ-spouse, race is White, occupation is Exec-managerial, workclass is Private, sex is Male, education is Bachelors, capital-loss is 0, fnlwgt is 177782, relationship is Husband, age is 49, hours-per-week is 55, native-country is United-states, education-num is 13
income is <=50k, capital-gain is 0, hours-per-week is 44, education-num is 10, capital-loss is 0, relationship is Husband, race is White, occupation is Tech-support, marital-status is Married-civ-spouse, fnlwgt is 182460, workclass is Private, education is Some-college, age is 54, native-country is United-states, sex is Male
income is <=50k, native-country is United-states, capital-gain is 0, marital-status is Married-civ-spouse, race is White, education-num is 9, capital-loss is 0, age is 46, sex is Male, hours-per-week is 40, occupation is Transport-moving, relationship is Husband, workclass is Private, education is Hs-grad, fnlwgt is 208539
income is <=50k, capital-gain is 0, sex is Female, hours-per-week is 40, education is Bachelors, marital-status is Never-married, occupation is Adm-clerical, race is White, native-country is United-states, capital-loss is 0, education-num is 13, fnlwgt is 128604, age is 24, workclass is Private, relationship is Not-in-family
income is <=50k, native-country is United-states, education-num is 6, occupation is Other-service, capital-gain is 0, workclass is Private, race is White, hours-per-week is 30, fnlwgt is 189850, relationship is Unmarried, education is 10th, capital-loss is 0, marital-status is Divorced, age is 57, sex is Female
income is >50k, native-country is United-states, education is Assoc-voc, education-num is 11, capital-loss is 0, fnlwgt is 245378, occupation is Prof-specialty, capital-gain is 0, hours-per-week is 35, marital-status is Married-civ-spouse, workclass is Private, sex is Female, relationship is Wife, race is White, age is 29
income is <=50k, occupation is Machine-op-inspct, capital-loss is 0, hours-per-week is 40, education is Hs-grad, native-country is United-states, capital-gain is 0, fnlwgt is 167775, age is 44, marital-status is Divorced, sex is Female, workclass is Private, relationship is Unmarried, education-num is 9, race is Black
income is <=50k, capital-gain is 0, native-country is United-states, age is 31, hours-per-week is 40, capital-loss is 0, education is Hs-grad, occupation is Adm-clerical, relationship is Husband, workclass is Private, marital-status is Married-civ-spouse, sex is Male, fnlwgt is 247720, race is White, education-num is 9
income is >50k, capital-gain is 0, education-num is 14, capital-loss is 0, fnlwgt is 286675, sex is Male, hours-per-week is 60, native-country is United-states, occupation is Sales, marital-status is Married-civ-spouse, age is 51, race is White, relationship is Husband, workclass is Self-emp-inc, education is Masters
income is <=50k, hours-per-week is 40, education-num is 5, native-country is United-states, capital-gain is 0, marital-status is Separated, race is Black, age is 36, capital-loss is 0, sex is Female, education is 9th, fnlwgt is 374483, relationship is Unmarried, workclass is Private, occupation is Adm-clerical
income is >50k, marital-status is Married-civ-spouse, workclass is Self-emp-inc, capital-loss is 0, native-country is United-states, sex is Male, fnlwgt is 188436, relationship is Husband, capital-gain is 0, race is White, education-num is 14, occupation is Exec-managerial, education is Masters, hours-per-week is 50, age is 46
income is <=50k, capital-loss is 0, native-country is United-states, race is White, capital-gain is 0, sex is Male, occupation is Machine-op-inspct, relationship is Husband, hours-per-week is 40, age is 29, marital-status is Married-civ-spouse, education is Hs-grad, fnlwgt is 128378, workclass is Private, education-num is 9
income is <=50k, workclass is Private, education-num is 9, capital-gain is 0, occupation is Craft-repair, native-country is United-states, sex is Male, marital-status is Married-civ-spouse, age is 28, relationship is Husband, capital-loss is 0, race is White, hours-per-week is 40, fnlwgt is 164733, education is Hs-grad
income is <=50k, hours-per-week is 40, occupation is Transport-moving, age is 34, fnlwgt is 167661, education-num is 10, workclass is Private, sex is Male, native-country is United-states, race is White, capital-gain is 0, relationship is Not-in-family, education is Some-college, marital-status is Never-married, capital-loss is 0
income is <=50k, capital-gain is 0, education-num is 9, occupation is Craft-repair, hours-per-week is 40, marital-status is Married-civ-spouse, relationship is Husband, capital-loss is 0, workclass is Private, race is White, fnlwgt is 197054, education is Hs-grad, sex is Male, age is 28, native-country is United-states
income is >50k, capital-gain is 0, sex is Female, race is White, occupation is Prof-specialty, native-country is United-states, capital-loss is 0, workclass is Private, marital-status is Married-civ-spouse, hours-per-week is 40, education-num is 11, age is 46, relationship is Wife, education is Assoc-voc, fnlwgt is 154294
income is <=50k, hours-per-week is 40, sex is Male, capital-loss is 0, fnlwgt is 105138, education-num is 9, occupation is Machine-op-inspct, marital-status is Married-civ-spouse, education is Hs-grad, relationship is Husband, workclass is Private, native-country is United-states, race is White, age is 30, capital-gain is 0
income is <=50k, capital-gain is 0, native-country is United-states, capital-loss is 0, occupation is Craft-repair, hours-per-week is 60, education-num is 9, race is White, age is 28, sex is Male, education is Hs-grad, relationship is Husband, fnlwgt is 165330, workclass is Private, marital-status is Married-civ-spouse
income is <=50k, native-country is United-states, capital-gain is 0, fnlwgt is 107682, sex is Male, capital-loss is 0, occupation is Transport-moving, marital-status is Married-civ-spouse, education is Hs-grad, race is Black, relationship is Husband, workclass is Private, age is 54, hours-per-week is 50, education-num is 9
income is <=50k, hours-per-week is 40, age is 36, capital-loss is 0, native-country is United-states, marital-status is Divorced, sex is Female, race is White, capital-gain is 0, occupation is Adm-clerical, workclass is Private, relationship is Unmarried, education is Some-college, fnlwgt is 169544, education-num is 10
income is >50k, capital-gain is 0, sex is Male, occupation is Exec-managerial, race is White, marital-status is Married-civ-spouse, capital-loss is 0, education-num is 13, relationship is Husband, age is 52, workclass is Private, fnlwgt is 114158, hours-per-week is 40, native-country is United-states, education is Bachelors
income is <=50k, capital-gain is 0, workclass is Private, fnlwgt is 88984, education is Some-college, occupation is Exec-managerial, race is Black, sex is Female, relationship is Unmarried, age is 46, education-num is 10, capital-loss is 0, marital-status is Divorced, hours-per-week is 40, native-country is United-states
income is <=50k, occupation is Adm-clerical, education is Some-college, hours-per-week is 40, fnlwgt is 166516, age is 26, race is White, education-num is 10, native-country is United-states, workclass is Private, capital-loss is 0, relationship is Own-child, sex is Female, marital-status is Never-married, capital-gain is 0
income is <=50k, capital-gain is 0, workclass is Private, occupation is Other-service, fnlwgt is 166587, education-num is 6, race is White, marital-status is Never-married, age is 17, sex is Female, hours-per-week is 16, relationship is Own-child, capital-loss is 0, native-country is United-states, education is 10th
income is <=50k, native-country is United-states, capital-gain is 0, capital-loss is 0, occupation is Craft-repair, age is 44, education-num is 9, hours-per-week is 60, fnlwgt is 118856, relationship is Husband, race is White, workclass is Private, education is Hs-grad, sex is Male, marital-status is Married-civ-spouse
income is <=50k, native-country is United-states, education-num is 9, education is Hs-grad, hours-per-week is 40, capital-gain is 0, relationship is Own-child, occupation is Protective-serv, capital-loss is 0, workclass is Local-gov, race is White, marital-status is Never-married, fnlwgt is 172581, sex is Male, age is 32
income is <=50k, occupation is Prof-specialty, education is Bachelors, sex is Male, capital-loss is 0, relationship is Not-in-family, race is White, native-country is United-states, capital-gain is 0, workclass is Local-gov, age is 24, education-num is 13, hours-per-week is 45, fnlwgt is 198183, marital-status is Never-married
income is <=50k, education-num is 10, education is Some-college, capital-loss is 0, occupation is Other-service, fnlwgt is 127306, capital-gain is 0, hours-per-week is 25, native-country is United-states, workclass is Private, race is White, relationship is Own-child, marital-status is Never-married, age is 20, sex is Female
income is <=50k, capital-loss is 0, hours-per-week is 40, occupation is Craft-repair, native-country is United-states, race is White, age is 26, relationship is Husband, education is Hs-grad, capital-gain is 0, fnlwgt is 103642, workclass is Private, education-num is 9, sex is Male, marital-status is Married-civ-spouse
income is <=50k, occupation is Sales, native-country is United-states, workclass is Private, education is Hs-grad, race is White, age is 22, capital-gain is 0, sex is Male, capital-loss is 0, education-num is 9, fnlwgt is 397847, relationship is Own-child, marital-status is Never-married, hours-per-week is 30
income is <=50k, marital-status is Married-civ-spouse, workclass is Self-emp-inc, fnlwgt is 119033, hours-per-week is 40, race is White, sex is Male, relationship is Husband, occupation is Exec-managerial, capital-gain is 0, native-country is United-states, education-num is 10, capital-loss is 0, age is 49, education is Some-college
income is <=50k, capital-loss is 0, capital-gain is 0, occupation is Transport-moving, hours-per-week is 40, native-country is United-states, age is 38, race is White, education-num is 9, workclass is Private, relationship is Unmarried, education is Hs-grad, fnlwgt is 243673, sex is Male, marital-status is Divorced
income is <=50k, capital-gain is 0, workclass is Self-emp-inc, age is 60, sex is Female, relationship is Not-in-family, education-num is 14, fnlwgt is 222703, hours-per-week is 50, race is White, native-country is United-states, marital-status is Separated, occupation is Exec-managerial, education is Masters, capital-loss is 0
income is <=50k, marital-status is Married-civ-spouse, education is Some-college, native-country is United-states, sex is Male, occupation is Sales, race is White, capital-gain is 0, capital-loss is 0, age is 46, hours-per-week is 50, workclass is Private, education-num is 10, fnlwgt is 118497, relationship is Husband
income is <=50k, occupation is Farming-fishing, native-country is United-states, workclass is Private, race is White, sex is Male, fnlwgt is 200576, education-num is 10, hours-per-week is 40, age is 37, capital-gain is 0, marital-status is Married-civ-spouse, education is Some-college, capital-loss is 0, relationship is Husband
income is <=50k, native-country is United-states, capital-gain is 0, race is White, sex is Female, occupation is Tech-support, education is Assoc-voc, hours-per-week is 40, age is 29, education-num is 11, relationship is Unmarried, capital-loss is 0, marital-status is Divorced, workclass is Private, fnlwgt is 249043
income is <=50k, hours-per-week is 40, sex is Female, capital-gain is 0, capital-loss is 0, education-num is 5, native-country is United-states, workclass is Private, relationship is Unmarried, age is 34, education is 9th, marital-status is Divorced, race is White, occupation is Other-service, fnlwgt is 159822
income is <=50k, capital-gain is 0, fnlwgt is 232393, capital-loss is 0, education is Some-college, native-country is United-states, sex is Female, hours-per-week is 35, education-num is 10, occupation is Other-service, relationship is Own-child, marital-status is Never-married, race is White, workclass is Private, age is 21
income is <=50k, capital-gain is 0, race is White, sex is Male, workclass is State-gov, hours-per-week is 40, age is 26, capital-loss is 0, education-num is 13, education is Bachelors, fnlwgt is 206362, marital-status is Never-married, relationship is Not-in-family, native-country is United-states, occupation is Prof-specialty
income is >50k, hours-per-week is 60, race is White, occupation is Sales, fnlwgt is 155066, marital-status is Married-civ-spouse, relationship is Husband, native-country is United-states, capital-loss is 0, workclass is Self-emp-inc, capital-gain is 0, education is Bachelors, sex is Male, education-num is 13, age is 46
income is <=50k, capital-gain is 0, race is White, sex is Female, education is Some-college, occupation is Adm-clerical, relationship is Unmarried, capital-loss is 0, hours-per-week is 40, native-country is United-states, education-num is 10, marital-status is Never-married, fnlwgt is 121712, workclass is Private, age is 31
income is >50k, education-num is 10, education is Some-college, sex is Female, capital-loss is 0, age is 54, fnlwgt is 151478, marital-status is Married-civ-spouse, occupation is Exec-managerial, workclass is Federal-gov, capital-gain is 0, native-country is United-states, relationship is Wife, hours-per-week is 38, race is Black
income is <=50k, capital-gain is 0, native-country is United-states, relationship is Husband, age is 24, sex is Male, education is Some-college, fnlwgt is 228649, hours-per-week is 50, education-num is 10, occupation is Craft-repair, workclass is Private, race is White, marital-status is Married-civ-spouse, capital-loss is 0
income is >50k, capital-gain is 0, capital-loss is 0, sex is Male, age is 43, relationship is Husband, education is Bachelors, workclass is Private, race is White, education-num is 13, occupation is Craft-repair, marital-status is Married-civ-spouse, fnlwgt is 312232, hours-per-week is 40, native-country is United-states
income is <=50k, hours-per-week is 40, sex is Female, marital-status is Divorced, capital-gain is 0, education-num is 5, capital-loss is 0, native-country is United-states, education is 9th, age is 28, occupation is Other-service, relationship is Unmarried, race is White, workclass is Private, fnlwgt is 159814
income is >50k, capital-gain is 0, education-num is 13, relationship is Husband, sex is Male, age is 57, fnlwgt is 88564, race is White, occupation is Sales, education is Bachelors, capital-loss is 0, native-country is United-states, workclass is Private, marital-status is Married-civ-spouse, hours-per-week is 40
income is <=50k, capital-gain is 0, race is White, capital-loss is 0, hours-per-week is 40, sex is Male, education-num is 10, native-country is United-states, age is 24, occupation is Handlers-cleaners, relationship is Own-child, workclass is Private, marital-status is Never-married, fnlwgt is 308275, education is Some-college
income is >50k, relationship is Husband, occupation is Exec-managerial, race is White, marital-status is Married-civ-spouse, education is Bachelors, capital-gain is 99999, native-country is United-states, sex is Male, workclass is Private, fnlwgt is 189528, hours-per-week is 55, education-num is 13, capital-loss is 0, age is 45
income is <=50k, capital-gain is 0, native-country is United-states, fnlwgt is 247580, sex is Female, education is Some-college, occupation is Adm-clerical, workclass is Private, race is White, education-num is 10, relationship is Unmarried, capital-loss is 0, hours-per-week is 40, age is 36, marital-status is Divorced
income is <=50k, occupation is Craft-repair, workclass is Private, race is White, hours-per-week is 50, capital-gain is 0, fnlwgt is 118551, education is Hs-grad, capital-loss is 0, age is 26, education-num is 9, relationship is Husband, native-country is United-states, marital-status is Married-civ-spouse, sex is Male
income is <=50k, sex is Female, marital-status is Divorced, relationship is Unmarried, fnlwgt is 158924, race is White, age is 46, capital-gain is 0, hours-per-week is 40, occupation is Adm-clerical, workclass is Private, education is Hs-grad, native-country is United-states, capital-loss is 0, education-num is 9
income is <=50k, capital-gain is 0, native-country is United-states, education-num is 9, fnlwgt is 249249, marital-status is Married-civ-spouse, hours-per-week is 52, relationship is Husband, age is 28, race is White, occupation is Adm-clerical, sex is Male, capital-loss is 0, workclass is Private, education is Hs-grad
income is >50k, occupation is Exec-managerial, fnlwgt is 170376, race is White, native-country is United-states, marital-status is Married-civ-spouse, capital-loss is 0, sex is Male, capital-gain is 0, education-num is 10, workclass is Private, age is 47, hours-per-week is 60, education is Some-college, relationship is Husband
income is <=50k, hours-per-week is 40, native-country is United-states, age is 28, race is White, workclass is Private, relationship is Not-in-family, capital-loss is 0, education-num is 9, fnlwgt is 49308, marital-status is Never-married, occupation is Craft-repair, capital-gain is 0, education is Hs-grad, sex is Male
income is <=50k, capital-gain is 0, occupation is Craft-repair, sex is Male, education is Hs-grad, hours-per-week is 40, fnlwgt is 220148, native-country is United-states, race is White, education-num is 9, capital-loss is 0, age is 29, marital-status is Married-civ-spouse, workclass is Private, relationship is Husband
income is <=50k, capital-gain is 0, race is White, marital-status is Never-married, capital-loss is 0, occupation is Craft-repair, education is Some-college, hours-per-week is 40, workclass is Private, age is 23, sex is Male, fnlwgt is 232882, education-num is 10, native-country is United-states, relationship is Own-child
income is <=50k, capital-gain is 0, marital-status is Married-civ-spouse, workclass is Private, native-country is United-states, capital-loss is 0, education is Some-college, hours-per-week is 40, fnlwgt is 58980, sex is Male, education-num is 10, relationship is Husband, occupation is Craft-repair, race is White, age is 46
income is <=50k, sex is Male, age is 35, capital-loss is 0, education-num is 9, workclass is Private, occupation is Machine-op-inspct, capital-gain is 0, fnlwgt is 83893, race is White, relationship is Husband, education is Hs-grad, marital-status is Married-civ-spouse, hours-per-week is 40, native-country is United-states
income is <=50k, capital-gain is 0, education is Assoc-voc, native-country is United-states, fnlwgt is 243569, education-num is 11, age is 24, occupation is Adm-clerical, workclass is Private, capital-loss is 0, hours-per-week is 40, marital-status is Never-married, sex is Female, race is White, relationship is Not-in-family
income is <=50k, occupation is Sales, education-num is 7, capital-gain is 0, capital-loss is 0, native-country is United-states, race is White, fnlwgt is 306478, age is 44, marital-status is Married-civ-spouse, sex is Male, relationship is Husband, hours-per-week is 40, workclass is Private, education is 11th
income is <=50k, capital-loss is 0, hours-per-week is 35, native-country is United-states, occupation is Other-service, age is 23, capital-gain is 0, education is Some-college, sex is Female, race is White, education-num is 10, workclass is Private, fnlwgt is 48343, relationship is Not-in-family, marital-status is Never-married
income is <=50k, relationship is Not-in-family, capital-gain is 0, age is 28, fnlwgt is 113688, hours-per-week is 40, marital-status is Never-married, race is White, capital-loss is 0, education is Some-college, workclass is Private, education-num is 10, sex is Male, native-country is United-states, occupation is Farming-fishing
income is >50k, education-num is 10, native-country is United-states, age is 42, education is Some-college, hours-per-week is 60, occupation is Exec-managerial, capital-gain is 0, relationship is Husband, fnlwgt is 145409, marital-status is Married-civ-spouse, race is White, workclass is Private, sex is Male, capital-loss is 0
income is <=50k, occupation is Exec-managerial, fnlwgt is 270655, capital-gain is 0, workclass is Private, relationship is Husband, sex is Male, education is Hs-grad, race is White, marital-status is Married-civ-spouse, education-num is 9, hours-per-week is 40, age is 42, capital-loss is 0, native-country is United-states
income is <=50k, sex is Female, capital-loss is 0, race is White, occupation is Tech-support, education-num is 10, native-country is United-states, capital-gain is 0, hours-per-week is 40, marital-status is Never-married, workclass is Private, fnlwgt is 446358, education is Some-college, age is 30, relationship is Not-in-family
income is <=50k, capital-loss is 0, hours-per-week is 40, education is Some-college, native-country is United-states, occupation is?, sex is Female, education-num is 10, relationship is Unmarried, capital-gain is 0, marital-status is Separated, race is White, workclass is?, fnlwgt is 44159, age is 43
income is <=50k, capital-gain is 0, capital-loss is 0, native-country is United-states, race is White, sex is Female, relationship is Own-child, hours-per-week is 40, fnlwgt is 179428, education is Some-college, workclass is Private, occupation is Adm-clerical, marital-status is Never-married, age is 19, education-num is 10
income is <=50k, capital-gain is 0, capital-loss is 0, occupation is Craft-repair, fnlwgt is 53197, native-country is United-states, race is White, workclass is Private, age is 27, hours-per-week is 40, relationship is Husband, sex is Male, education is Hs-grad, marital-status is Married-civ-spouse, education-num is 9
income is <=50k, native-country is United-states, relationship is Husband, capital-gain is 0, workclass is Federal-gov, capital-loss is 0, education-num is 14, race is White, hours-per-week is 40, age is 29, fnlwgt is 347890, occupation is Prof-specialty, marital-status is Married-civ-spouse, sex is Male, education is Masters
income is <=50k, education-num is 9, hours-per-week is 40, capital-loss is 0, education is Hs-grad, occupation is Exec-managerial, marital-status is Never-married, sex is Female, workclass is Private, native-country is United-states, race is White, age is 36, relationship is Own-child, capital-gain is 0, fnlwgt is 172262
income is <=50k, capital-loss is 0, education is Hs-grad, capital-gain is 0, occupation is Handlers-cleaners, education-num is 9, fnlwgt is 201179, workclass is Private, relationship is Own-child, hours-per-week is 40, native-country is United-states, race is White, age is 19, marital-status is Never-married, sex is Male
income is <=50k, capital-gain is 0, sex is Female, occupation is Other-service, hours-per-week is 30, native-country is United-states, education is Some-college, relationship is Unmarried, age is 29, capital-loss is 0, education-num is 10, marital-status is Separated, fnlwgt is 343927, workclass is Private, race is White
income is <=50k, capital-loss is 0, sex is Male, age is 30, capital-gain is 0, marital-status is Never-married, native-country is United-states, workclass is Private, education-num is 10, hours-per-week is 40, fnlwgt is 181299, occupation is Handlers-cleaners, race is White, relationship is Own-child, education is Some-college
income is <=50k, capital-loss is 0, hours-per-week is 40, education-num is 9, native-country is United-states, occupation is Craft-repair, workclass is Private, race is Black, education is Hs-grad, fnlwgt is 165815, age is 22, capital-gain is 0, relationship is Own-child, marital-status is Never-married, sex is Male
income is <=50k, occupation is Farming-fishing, native-country is United-states, race is White, capital-gain is 0, sex is Male, education is 1st-4th, hours-per-week is 60, relationship is Husband, age is 54, fnlwgt is 170019, education-num is 2, workclass is Self-emp-not-inc, capital-loss is 0, marital-status is Married-civ-spouse
income is <=50k, capital-gain is 0, education is Bachelors, race is White, marital-status is Never-married, education-num is 13, workclass is Private, native-country is United-states, occupation is Prof-specialty, fnlwgt is 121413, age is 34, sex is Female, hours-per-week is 40, relationship is Not-in-family, capital-loss is 0
income is <=50k, education-num is 9, native-country is United-states, capital-gain is 0, race is White, education is Hs-grad, marital-status is Never-married, occupation is Craft-repair, capital-loss is 0, workclass is Private, sex is Male, age is 25, hours-per-week is 40, relationship is Own-child, fnlwgt is 162401
income is <=50k, capital-gain is 0, sex is Male, native-country is United-states, age is 30, marital-status is Never-married, occupation is Prof-specialty, fnlwgt is 157473, race is White, relationship is Not-in-family, hours-per-week is 40, education-num is 13, workclass is State-gov, education is Bachelors, capital-loss is 0
income is <=50k, native-country is United-states, relationship is Husband, capital-gain is 0, education-num is 9, race is White, occupation is Craft-repair, hours-per-week is 40, capital-loss is 0, workclass is Private, fnlwgt is 167065, education is Hs-grad, sex is Male, marital-status is Married-civ-spouse, age is 32
income is <=50k, capital-loss is 0, capital-gain is 0, sex is Female, marital-status is Never-married, hours-per-week is 40, education is Hs-grad, native-country is United-states, education-num is 9, occupation is Adm-clerical, fnlwgt is 187746, relationship is Own-child, race is Black, age is 41, workclass is Private
income is >50k, education-num is 14, capital-gain is 0, sex is Female, relationship is Not-in-family, workclass is Private, age is 45, marital-status is Divorced, occupation is Exec-managerial, race is White, native-country is United-states, fnlwgt is 319788, capital-loss is 0, education is Masters, hours-per-week is 60
income is <=50k, sex is Female, capital-loss is 0, workclass is Private, capital-gain is 0, occupation is Other-service, native-country is United-states, fnlwgt is 117528, age is 31, education is Some-college, education-num is 10, marital-status is Never-married, race is White, hours-per-week is 35, relationship is Not-in-family
income is <=50k, fnlwgt is 257190, native-country is United-states, race is White, age is 31, capital-gain is 0, occupation is Tech-support, education-num is 10, hours-per-week is 40, workclass is Private, sex is Male, marital-status is Never-married, education is Some-college, relationship is Not-in-family, capital-loss is 0
income is >50k, capital-gain is 0, education-num is 15, sex is Male, native-country is United-states, capital-loss is 0, hours-per-week is 60, education is Prof-school, workclass is Self-emp-inc, relationship is Husband, occupation is Prof-specialty, marital-status is Married-civ-spouse, race is White, fnlwgt is 202872, age is 52
income is >50k, education-num is 13, capital-loss is 0, capital-gain is 0, fnlwgt is 117496, relationship is Husband, race is White, marital-status is Married-civ-spouse, workclass is Private, occupation is Sales, sex is Male, native-country is United-states, hours-per-week is 60, education is Bachelors, age is 51
income is <=50k, capital-gain is 0, age is 55, education is Hs-grad, marital-status is Married-civ-spouse, education-num is 9, fnlwgt is 210736, native-country is United-states, occupation is Transport-moving, sex is Male, relationship is Husband, workclass is Private, race is White, hours-per-week is 45, capital-loss is 0
income is <=50k, education is Some-college, sex is Male, native-country is United-states, relationship is Husband, capital-gain is 0, workclass is Private, hours-per-week is 40, education-num is 10, age is 31, fnlwgt is 41846, occupation is Machine-op-inspct, race is White, capital-loss is 0, marital-status is Married-civ-spouse
income is <=50k, education is Some-college, marital-status is Never-married, education-num is 10, race is White, sex is Female, relationship is Not-in-family, capital-gain is 0, capital-loss is 0, occupation is Adm-clerical, workclass is Private, fnlwgt is 174426, native-country is United-states, age is 26, hours-per-week is 40
income is <=50k, capital-gain is 0, native-country is United-states, relationship is Husband, capital-loss is 0, fnlwgt is 278130, age is 24, marital-status is Married-civ-spouse, sex is Male, education-num is 9, race is White, workclass is Private, education is Hs-grad, occupation is Machine-op-inspct, hours-per-week is 40
income is <=50k, capital-gain is 0, capital-loss is 0, marital-status is Married-civ-spouse, sex is Male, workclass is Private, occupation is Craft-repair, hours-per-week is 60, fnlwgt is 97723, age is 38, race is White, education-num is 5, education is 9th, relationship is Husband, native-country is United-states
income is >50k, workclass is Private, native-country is United-states, marital-status is Married-civ-spouse, race is White, hours-per-week is 40, sex is Male, relationship is Husband, education is Hs-grad, occupation is Craft-repair, age is 60, capital-loss is 0, capital-gain is 0, fnlwgt is 83066, education-num is 9
income is <=50k, hours-per-week is 40, sex is Female, fnlwgt is 173736, native-country is United-states, occupation is Other-service, education-num is 10, capital-loss is 0, education is Some-college, relationship is Not-in-family, capital-gain is 0, age is 21, marital-status is Never-married, workclass is Private, race is White
income is <=50k, capital-gain is 0, capital-loss is 0, fnlwgt is 277434, age is 31, native-country is United-states, education-num is 9, marital-status is Married-civ-spouse, race is White, sex is Male, occupation is Machine-op-inspct, relationship is Husband, workclass is Private, education is Hs-grad, hours-per-week is 40
income is <=50k, capital-loss is 0, workclass is Private, occupation is Craft-repair, age is 22, relationship is Not-in-family, race is White, hours-per-week is 50, education is Hs-grad, fnlwgt is 197189, capital-gain is 0, sex is Male, marital-status is Never-married, native-country is United-states, education-num is 9
income is <=50k, capital-loss is 0, native-country is United-states, age is 26, race is White, education is Assoc-voc, occupation is Prof-specialty, hours-per-week is 30, relationship is Not-in-family, education-num is 11, workclass is Private, sex is Female, fnlwgt is 200471, marital-status is Never-married, capital-gain is 0
income is <=50k, capital-loss is 0, education-num is 9, age is 56, capital-gain is 0, workclass is Private, native-country is United-states, occupation is Craft-repair, education is Hs-grad, relationship is Husband, sex is Male, fnlwgt is 112076, marital-status is Married-civ-spouse, race is White, hours-per-week is 40
income is <=50k, occupation is Exec-managerial, capital-gain is 0, age is 55, hours-per-week is 40, education is Bachelors, race is White, fnlwgt is 193882, workclass is Private, native-country is United-states, sex is Male, relationship is Husband, capital-loss is 0, education-num is 13, marital-status is Married-civ-spouse
income is <=50k, capital-gain is 0, sex is Male, relationship is Husband, education-num is 9, fnlwgt is 210174, occupation is Machine-op-inspct, race is White, native-country is United-states, education is Hs-grad, marital-status is Married-civ-spouse, hours-per-week is 40, workclass is Private, age is 45, capital-loss is 0
income is >50k, capital-gain is 0, education is Bachelors, workclass is Private, native-country is United-states, race is White, education-num is 13, fnlwgt is 92943, marital-status is Married-civ-spouse, hours-per-week is 50, occupation is Exec-managerial, relationship is Husband, capital-loss is 0, sex is Male, age is 53
income is <=50k, sex is Female, race is White, capital-gain is 0, workclass is State-gov, occupation is Other-service, native-country is United-states, capital-loss is 0, education-num is 9, education is Hs-grad, relationship is Not-in-family, fnlwgt is 341659, marital-status is Never-married, age is 41, hours-per-week is 40
income is >50k, capital-gain is 0, capital-loss is 0, education is Some-college, sex is Male, race is White, fnlwgt is 83047, hours-per-week is 48, marital-status is Married-civ-spouse, education-num is 10, relationship is Husband, workclass is Private, occupation is Craft-repair, age is 45, native-country is United-states
income is <=50k, capital-gain is 0, workclass is Private, fnlwgt is 181091, education is Some-college, hours-per-week is 60, education-num is 10, occupation is Exec-managerial, age is 42, sex is Male, capital-loss is 0, relationship is Husband, marital-status is Married-civ-spouse, native-country is United-states, race is White
income is <=50k, capital-loss is 0, capital-gain is 0, marital-status is Never-married, occupation is Other-service, workclass is Private, relationship is Own-child, education-num is 10, education is Some-college, age is 19, fnlwgt is 203488, race is White, native-country is United-states, hours-per-week is 30, sex is Female
income is <=50k, capital-gain is 0, capital-loss is 0, education-num is 9, sex is Male, age is 26, relationship is Husband, race is White, occupation is Machine-op-inspct, native-country is United-states, workclass is Private, fnlwgt is 224598, education is Hs-grad, hours-per-week is 42, marital-status is Married-civ-spouse
income is <=50k, marital-status is Divorced, fnlwgt is 97281, race is White, relationship is Unmarried, hours-per-week is 40, native-country is United-states, education-num is 9, occupation is Adm-clerical, capital-gain is 0, sex is Female, workclass is Private, age is 37, education is Hs-grad, capital-loss is 0
income is <=50k, capital-gain is 0, marital-status is Never-married, sex is Male, education is Hs-grad, native-country is United-states, hours-per-week is 40, age is 26, education-num is 9, capital-loss is 0, workclass is Private, fnlwgt is 189762, occupation is Handlers-cleaners, relationship is Own-child, race is White
income is <=50k, hours-per-week is 40, occupation is Machine-op-inspct, capital-loss is 0, education is Hs-grad, education-num is 9, relationship is Husband, workclass is Private, fnlwgt is 53197, race is White, capital-gain is 0, native-country is United-states, age is 51, sex is Male, marital-status is Married-civ-spouse
income is <=50k, capital-loss is 0, education is Some-college, native-country is United-states, education-num is 10, race is White, occupation is Tech-support, sex is Female, marital-status is Never-married, fnlwgt is 198751, hours-per-week is 40, age is 20, workclass is Private, relationship is Own-child, capital-gain is 0
