income,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
>50k,42,Private,157735,Some-college,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,89,?
>50k,25,Private,185241,Masters,7,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-states
>50k,61,Private,203356,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,China
>50k,56,Self-emp-not-inc,116723,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Female,0,0,40,Canada
>50k,46,Self-emp-not-inc,157732,Some-college,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,93,Mexico
<=50k,56,Self-emp-not-inc,341348,Hs-grad,10,Never-married,Prof-specialty,Wife,Amer-indian-eskimo,Male,0,1683,4,Mexico
>50k,55,Private,160148,Hs-grad,7,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,0,0,40,?
>50k,42,Private,253298,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,50,Germany
>50k,46,Private,195621,9th,13,Never-married,Prof-specialty,Wife,Asian-pac-islander,Female,0,0,6,?
>50k,46,Private,32328,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,59,Germany
<=50k,20,Private,253318,Some-college,7,Never-married,Prof-specialty,Husband,White,Male,0,0,6,United-states
<=50k,61,Self-emp-not-inc,361767,Assoc-voc,6,Never-married,Exec-managerial,Not-in-family,Black,Male,0,1599,40,Mexico
<=50k,39,?,199430,Some-college,7,Married-civ-spouse,Sales,Not-in-family,Other,Female,0,0,4,Mexico
<=50k,50,Private,144249,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,54,United-states
>50k,46,Local-gov,57645,Some-college,3,Never-married,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,61,United-states
>50k,19,Self-emp-not-inc,191942,Assoc-voc,1,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,31,Mexico
>50k,19,Self-emp-not-inc,177774,Some-college,6,Never-married,Exec-managerial,Unmarried,White,Female,15342,0,69,United-states
<=50k,34,Private,195626,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,54,Mexico
>50k,19,Self-emp-not-inc,157735,Hs-grad,7,Never-married,Prof-specialty,Husband,White,Female,0,0,40,Mexico
<=50k,34,Private,208306,Hs-grad,7,Widowed,Exec-managerial,Not-in-family,Black,Male,0,0,20,Puerto-rico
<=50k,46,Private,123851,Masters,9,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,0,0,32,Mexico
>50k,52,Self-emp-not-inc,185237,Some-college,1,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,Germany
<=50k,42,Private,213490,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,54,Germany
>50k,48,Private,193749,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-states
<=50k,85,Private,94062,Bachelors,15,Widowed,Exec-managerial,Husband,White,Female,0,0,79,Mexico
>50k,42,Private,109885,Assoc-acdm,9,Never-married,Exec-managerial,Husband,White,Female,0,0,43,Germany
<=50k,56,Self-emp-not-inc,208300,9th,3,Never-married,Prof-specialty,Not-in-family,Amer-indian-eskimo,Female,20125,0,86,Mexico
>50k,28,Self-emp-not-inc,52669,Hs-grad,8,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,40,Germany
<=50k,42,Self-emp-not-inc,195620,Assoc-voc,7,Never-married,Prof-specialty,Not-in-family,Other,Male,0,0,32,Mexico
<=50k,28,Private,100347,Some-college,15,Never-married,Exec-managerial,Not-in-family,Other,Female,0,0,54,Mexico
<=50k,44,Private,174612,Some-college,3,Widowed,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,0,0,4,Philippines
<=50k,46,Self-emp-not-inc,191942,Some-college,8,Never-married,Prof-specialty,Husband,Amer-indian-eskimo,Male,59502,0,17,Mexico
>50k,46,Self-emp-not-inc,129553,Some-college,3,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,3,United-states
<=50k,55,Self-emp-not-inc,410335,7th-8th,3,Divorced,Prof-specialty,Husband,Black,Male,0,4330,37,Mexico
>50k,28,Private,157738,Assoc-voc,7,Never-married,Prof-specialty,Husband,White,Female,0,0,54,Mexico
<=50k,46,Private,174613,Hs-grad,7,Separated,Prof-specialty,Husband,White,Male,0,0,40,Mexico
<=50k,61,Self-emp-not-inc,105031,Assoc-voc,7,Never-married,Exec-managerial,Not-in-family,Asian-pac-islander,Male,0,0,40,United-states
>50k,47,Self-emp-not-inc,157732,Hs-grad,8,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,69,El-salvador
>50k,61,Private,80535,Some-college,7,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,40,Mexico
<=50k,42,Self-emp-not-inc,38226,11th,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,36,Mexico
<=50k,19,Self-emp-not-inc,962107,Hs-grad,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-states
>50k,46,Private,258012,Hs-grad,6,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,Mexico
<=50k,46,Self-emp-not-inc,201308,Assoc-voc,7,Never-married,Adm-clerical,Husband,White,Female,0,0,59,Germany
<=50k,53,Private,375039,Hs-grad,1,Never-married,Exec-managerial,Husband,White,Male,0,0,78,United-states
>50k,21,Private,185241,Some-college,8,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,54,Canada
>50k,45,?,253331,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,72894,0,54,United-states
>50k,39,Private,69969,Some-college,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,0,0,35,Mexico
<=50k,57,Private,213491,9th,10,Never-married,Sales,Not-in-family,White,Female,0,0,29,Mexico
<=50k,19,Self-emp-not-inc,126571,Some-college,8,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,23040,0,50,Mexico
<=50k,61,Self-emp-not-inc,258012,Some-college,3,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-pac-islander,Female,0,0,40,Canada
<=50k,61,Private,268560,Some-college,3,Married-civ-spouse,Prof-specialty,Own-child,White,Male,891,0,40,Mexico
<=50k,77,Private,195624,Assoc-voc,7,Widowed,Prof-specialty,Husband,White,Male,0,0,61,United-states
<=50k,46,Self-emp-not-inc,38228,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,Mexico
>50k,34,Self-emp-not-inc,38225,Masters,7,Divorced,Sales,Not-in-family,White,Female,0,1683,13,United-states
<=50k,46,Self-emp-not-inc,195620,Masters,7,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,Mexico
>50k,78,State-gov,32325,Assoc-voc,2,Never-married,Sales,Not-in-family,White,Male,0,0,54,Germany
<=50k,38,Private,114609,Assoc-acdm,9,Never-married,Exec-managerial,Not-in-family,White,Female,1092,0,79,Germany
>50k,19,Self-emp-not-inc,85335,Assoc-voc,8,Married-af-spouse,Exec-managerial,Wife,Black,Male,0,0,40,Philippines
<=50k,90,Private,253316,Hs-grad,5,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,32,Mexico
<=50k,35,Self-emp-not-inc,157736,Assoc-voc,8,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,59,China
>50k,43,Self-emp-not-inc,205760,Assoc-voc,7,Never-married,Exec-managerial,Wife,White,Female,0,0,40,Puerto-rico
>50k,36,Private,253303,Some-college,7,Widowed,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,66,?
>50k,47,Self-emp-not-inc,193745,Some-college,9,Never-married,Exec-managerial,Husband,Black,Female,0,0,30,Mexico
<=50k,61,Private,177779,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,36,Germany
>50k,43,Self-emp-not-inc,157730,Assoc-acdm,1,Never-married,Prof-specialty,Not-in-family,Amer-indian-eskimo,Female,0,0,50,United-states
>50k,46,Private,160149,Bachelors,10,Never-married,Exec-managerial,Wife,White,Male,0,0,40,United-states
>50k,25,Self-emp-not-inc,315811,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,3455,0,40,Mexico
>50k,46,Self-emp-not-inc,170474,Some-college,5,Never-married,Prof-specialty,Husband,White,Female,0,0,59,Germany
<=50k,46,Self-emp-not-inc,42929,Some-college,6,Widowed,Exec-managerial,Wife,White,Female,0,0,40,Germany
<=50k,66,Self-emp-not-inc,201309,Hs-grad,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,54,?
>50k,19,Private,185243,Hs-grad,7,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,40,Mexico
<=50k,90,Private,157746,Some-college,5,Never-married,Prof-specialty,Unmarried,White,Male,0,0,79,Germany
<=50k,44,Without-pay,141601,Some-college,9,Never-married,Exec-managerial,Husband,White,Male,0,0,40,Germany
<=50k,61,Self-emp-not-inc,308300,Hs-grad,7,Never-married,Prof-specialty,Husband,White,Male,0,633,54,Germany
>50k,36,Private,109887,Some-college,7,Never-married,Prof-specialty,Not-in-family,White,Male,1754,0,16,Philippines
>50k,73,Self-emp-not-inc,157730,Assoc-voc,3,Never-married,Exec-managerial,Not-in-family,Asian-pac-islander,Female,0,0,40,Canada
<=50k,80,Private,168528,Some-college,14,Never-married,Prof-specialty,Husband,White,Female,0,0,60,Germany
>50k,46,Self-emp-not-inc,157732,Some-college,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,Mexico
<=50k,42,Self-emp-not-inc,168522,Assoc-voc,10,Married-civ-spouse,Sales,Not-in-family,White,Female,0,1431,40,Mexico
>50k,61,Private,32329,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,22,Mexico
<=50k,42,Private,195624,Some-college,7,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,Mexico
<=50k,25,Self-emp-not-inc,141606,Assoc-voc,6,Widowed,Prof-specialty,Not-in-family,Black,Female,0,0,40,Germany
>50k,46,Self-emp-not-inc,157732,Hs-grad,7,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Puerto-rico
<=50k,61,Private,361798,Assoc-voc,8,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,Mexico
>50k,82,Self-emp-not-inc,94048,Hs-grad,7,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,32,Germany
<=50k,25,Private,222779,10th,7,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,18,Mexico
>50k,42,Private,179693,Some-college,6,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,42,Mexico
>50k,42,Self-emp-not-inc,144234,Hs-grad,8,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,45,United-states
>50k,46,Self-emp-not-inc,174608,Some-college,3,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,84,Mexico
<=50k,55,Self-emp-not-inc,195620,Masters,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,32,Germany
>50k,25,Private,258015,Some-college,7,Married-civ-spouse,Sales,Husband,Black,Male,0,0,86,United-states
<=50k,46,Private,52684,Assoc-voc,9,Divorced,Prof-specialty,Husband,White,Female,0,0,43,Mexico
>50k,74,Self-emp-not-inc,195616,Hs-grad,10,Never-married,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,86,Germany
<=50k,56,Self-emp-not-inc,146927,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,21,Germany
>50k,39,Self-emp-not-inc,177773,Some-college,8,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,54,?
<=50k,68,Self-emp-not-inc,157736,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,59,Philippines
>50k,52,Self-emp-not-inc,229352,Hs-grad,6,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,35,Mexico
<=50k,90,Self-emp-not-inc,164452,Hs-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,54,Mexico
<=50k,19,Self-emp-not-inc,160149,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Female,891,0,40,Mexico
>50k,85,Private,121216,Some-college,3,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,61,Mexico
<=50k,42,Self-emp-not-inc,157735,Assoc-voc,7,Never-married,Prof-specialty,Husband,White,Male,0,0,40,United-states
<=50k,61,Self-emp-not-inc,274323,Hs-grad,5,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,England
>50k,49,Private,123848,Assoc-voc,8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,16,Germany
<=50k,46,Private,157743,Hs-grad,5,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,40,Puerto-rico
>50k,19,Self-emp-not-inc,195620,Hs-grad,15,Never-married,Prof-specialty,Husband,Black,Male,0,0,79,United-states
>50k,61,Private,48145,Hs-grad,9,Separated,Exec-managerial,Not-in-family,White,Male,0,0,22,United-states
>50k,49,Private,185241,Some-college,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
>50k,53,Self-emp-not-inc,69958,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,12518,0,50,Germany
<=50k,61,Self-emp-not-inc,188617,Assoc-voc,8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,5,Germany
>50k,50,State-gov,109885,Assoc-voc,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,El-salvador
>50k,55,Private,114604,Assoc-voc,6,Never-married,Prof-specialty,Husband,White,Female,0,0,54,Mexico
>50k,56,Self-emp-not-inc,138776,Assoc-voc,7,Never-married,Prof-specialty,Husband,White,Male,0,0,27,Mexico
<=50k,46,Self-emp-not-inc,75401,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,Mexico
<=50k,46,Self-emp-not-inc,94052,Assoc-acdm,1,Never-married,Exec-managerial,Wife,White,Female,0,0,86,Mexico
<=50k,85,Private,80544,Masters,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Germany
>50k,47,Self-emp-not-inc,116722,Some-college,15,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0,0,10,Germany
>50k,19,State-gov,157736,Some-college,7,Never-married,Prof-specialty,Other-relative,White,Male,0,0,54,United-states
<=50k,43,Private,144242,Doctorate,7,Widowed,Prof-specialty,Own-child,Asian-pac-islander,Male,0,0,79,United-states
>50k,50,Private,157742,Assoc-voc,10,Married-af-spouse,Adm-clerical,Husband,White,Male,0,0,54,Mexico
<=50k,48,Self-emp-not-inc,168524,Hs-grad,10,Never-married,Prof-specialty,Not-in-family,White,Female,891,0,11,Mexico
<=50k,46,Self-emp-not-inc,126569,Hs-grad,7,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,1683,78,Germany
<=50k,42,Private,172739,Assoc-voc,5,Never-married,Exec-managerial,Not-in-family,Amer-indian-eskimo,Male,0,0,40,United-states
>50k,46,?,170490,Some-college,3,Never-married,Sales,Not-in-family,Other,Male,0,0,40,United-states
>50k,19,Private,114608,Some-college,6,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,59,United-states
<=50k,55,Self-emp-not-inc,195620,Hs-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,Mexico
<=50k,56,Private,85350,9th,7,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,Mexico
>50k,72,Private,19719,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Germany
>50k,46,Self-emp-not-inc,193745,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,30,Philippines
>50k,61,Private,157738,Hs-grad,7,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,14,United-states
>50k,69,Self-emp-not-inc,197509,Some-college,7,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,Mexico
>50k,43,Self-emp-not-inc,69952,Some-college,9,Divorced,Exec-managerial,Other-relative,Asian-pac-islander,Male,0,0,59,United-states
>50k,82,Self-emp-not-inc,94048,Some-college,8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,16,United-states
<=50k,43,Private,177778,Some-college,6,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,11,Germany
>50k,61,Private,94055,Hs-grad,12,Divorced,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,0,0,35,Mexico
<=50k,46,Self-emp-not-inc,146926,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-pac-islander,Male,5552,0,6,Germany
>50k,20,Private,188619,Some-college,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,Germany
<=50k,35,Private,129564,Some-college,7,Never-married,Exec-managerial,Husband,Black,Male,0,0,40,Germany
>50k,56,Self-emp-not-inc,195618,Some-college,6,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,9,Mexico
>50k,35,Self-emp-not-inc,97640,Hs-grad,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,36,Germany
<=50k,53,Private,195626,Hs-grad,13,Never-married,Exec-managerial,Husband,Other,Female,0,0,40,Germany
<=50k,45,Self-emp-not-inc,94051,Some-college,7,Never-married,Prof-specialty,Not-in-family,Other,Male,0,0,40,United-states
<=50k,32,Self-emp-not-inc,170480,Some-college,2,Separated,Exec-managerial,Not-in-family,White,Female,0,0,16,?
<=50k,30,Private,203362,9th,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
<=50k,42,Private,244694,9th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-states
>50k,28,Private,138780,Some-college,7,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,54,Philippines
<=50k,46,Private,94063,Some-college,7,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,35,Germany
<=50k,19,Self-emp-not-inc,268550,Doctorate,5,Never-married,Exec-managerial,Not-in-family,Other,Female,0,0,17,Mexico
<=50k,89,Private,375042,Some-college,2,Separated,Craft-repair,Wife,Black,Male,0,0,54,Mexico
>50k,61,Self-emp-not-inc,69959,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,30,United-states
>50k,44,Private,144237,Masters,15,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,54,Mexico
>50k,46,Private,146928,Assoc-voc,7,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,11,Germany
<=50k,28,Self-emp-not-inc,35090,Some-college,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,27,United-states
>50k,19,Self-emp-not-inc,170475,Some-college,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,0,0,40,Mexico
>50k,44,Self-emp-not-inc,38221,Some-college,8,Married-civ-spouse,Sales,Husband,White,Male,0,0,58,Mexico
<=50k,19,Private,157748,Hs-grad,7,Never-married,Prof-specialty,Not-in-family,Amer-indian-eskimo,Female,0,0,79,Mexico
<=50k,42,Self-emp-not-inc,116724,Bachelors,7,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,6,Mexico
<=50k,19,Self-emp-not-inc,132661,Some-college,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,Germany
>50k,41,Private,94052,Hs-grad,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany
<=50k,61,State-gov,203355,Some-college,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,52,?
<=50k,46,Private,258021,Assoc-acdm,7,Widowed,Exec-managerial,Husband,Amer-indian-eskimo,Female,0,0,54,Mexico
>50k,85,Private,157737,Some-college,9,Never-married,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,58,Germany
>50k,37,Private,185239,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,Germany
>50k,46,Private,146928,Hs-grad,1,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,36,Germany
<=50k,25,Self-emp-not-inc,258012,Hs-grad,5,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,13,Mexico
<=50k,42,Private,181626,Some-college,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,Germany
<=50k,61,Private,185244,10th,5,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,4329,40,United-states
<=50k,60,Private,157745,Some-college,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,42,China
<=50k,25,Self-emp-not-inc,253301,Masters,7,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,54,Canada
<=50k,71,Private,253308,Hs-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,11,United-states
<=50k,44,State-gov,141602,Hs-grad,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,10,United-states
<=50k,42,Private,341359,Hs-grad,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,10,Mexico
>50k,31,Private,157742,Some-college,1,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-pac-islander,Female,0,2733,34,China
<=50k,47,Private,164456,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,3195,11,Mexico
<=50k,25,Self-emp-not-inc,197513,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,0,0,54,Germany
<=50k,46,Private,162304,11th,7,Married-civ-spouse,Exec-managerial,Wife,Black,Male,0,0,40,Mexico
<=50k,56,Local-gov,185238,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,54,United-states
>50k,19,Self-emp-not-inc,187012,Some-college,7,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,0,40,Mexico
>50k,49,Self-emp-not-inc,132656,Masters,5,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,64,China
>50k,46,Private,52676,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,Germany
>50k,46,Private,69967,9th,9,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,0,0,55,Germany
<=50k,42,Self-emp-not-inc,195620,Assoc-voc,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,11,Mexico
<=50k,61,Self-emp-not-inc,361767,7th-8th,2,Never-married,Adm-clerical,Husband,White,Male,0,0,40,Germany
<=50k,19,Self-emp-not-inc,69968,Hs-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,54,China
<=50k,66,Private,195626,Bachelors,11,Never-married,Prof-specialty,Husband,White,Female,0,0,40,Mexico
>50k,25,Private,185241,11th,7,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,0,2733,45,Mexico
>50k,38,Local-gov,195618,Hs-grad,12,Widowed,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,27,United-states
>50k,61,?,138797,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,50,Mexico
<=50k,74,Private,185241,Assoc-acdm,8,Never-married,Prof-specialty,Husband,Black,Male,0,0,63,Mexico
>50k,50,Private,157742,Some-college,8,Separated,Prof-specialty,Husband,White,Male,0,0,86,United-states
>50k,46,Self-emp-not-inc,69956,Some-college,5,Never-married,Prof-specialty,Not-in-family,White,Male,72897,0,43,Philippines
<=50k,56,?,166612,Bachelors,9,Never-married,Prof-specialty,Husband,White,Female,0,0,54,United-states
>50k,25,Private,226043,Doctorate,7,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-states
<=50k,25,Self-emp-not-inc,32328,9th,3,Married-civ-spouse,Exec-managerial,Husband,Asian-pac-islander,Male,0,0,40,Germany
<=50k,18,Self-emp-not-inc,208301,Some-college,9,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,79,Mexico
<=50k,24,Private,162306,Some-college,7,Never-married,Exec-managerial,Own-child,Black,Male,0,0,54,Mexico
>50k,19,Private,32332,Assoc-voc,9,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,40,Mexico
<=50k,46,Self-emp-not-inc,195620,Some-college,9,Never-married,Exec-managerial,Not-in-family,Other,Female,0,0,48,United-states
<=50k,25,Private,116731,Some-college,3,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,201,0,40,United-states
>50k,46,Self-emp-not-inc,157732,Assoc-voc,7,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,43,Mexico
>50k,19,Self-emp-not-inc,195620,Assoc-voc,7,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Female,0,0,54,Germany
<=50k,41,Private,315832,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-states
<=50k,53,Private,114609,Some-college,3,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Puerto-rico
<=50k,56,?,157760,Some-college,5,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,Germany
>50k,47,Private,185240,10th,6,Never-married,Prof-specialty,Husband,Black,Male,0,0,68,Mexico
>50k,85,Self-emp-not-inc,185236,Some-college,9,Widowed,Prof-specialty,Not-in-family,White,Female,175,0,40,Mexico
<=50k,46,Self-emp-not-inc,38228,Some-college,3,Never-married,Exec-managerial,Husband,White,Female,0,0,54,Philippines
<=50k,42,Private,195624,Hs-grad,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,Mexico
>50k,53,Self-emp-not-inc,195618,Hs-grad,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,China
>50k,43,Self-emp-not-inc,183408,Hs-grad,8,Divorced,Craft-repair,Not-in-family,Amer-indian-eskimo,Female,0,3195,59,Puerto-rico
<=50k,61,Private,210758,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,54,United-states
<=50k,80,Private,114610,Assoc-voc,8,Married-civ-spouse,Sales,Husband,Amer-indian-eskimo,Male,0,0,40,Germany
>50k,47,Private,188618,Assoc-voc,4,Never-married,Prof-specialty,Husband,White,Male,0,0,39,China
<=50k,42,Self-emp-not-inc,185238,Some-college,3,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,93,Mexico
>50k,46,Self-emp-not-inc,188615,Assoc-voc,7,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,16,Philippines
>50k,61,Self-emp-not-inc,185237,Hs-grad,7,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,0,0,59,Puerto-rico
<=50k,56,Self-emp-not-inc,52674,Some-college,8,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,35,?
>50k,73,Self-emp-not-inc,146920,Some-college,2,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Male,0,0,33,Canada
>50k,42,Private,157735,Some-college,5,Married-civ-spouse,Prof-specialty,Other-relative,Amer-indian-eskimo,Female,0,0,40,Mexico
<=50k,42,Self-emp-not-inc,185238,Masters,8,Widowed,Prof-specialty,Unmarried,Asian-pac-islander,Female,0,2103,40,United-states
<=50k,46,Self-emp-not-inc,185239,Hs-grad,7,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,67,Philippines
<=50k,46,Private,195625,Hs-grad,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,Mexico
<=50k,46,Self-emp-not-inc,300726,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,Asian-pac-islander,Female,0,0,40,United-states
<=50k,27,Self-emp-not-inc,195621,Hs-grad,5,Never-married,Exec-managerial,Not-in-family,Amer-indian-eskimo,Male,0,0,40,China
