income,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
<=50k,25,State-gov,129565,9th,10,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,60,Mexico
>50k,25,Private,157744,Some-college,5,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,59,Germany
<=50k,61,Private,174616,Some-college,10,Widowed,Prof-specialty,Husband,Black,Male,0,0,16,Mexico
>50k,25,Self-emp-not-inc,961626,Some-college,7,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,54,Cuba
>50k,46,Self-emp-not-inc,149559,Hs-grad,5,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,59,Mexico
>50k,73,Private,157741,Masters,5,Never-married,Adm-clerical,Not-in-family,Amer-indian-eskimo,Female,0,0,79,Germany
>50k,42,Self-emp-not-inc,132657,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,54,China
<=50k,85,Self-emp-not-inc,193749,Hs-grad,8,Never-married,Exec-managerial,Wife,White,Female,0,0,54,United-states
<=50k,46,Self-emp-not-inc,191945,Doctorate,7,Never-married,Exec-managerial,Unmarried,White,Male,0,0,59,Mexico
<=50k,69,Self-emp-not-inc,170478,Some-college,3,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,0,0,40,Mexico
<=50k,21,Self-emp-not-inc,162303,Hs-grad,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,Mexico
>50k,61,Local-gov,185239,Assoc-voc,7,Separated,Prof-specialty,Not-in-family,Black,Female,0,0,27,Germany
>50k,85,Private,195624,Some-college,8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Mexico
>50k,46,Private,157742,Hs-grad,2,Never-married,Sales,Husband,White,Female,0,0,50,Germany
>50k,19,Self-emp-not-inc,144240,Hs-grad,8,Never-married,Prof-specialty,Husband,White,Male,0,0,54,United-states
>50k,61,Self-emp-not-inc,177775,Assoc-voc,4,Never-married,Exec-managerial,Husband,White,Male,5552,0,40,Germany
>50k,52,Private,146933,Some-college,3,Married-civ-spouse,Prof-specialty,Unmarried,Black,Male,95575,0,40,China
<=50k,61,Self-emp-not-inc,157741,Hs-grad,3,Never-married,Sales,Wife,White,Male,0,0,6,Mexico
>50k,74,Private,157740,Assoc-voc,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,891,0,10,Mexico
>50k,42,Self-emp-not-inc,193746,Bachelors,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,79,United-states
>50k,46,Self-emp-not-inc,195620,Masters,7,Never-married,Prof-specialty,Husband,White,Male,0,2775,70,Germany
<=50k,19,Private,29287,Some-college,10,Never-married,Craft-repair,Husband,White,Male,0,0,50,Philippines
<=50k,27,State-gov,216310,Hs-grad,7,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,54,Mexico
<=50k,19,State-gov,146933,Some-college,13,Divorced,Exec-managerial,Husband,White,Female,72888,4035,40,United-states
>50k,46,Private,244696,Some-college,3,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,81,Mexico
>50k,61,Self-emp-not-inc,94052,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,54,Philippines
>50k,46,Private,157742,Assoc-voc,7,Never-married,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,40,Mexico
<=50k,25,Self-emp-not-inc,168526,Some-college,3,Never-married,Prof-specialty,Own-child,Black,Female,0,0,86,Germany
<=50k,56,Self-emp-not-inc,157741,Assoc-voc,7,Separated,Exec-managerial,Husband,Amer-indian-eskimo,Male,0,0,35,Germany
>50k,53,Private,174613,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,54,Mexico
<=50k,46,Self-emp-not-inc,123848,Hs-grad,3,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,86,Germany
>50k,42,Private,94058,Some-college,9,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,4,Mexico
>50k,19,Self-emp-not-inc,85340,Some-college,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,Mexico
<=50k,42,Private,94066,Assoc-voc,10,Never-married,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,0,1809,59,Germany
>50k,42,Self-emp-not-inc,183410,Masters,1,Never-married,Prof-specialty,Other-relative,Asian-pac-islander,Female,2301,0,32,Mexico
>50k,20,Self-emp-not-inc,29271,Hs-grad,3,Separated,Prof-specialty,Not-in-family,White,Female,0,0,54,Germany
>50k,25,Private,183416,Some-college,10,Never-married,Prof-specialty,Not-in-family,Asian-pac-islander,Male,0,0,40,Puerto-rico
<=50k,19,Private,195631,Assoc-acdm,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-states
<=50k,27,Private,152252,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Female,72891,0,54,Mexico
>50k,19,Private,42949,Some-college,15,Married-civ-spouse,Exec-managerial,Unmarried,Amer-indian-eskimo,Female,0,0,40,Puerto-rico
<=50k,53,Private,195629,Some-college,7,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,43,United-states
>50k,46,Private,177778,Some-college,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,16,Germany
>50k,36,Self-emp-not-inc,146927,Some-college,10,Married-af-spouse,Adm-clerical,Not-in-family,Amer-indian-eskimo,Female,0,1431,45,Puerto-rico
<=50k,21,State-gov,157743,Hs-grad,8,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,59,Mexico
<=50k,46,Private,203364,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,21,Mexico
<=50k,73,Private,32336,Masters,5,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-pac-islander,Female,0,0,35,Mexico
<=50k,53,Private,168530,Some-college,7,Never-married,Prof-specialty,Wife,Black,Male,0,0,59,Mexico
<=50k,80,Private,177783,Some-college,5,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,16,Mexico
>50k,61,State-gov,109887,Masters,2,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,42,United-states
>50k,39,Self-emp-not-inc,172735,Assoc-voc,3,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,66,Canada
>50k,60,Self-emp-not-inc,324142,Bachelors,9,Never-married,Exec-managerial,Husband,Black,Female,0,0,40,United-states
>50k,47,Private,253310,Assoc-voc,7,Never-married,?,Not-in-family,White,Female,0,0,40,Canada
<=50k,20,Self-emp-not-inc,100347,11th,7,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,0,0,59,Mexico
>50k,46,Self-emp-not-inc,123844,Some-college,7,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,Germany
>50k,25,Self-emp-not-inc,191943,Some-college,5,Divorced,Sales,Husband,White,Female,5551,0,40,Mexico
<=50k,52,Private,195629,Some-college,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,76,Philippines
>50k,19,Private,341372,11th,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,35,United-states
>50k,74,Self-emp-not-inc,94046,Some-college,8,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,34,Germany
<=50k,42,Private,253316,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,42,Mexico
<=50k,83,Self-emp-not-inc,170481,Some-college,3,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,78,Mexico
>50k,25,Self-emp-not-inc,258011,Some-college,5,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,11,Mexico
>50k,80,Private,157743,Some-college,16,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,0,60,Mexico
<=50k,61,Self-emp-not-inc,244694,Some-college,8,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,62,Mexico
>50k,49,Private,195626,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,54,United-states
<=50k,46,Private,258029,Assoc-voc,8,Divorced,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,79,?
>50k,61,Self-emp-not-inc,244687,Some-college,7,Married-civ-spouse,Craft-repair,Not-in-family,Other,Female,0,2775,6,Germany
>50k,42,Private,52680,Some-college,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,39,Mexico
<=50k,43,Local-gov,258012,Hs-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,34,Mexico
>50k,46,Self-emp-not-inc,138778,Hs-grad,5,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,59,Germany
>50k,19,Self-emp-not-inc,199414,Bachelors,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,11,Mexico
<=50k,36,Private,253321,Hs-grad,1,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,United-states
>50k,22,Private,185243,Masters,10,Married-civ-spouse,Exec-managerial,Wife,Amer-indian-eskimo,Female,0,0,79,United-states
>50k,47,Self-emp-not-inc,188616,Some-college,6,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-states
>50k,28,Self-emp-not-inc,146926,Some-college,3,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,Puerto-rico
>50k,46,Self-emp-not-inc,168522,Bachelors,3,Never-married,Exec-managerial,Not-in-family,White,Female,891,0,35,United-states
>50k,19,Self-emp-not-inc,121217,Hs-grad,8,Never-married,Exec-managerial,Wife,Black,Female,0,0,54,United-states
>50k,46,Private,85347,Hs-grad,7,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,55,United-states
<=50k,61,Private,162308,Some-college,3,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,36,Germany
<=50k,46,Self-emp-not-inc,157740,Some-college,13,Never-married,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,0,0,59,United-states
<=50k,46,Self-emp-not-inc,94058,Assoc-voc,10,Never-married,Prof-specialty,Wife,Black,Male,0,0,54,Mexico
>50k,42,Self-emp-not-inc,32325,Some-college,7,Never-married,Prof-specialty,Husband,White,Male,0,0,40,Germany
>50k,46,Self-emp-not-inc,170476,Some-college,5,Married-civ-spouse,Exec-managerial,Husband,Amer-indian-eskimo,Male,0,0,4,Mexico
<=50k,19,?,157769,Assoc-voc,10,Never-married,Prof-specialty,Not-in-family,White,Male,3227,0,40,Mexico
<=50k,61,Self-emp-not-inc,102713,Hs-grad,11,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,40,Mexico
>50k,63,Private,253312,Some-college,5,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,37,Germany
<=50k,61,Private,144249,Assoc-voc,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,54,Mexico
>50k,42,Self-emp-not-inc,253295,Hs-grad,3,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,79,?
>50k,47,Self-emp-not-inc,129557,Masters,5,Never-married,Prof-specialty,Husband,Black,Female,0,0,40,Puerto-rico
>50k,36,Private,32334,9th,7,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Female,0,0,34,Mexico
>50k,56,Private,244697,7th-8th,7,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,Canada
<=50k,46,Self-emp-not-inc,197515,Some-college,8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,Mexico
>50k,63,Self-emp-not-inc,32327,Some-college,7,Never-married,Prof-specialty,Husband,White,Female,0,0,6,Germany
<=50k,56,Private,210762,9th,7,Never-married,Sales,Not-in-family,Black,Female,0,0,36,Germany
<=50k,19,Self-emp-not-inc,75412,Hs-grad,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
>50k,18,Self-emp-not-inc,121218,Some-college,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,Mexico
<=50k,46,Private,195628,5th-6th,6,Never-married,Prof-specialty,Husband,White,Female,0,0,4,United-states
>50k,44,Self-emp-not-inc,253293,Hs-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,45,Mexico
>50k,61,Self-emp-not-inc,961463,Some-college,9,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,40,Mexico
>50k,52,Self-emp-not-inc,138779,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,18,China
<=50k,46,Private,157748,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,45,Philippines
<=50k,43,Self-emp-not-inc,258012,Some-college,3,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,20,Philippines
<=50k,42,Private,146935,Masters,9,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,40,Mexico
<=50k,25,Private,126582,Assoc-voc,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,76,United-states
<=50k,46,Self-emp-not-inc,195623,Hs-grad,5,Married-civ-spouse,Sales,Husband,Amer-indian-eskimo,Male,175,0,40,Mexico
>50k,46,Self-emp-not-inc,179693,Some-college,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,54,Mexico
>50k,70,Private,35095,Assoc-voc,9,Never-married,Sales,Husband,Black,Male,0,1683,40,Germany
<=50k,39,Private,38243,Some-college,5,Never-married,Prof-specialty,Not-in-family,Black,Male,0,3909,54,Mexico
<=50k,19,Private,157752,Bachelors,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-states
<=50k,57,Self-emp-not-inc,195622,Masters,7,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,0,0,11,England
<=50k,23,Self-emp-not-inc,195625,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,10,China
<=50k,56,Self-emp-not-inc,69973,Hs-grad,10,Married-civ-spouse,Prof-specialty,Husband,Black,Female,18798,0,80,Mexico
<=50k,46,Private,94070,Some-college,10,Widowed,Prof-specialty,Husband,Black,Female,0,0,21,Germany
<=50k,42,Self-emp-not-inc,168524,Some-college,10,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,48,Germany
<=50k,25,Self-emp-not-inc,222774,Assoc-voc,10,Never-married,Adm-clerical,Husband,White,Male,0,0,68,United-states
>50k,61,Self-emp-not-inc,195621,Some-college,7,Never-married,Exec-managerial,Unmarried,White,Female,0,0,86,Mexico
<=50k,42,Private,97654,Hs-grad,7,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,Mexico
>50k,37,?,300790,Some-college,3,Separated,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,0,0,54,Mexico
>50k,32,Private,174616,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,59,Italy
<=50k,35,Private,190236,Masters,7,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,32,Mexico
>50k,47,Self-emp-not-inc,129557,Some-college,8,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,0,0,54,Mexico
<=50k,25,Private,253322,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico
<=50k,46,Self-emp-not-inc,160151,Hs-grad,6,Never-married,Prof-specialty,Unmarried,White,Female,0,0,70,Mexico
<=50k,46,Self-emp-not-inc,146930,Hs-grad,5,Never-married,Exec-managerial,Husband,Black,Female,0,3195,4,Germany
>50k,73,State-gov,80531,Some-college,7,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-states
<=50k,33,Private,29286,5th-6th,2,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,Mexico
<=50k,56,Self-emp-not-inc,253307,11th,1,Married-civ-spouse,Prof-specialty,Wife,Other,Male,0,0,58,Mexico
<=50k,46,Self-emp-not-inc,177777,10th,7,Never-married,Craft-repair,Husband,White,Female,0,0,53,England
<=50k,46,Self-emp-not-inc,121219,Some-college,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,Mexico
>50k,46,Private,195625,Hs-grad,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,59,United-states
<=50k,43,Private,129568,10th,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-states
>50k,19,Self-emp-not-inc,114605,Some-college,4,Never-married,Exec-managerial,Husband,Asian-pac-islander,Male,0,0,99,Mexico
>50k,46,Private,177778,Assoc-voc,7,Widowed,Prof-specialty,Wife,White,Female,0,0,53,Puerto-rico
>50k,78,Self-emp-not-inc,210751,Some-college,2,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-states
<=50k,42,Private,195627,Hs-grad,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,United-states
>50k,46,Private,361790,Some-college,1,Never-married,Prof-specialty,Wife,White,Male,0,0,54,Germany
<=50k,27,Private,253322,Assoc-acdm,10,Never-married,Prof-specialty,Not-in-family,Other,Male,0,0,43,Puerto-rico
<=50k,53,Private,187020,Some-college,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,Germany
<=50k,46,Self-emp-not-inc,183414,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,42,Mexico
<=50k,62,Private,126581,Some-college,7,Never-married,Prof-specialty,Not-in-family,Other,Male,0,0,54,Mexico
>50k,19,Private,177781,Masters,6,Never-married,Exec-managerial,Not-in-family,Amer-indian-eskimo,Male,0,0,40,Mexico
<=50k,36,Self-emp-not-inc,195624,Some-college,6,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,55,Philippines
>50k,53,Private,185243,Some-college,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico
>50k,46,Self-emp-not-inc,94051,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,0,0,30,China
>50k,31,Self-emp-not-inc,32331,Assoc-voc,7,Never-married,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,0,0,54,China
>50k,50,Self-emp-not-inc,69971,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,Mexico
<=50k,61,Self-emp-not-inc,195624,Some-college,10,Married-civ-spouse,Sales,Unmarried,White,Female,0,3195,36,Germany
<=50k,60,Private,94072,Some-college,7,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,35,Mexico
>50k,46,Private,157742,Assoc-voc,3,Never-married,Exec-managerial,Husband,Black,Male,0,0,11,China
<=50k,25,Private,69991,Masters,2,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,Mexico
<=50k,26,Private,157749,Some-college,6,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,62,Mexico
>50k,53,Self-emp-not-inc,195621,Hs-grad,9,Never-married,Exec-managerial,Wife,Black,Female,0,0,7,Puerto-rico
<=50k,45,Private,195628,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Philippines
<=50k,74,Private,52686,Hs-grad,3,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,Mexico
<=50k,66,Private,195630,Some-college,7,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,59,Mexico
>50k,28,Private,146933,Some-college,3,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Puerto-rico
>50k,61,Self-emp-not-inc,157736,Some-college,3,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,38,China
>50k,61,Private,32333,Hs-grad,6,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,54,United-states
<=50k,69,Private,129569,Assoc-voc,2,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,32,Canada
<=50k,56,Private,85357,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,16,Puerto-rico
<=50k,61,Private,177782,Some-college,8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,79,Mexico
<=50k,42,Self-emp-not-inc,138781,Some-college,6,Never-married,Adm-clerical,Husband,White,Female,175,0,54,Mexico
<=50k,36,Private,213498,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,28,Germany
<=50k,61,Self-emp-not-inc,162302,Some-college,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,66,Mexico
>50k,21,?,157762,Hs-grad,12,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,Mexico
<=50k,46,Private,32338,Masters,7,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-states
>50k,46,Private,132666,Hs-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Germany
>50k,43,Self-emp-not-inc,146923,Hs-grad,3,Divorced,Sales,Husband,Amer-indian-eskimo,Female,0,0,40,United-states
>50k,44,Private,160151,Some-college,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,Germany
<=50k,46,Self-emp-not-inc,185241,Some-college,3,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,3,Mexico
>50k,46,Private,195625,Assoc-voc,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,14,Mexico
<=50k,28,Self-emp-not-inc,157740,Some-college,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,54,United-states
<=50k,18,Private,162310,Assoc-voc,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Mexico
>50k,47,Federal-gov,195624,Some-college,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-states
<=50k,73,Private,177780,Assoc-voc,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,35,United-states
<=50k,25,Self-emp-not-inc,197515,Assoc-voc,3,Separated,Exec-managerial,Husband,White,Male,0,0,70,China
<=50k,46,State-gov,141609,Masters,3,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-indian-eskimo,Male,0,0,59,?
<=50k,22,Self-emp-not-inc,85343,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-states
>50k,46,Private,197516,Masters,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Mexico
>50k,46,Private,157742,Hs-grad,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,China
>50k,19,Self-emp-not-inc,253302,Doctorate,6,Separated,Prof-specialty,Husband,Other,Female,0,0,45,Mexico
<=50k,41,Self-emp-not-inc,168524,Some-college,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,Philippines
>50k,46,Self-emp-not-inc,52672,Some-college,6,Never-married,Exec-managerial,Not-in-family,Asian-pac-islander,Male,0,0,35,United-states
<=50k,34,Self-emp-not-inc,203358,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,Mexico
<=50k,61,Self-emp-not-inc,164454,Assoc-voc,10,Widowed,Exec-managerial,Husband,White,Female,0,0,6,United-states
<=50k,61,Private,52692,11th,5,Never-married,Exec-managerial,Not-in-family,Other,Female,0,0,40,Mexico
>50k,34,Self-emp-not-inc,244687,Some-college,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,56,United-states
>50k,46,Private,177778,Assoc-voc,6,Never-married,Prof-specialty,Husband,White,Female,0,0,40,Mexico
<=50k,19,Self-emp-not-inc,195624,Some-college,7,Separated,Exec-managerial,Not-in-family,Amer-indian-eskimo,Male,0,0,31,United-states
<=50k,58,Self-emp-not-inc,129560,Masters,10,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,27,Mexico
<=50k,46,Private,48162,Some-college,5,Widowed,Adm-clerical,Not-in-family,Asian-pac-islander,Female,0,0,54,Germany
>50k,84,Private,94061,Masters,10,Married-civ-spouse,Exec-managerial,Unmarried,Amer-indian-eskimo,Male,0,0,54,Mexico
<=50k,46,Private,157748,Hs-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,Mexico
>50k,19,Private,185245,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Mexico
<=50k,46,Private,94070,10th,6,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,61,Mexico
<=50k,25,Private,177783,Masters,5,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,36,?
>50k,56,Private,240540,Hs-grad,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1221,6,Mexico
>50k,46,Self-emp-not-inc,121215,Masters,3,Never-married,Exec-managerial,Own-child,White,Female,0,0,36,United-states
<=50k,20,Private,144251,Hs-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,54,Canada
<=50k,19,Self-emp-not-inc,75412,Some-college,6,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,Mexico
<=50k,65,Self-emp-not-inc,168525,Hs-grad,8,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,China
>50k,52,Self-emp-not-inc,75403,Masters,3,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,Mexico
>50k,46,Private,185243,Assoc-voc,3,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,59,United-states
<=50k,73,Private,157746,Hs-grad,3,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,36,Germany
<=50k,61,Self-emp-not-inc,126574,Some-college,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Mexico
>50k,46,Self-emp-not-inc,183411,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,Germany
<=50k,23,Self-emp-not-inc,157742,Some-college,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1977,40,Mexico
<=50k,46,Self-emp-not-inc,157740,Hs-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,55,United-states
<=50k,66,Self-emp-not-inc,185242,Some-college,13,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,2229,40,Mexico
>50k,46,Self-emp-not-inc,48141,Hs-grad,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,59,Mexico
>50k,46,Private,174613,Some-college,3,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,Mexico
<=50k,35,Local-gov,324151,Masters,7,Never-married,Craft-repair,Husband,Black,Female,0,2733,16,Mexico
>50k,61,Self-emp-not-inc,168523,Some-college,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,27,Mexico
<=50k,60,Self-emp-not-inc,324157,Some-college,3,Never-married,Exec-managerial,Husband,Black,Male,0,0,54,Mexico
>50k,46,Self-emp-not-inc,123844,Some-college,7,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,84,Mexico
<=50k,42,Self-emp-not-inc,141607,9th,6,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,Germany
>50k,50,Private,94068,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,Mexico
>50k,72,Self-emp-not-inc,191942,Hs-grad,3,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,55,South
>50k,46,Private,177778,Hs-grad,5,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,70,Mexico
<=50k,21,Private,152253,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Mexico
>50k,61,Private,146933,Some-college,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
>50k,19,Private,135858,Some-college,5,Never-married,Prof-specialty,Husband,Black,Female,0,0,36,Germany
>50k,70,Local-gov,961245,Some-college,3,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,Germany
>50k,69,Private,144243,Hs-grad,7,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,79,Mexico
<=50k,35,Self-emp-not-inc,166596,Masters,3,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,59,Mexico
>50k,61,Private,248750,Some-college,9,Never-married,Exec-managerial,Husband,White,Female,0,0,40,Mexico
