income,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
[UNK],28,Federal-gov,215503,[UNK],14,[UNK],[UNK],Husband,White,[UNK],0.0,0.0,57,Ireland
[UNK],46,?,38380,[UNK],3,Separated,[UNK],Not-in-family,Amer-indian-eskimo,[UNK],0.0,0.0,8,Philippines
[UNK],56,[UNK],117048,Bachelors,14,Widowed,Exec-managerial,Husband,[UNK],[UNK],0.0,0.0,7,United-states
[UNK],63,Private,177877,11th,4,[UNK],Tech-support,Husband,White,[UNK],13562.445151375305,0.0,44,Canada
[UNK],75,Self-emp-not-inc,147073,Hs-grad,8,Separated,Prof-specialty,Other-relative,[UNK],[UNK],0.0,0.0,44,United-states
<=50k,25,State-gov,157513,Masters,5,Married-civ-spouse,Sales,[UNK],White,[UNK],0.0,0.0,16,Puerto-rico
[UNK],44,Federal-gov,63182,[UNK],12,[UNK],[UNK],Husband,Amer-indian-eskimo,[UNK],0.0,0.0,54,United-states
[UNK],60,Without-pay,144430,Masters,7,Married-civ-spouse,?,[UNK],Black,[UNK],5251.7672454911935,0.0,20,United-states
[UNK],42,Private,136369,Hs-grad,5,[UNK],Prof-specialty,Other-relative,[UNK],[UNK],4004.7593878239727,0.0,37,United-states
>50k,42,[UNK],301328,Hs-grad,4,[UNK],[UNK],Other-relative,[UNK],[UNK],2328.5901164007823,0.0,10,United-states
[UNK],25,State-gov,157516,Hs-grad,13,Married-civ-spouse,Prof-specialty,Other-relative,Black,[UNK],0.0,0.0,45,?
[UNK],52,?,98236,[UNK],8,[UNK],[UNK],[UNK],[UNK],Male,0.0,0.0,11,Canada
<=50k,33,Never-worked,157526,Bachelors,6,Divorced,Sales,[UNK],[UNK],[UNK],0.0,0.0,40,Cuba
[UNK],51,Local-gov,157502,11th,6,[UNK],Prof-specialty,Not-in-family,Other,[UNK],0.0,0.0,28,China
[UNK],39,Self-emp-not-inc,325363,[UNK],4,[UNK],Machine-op-inspct,[UNK],[UNK],[UNK],0.0,0.0,20,Yugoslavia
<=50k,61,Local-gov,192024,12th,4,Married-spouse-absent,Protective-serv,Husband,Black,[UNK],0.0,0.0,3,United-states
[UNK],56,Local-gov,212758,[UNK],12,Married-civ-spouse,Prof-specialty,Not-in-family,[UNK],[UNK],0.0,0.0,10,Philippines
[UNK],59,Private,133065,Some-college,7,[UNK],[UNK],Own-child,[UNK],[UNK],3054.010117758009,0.0,54,Philippines
[UNK],28,Federal-gov,129648,Some-college,10,[UNK],[UNK],Unmarried,White,[UNK],0.0,0.0,48,South
<=50k,67,State-gov,287012,[UNK],8,[UNK],[UNK],[UNK],Asian-pac-islander,[UNK],0.0,0.0,66,India
[UNK],40,Private,124383,[UNK],2,Married-civ-spouse,[UNK],Not-in-family,[UNK],[UNK],0.0,0.0,17,United-states
[UNK],65,Private,80979,[UNK],3,Married-civ-spouse,[UNK],Unmarried,[UNK],[UNK],15530.033182529927,0.0,57,United-states
<=50k,56,State-gov,147086,Hs-grad,9,[UNK],Craft-repair,Husband,White,[UNK],0.0,0.0,50,United-states
[UNK],46,Self-emp-inc,301260,Doctorate,12,Divorced,Adm-clerical,[UNK],[UNK],[UNK],0.0,0.0,72,Taiwan
[UNK],68,Self-emp-not-inc,152212,Assoc-voc,16,Married-civ-spouse,?,Own-child,White,[UNK],0.0,0.0,97,Mexico
[UNK],29,?,98239,11th,2,Divorced,[UNK],Own-child,White,[UNK],7369.331605290181,0.0,40,Philippines
[UNK],60,Federal-gov,110435,[UNK],15,Married-civ-spouse,[UNK],[UNK],[UNK],[UNK],0.0,1897.8554331028463,44,United-states
<=50k,33,[UNK],157507,Hs-grad,15,Married-spouse-absent,Transport-moving,Husband,Asian-pac-islander,[UNK],0.0,0.0,6,Japan
[UNK],42,[UNK],210210,Masters,11,Married-spouse-absent,Craft-repair,Husband,White,[UNK],0.0,2780.067155848741,40,India
[UNK],46,Local-gov,19837,[UNK],8,[UNK],[UNK],Unmarried,Amer-indian-eskimo,[UNK],0.0,0.0,30,United-states
[UNK],46,Federal-gov,157513,Assoc-acdm,3,[UNK],Craft-repair,Unmarried,White,[UNK],10343.075156707951,0.0,9,Mexico
[UNK],37,Self-emp-not-inc,435602,[UNK],2,Separated,Machine-op-inspct,Other-relative,[UNK],[UNK],2033.7158433803068,0.0,40,Mexico
<=50k,49,[UNK],63162,Bachelors,9,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,35,Columbia
[UNK],48,Local-gov,185259,Hs-grad,5,[UNK],Prof-specialty,Husband,White,[UNK],0.0,0.0,54,India
[UNK],71,Private,157815,[UNK],5,Separated,Armed-forces,[UNK],[UNK],[UNK],0.0,0.0,40,India
<=50k,56,State-gov,197482,[UNK],2,[UNK],Handlers-cleaners,[UNK],Other,[UNK],3742.593066941181,0.0,43,?
[UNK],56,?,155045,Masters,8,[UNK],Prof-specialty,[UNK],[UNK],[UNK],0.0,0.0,16,United-states
[UNK],57,Private,110690,Hs-grad,6,Divorced,Machine-op-inspct,Husband,[UNK],[UNK],0.0,0.0,50,United-states
<=50k,46,Self-emp-not-inc,108027,[UNK],7,[UNK],Prof-specialty,[UNK],[UNK],Male,0.0,0.0,50,Ireland
<=50k,37,State-gov,243572,Assoc-voc,2,Separated,Other-service,Wife,White,[UNK],0.0,0.0,59,?
[UNK],46,Self-emp-inc,390497,11th,3,[UNK],[UNK],Husband,[UNK],[UNK],0.0,0.0,24,Philippines
<=50k,53,[UNK],201288,Doctorate,5,[UNK],[UNK],[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,79,Canada
[UNK],41,Private,157810,[UNK],5,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,40,Ireland
[UNK],34,?,149844,Masters,3,[UNK],Craft-repair,[UNK],White,[UNK],4907.228785600873,0.0,12,Mexico
<=50k,50,Private,181923,[UNK],10,[UNK],Transport-moving,[UNK],White,[UNK],0.0,0.0,21,United-states
[UNK],50,Local-gov,47889,[UNK],4,Never-married,[UNK],[UNK],[UNK],[UNK],0.0,0.0,38,Canada
>50k,57,Private,69856,[UNK],2,[UNK],[UNK],Unmarried,[UNK],Female,0.0,0.0,16,Philippines
<=50k,50,Never-worked,126747,Masters,6,[UNK],Other-service,Unmarried,[UNK],[UNK],0.0,1981.9760634982583,25,Mexico
[UNK],50,Local-gov,286971,Hs-grad,7,Widowed,Exec-managerial,[UNK],White,Male,0.0,0.0,70,United-states
[UNK],80,Private,57978,[UNK],3,[UNK],[UNK],Unmarried,[UNK],[UNK],0.0,0.0,68,Canada
>50k,19,Private,110703,5th-6th,6,Married-civ-spouse,Adm-clerical,Own-child,[UNK],[UNK],0.0,0.0,9,Puerto-rico
<=50k,46,Local-gov,190324,[UNK],5,[UNK],[UNK],Husband,[UNK],Male,0.0,0.0,58,?
[UNK],20,Private,168944,[UNK],12,[UNK],[UNK],Husband,[UNK],[UNK],3053.8228896012997,0.0,63,South
<=50k,49,Local-gov,37985,[UNK],6,[UNK],?,Wife,White,Male,0.0,0.0,60,India
[UNK],49,Self-emp-inc,203352,9th,6,Divorced,Sales,[UNK],[UNK],Male,4585.829706573887,0.0,31,France
>50k,46,Private,129981,[UNK],10,[UNK],[UNK],Husband,[UNK],[UNK],0.0,0.0,28,?
[UNK],28,Federal-gov,42600,[UNK],4,[UNK],[UNK],[UNK],[UNK],Male,0.0,0.0,45,United-states
[UNK],49,Federal-gov,108031,[UNK],2,[UNK],Priv-house-serv,[UNK],[UNK],[UNK],0.0,0.0,40,?
[UNK],61,State-gov,197482,Doctorate,2,[UNK],Craft-repair,Own-child,[UNK],[UNK],2176.438854941422,0.0,60,Philippines
<=50k,42,State-gov,157514,Assoc-voc,5,Married-civ-spouse,Exec-managerial,Own-child,[UNK],Male,0.0,0.0,46,Ecuador
<=50k,20,Local-gov,157503,Some-college,1,Divorced,[UNK],Husband,White,[UNK],0.0,0.0,10,England
<=50k,32,Local-gov,141823,Prof-school,14,[UNK],Prof-specialty,Own-child,[UNK],Female,0.0,0.0,39,Canada
[UNK],33,Self-emp-not-inc,166694,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,[UNK],0.0,0.0,59,Mexico
[UNK],71,Self-emp-not-inc,409192,[UNK],2,Married-spouse-absent,Other-service,[UNK],[UNK],[UNK],0.0,2401.9146587342025,36,United-states
[UNK],72,[UNK],195593,Some-college,3,Married-civ-spouse,Prof-specialty,Unmarried,[UNK],[UNK],0.0,0.0,35,Dominican-republic
[UNK],41,Private,85714,Masters,9,Married-civ-spouse,Tech-support,[UNK],[UNK],[UNK],0.0,0.0,20,United-states
[UNK],51,Self-emp-not-inc,188720,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,[UNK],0.0,0.0,16,Ireland
<=50k,44,Without-pay,185252,[UNK],4,Married-civ-spouse,Prof-specialty,[UNK],White,[UNK],0.0,0.0,40,Canada
[UNK],69,Private,105846,[UNK],2,[UNK],[UNK],[UNK],[UNK],[UNK],964.9265250894038,0.0,24,Jamaica
<=50k,61,[UNK],157501,Hs-grad,8,Widowed,Prof-specialty,Unmarried,Black,[UNK],0.0,1982.001701863408,37,Canada
[UNK],80,[UNK],157506,10th,13,Married-civ-spouse,Prof-specialty,Husband,Black,[UNK],0.0,0.0,14,United-states
[UNK],46,?,176280,[UNK],5,Divorced,[UNK],Husband,[UNK],[UNK],0.0,0.0,5,Germany
<=50k,80,Private,152520,Some-college,2,[UNK],[UNK],Husband,Amer-indian-eskimo,[UNK],0.0,0.0,12,United-states
[UNK],74,Never-worked,188731,Prof-school,4,[UNK],Craft-repair,Own-child,[UNK],[UNK],0.0,0.0,48,Jamaica
[UNK],42,?,108269,11th,4,Married-civ-spouse,Other-service,[UNK],[UNK],[UNK],0.0,0.0,59,Philippines
[UNK],38,Self-emp-inc,257973,Assoc-voc,8,[UNK],Transport-moving,Wife,[UNK],Male,0.0,0.0,35,Ecuador
<=50k,30,Private,124391,9th,4,Married-spouse-absent,Exec-managerial,[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,73,Iran
<=50k,85,?,190494,[UNK],9,[UNK],Prof-specialty,[UNK],[UNK],Male,10342.072822287651,0.0,66,Philippines
[UNK],44,Private,105850,[UNK],2,Divorced,[UNK],[UNK],[UNK],Male,0.0,0.0,43,El-salvador
[UNK],34,Private,105847,12th,2,[UNK],[UNK],[UNK],Amer-indian-eskimo,Female,0.0,0.0,20,Cuba
<=50k,32,?,69845,12th,11,[UNK],[UNK],[UNK],[UNK],Male,0.0,2107.625167635977,40,United-states
[UNK],79,State-gov,162170,[UNK],2,[UNK],Prof-specialty,[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,6,India
<=50k,66,Private,124391,11th,6,[UNK],Transport-moving,[UNK],Amer-indian-eskimo,[UNK],0.0,2065.768494524658,33,India
[UNK],28,Private,75577,[UNK],16,Married-civ-spouse,?,[UNK],[UNK],Male,0.0,0.0,28,Iran
<=50k,61,Private,57991,11th,3,[UNK],[UNK],Husband,[UNK],[UNK],0.0,0.0,39,Philippines
[UNK],39,Local-gov,243545,Some-college,13,Divorced,Adm-clerical,[UNK],Asian-pac-islander,[UNK],0.0,0.0,9,United-states
[UNK],80,Local-gov,168747,Some-college,12,Widowed,Prof-specialty,Own-child,Other,[UNK],0.0,0.0,8,Hungary
<=50k,87,State-gov,235679,Assoc-acdm,2,Separated,[UNK],[UNK],[UNK],Male,0.0,0.0,21,?
[UNK],50,State-gov,52680,12th,5,[UNK],[UNK],Other-relative,White,[UNK],0.0,0.0,50,Puerto-rico
[UNK],23,?,139287,Assoc-voc,7,[UNK],Transport-moving,[UNK],[UNK],[UNK],0.0,0.0,43,South
[UNK],49,Private,57970,Some-college,3,[UNK],[UNK],Husband,[UNK],[UNK],0.0,0.0,20,Puerto-rico
<=50k,74,Local-gov,197473,[UNK],3,[UNK],[UNK],Husband,White,[UNK],0.0,0.0,48,Ireland
<=50k,21,Private,90343,[UNK],3,Married-civ-spouse,Prof-specialty,Unmarried,[UNK],[UNK],0.0,0.0,47,Portugal
[UNK],69,Private,100885,[UNK],4,[UNK],Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-states
[UNK],26,Federal-gov,195595,[UNK],4,Married-spouse-absent,Other-service,[UNK],White,[UNK],0.0,0.0,14,?
[UNK],28,Private,115192,12th,3,Married-spouse-absent,[UNK],[UNK],[UNK],[UNK],0.0,3116.0277955996994,71,England
[UNK],83,[UNK],257941,Hs-grad,8,Married-spouse-absent,Adm-clerical,Wife,[UNK],[UNK],10276.908916331173,0.0,72,Mexico
<=50k,37,Private,85730,[UNK],6,[UNK],Prof-specialty,[UNK],[UNK],[UNK],0.0,0.0,60,United-states
[UNK],46,Private,193968,Some-college,11,Married-spouse-absent,Prof-specialty,Husband,[UNK],[UNK],0.0,0.0,4,Outlying-us(guam-usvi-etc)
[UNK],73,Private,222006,Bachelors,11,Separated,[UNK],Own-child,[UNK],[UNK],3053.9694836592826,0.0,66,China
[UNK],53,[UNK],100624,10th,11,Married-civ-spouse,Sales,[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,3,Holand-netherlands
[UNK],65,Private,110694,5th-6th,5,[UNK],Adm-clerical,Husband,[UNK],Male,40103.18445941872,0.0,41,China
[UNK],61,[UNK],195593,[UNK],6,[UNK],Prof-specialty,[UNK],[UNK],[UNK],0.0,0.0,33,United-states
[UNK],56,?,110690,[UNK],4,Married-civ-spouse,Adm-clerical,[UNK],White,Male,0.0,0.0,27,Mexico
<=50k,21,Private,185462,[UNK],2,Married-civ-spouse,Other-service,[UNK],[UNK],[UNK],0.0,0.0,17,?
[UNK],50,Private,48460,[UNK],1,[UNK],[UNK],[UNK],[UNK],Male,0.0,0.0,40,Trinadad&tobago
[UNK],75,Private,115192,Hs-grad,2,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,20,India
[UNK],23,Without-pay,157499,Assoc-acdm,10,Never-married,Tech-support,[UNK],[UNK],Female,0.0,0.0,57,United-states
[UNK],46,Local-gov,112686,[UNK],4,[UNK],Craft-repair,[UNK],[UNK],[UNK],6013.957533923031,0.0,14,Mexico
[UNK],47,?,187220,Assoc-voc,6,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,59,Mexico
>50k,53,Federal-gov,258050,Hs-grad,5,Separated,Adm-clerical,Husband,White,Male,0.0,0.0,70,Philippines
[UNK],54,Private,149847,[UNK],4,Divorced,Prof-specialty,[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,35,Philippines
[UNK],23,Local-gov,94336,11th,3,[UNK],[UNK],Own-child,[UNK],[UNK],0.0,0.0,79,Philippines
[UNK],69,?,94798,[UNK],4,[UNK],Farming-fishing,[UNK],[UNK],[UNK],842.6482414722308,0.0,45,Jamaica
[UNK],25,Private,157811,Masters,3,[UNK],Exec-managerial,[UNK],Amer-indian-eskimo,[UNK],0.0,2738.924928997755,60,Puerto-rico
[UNK],39,[UNK],149590,[UNK],9,[UNK],Prof-specialty,Husband,[UNK],[UNK],3268.0968397649617,0.0,47,Germany
<=50k,55,Federal-gov,174642,[UNK],7,[UNK],Armed-forces,Other-relative,White,[UNK],0.0,0.0,20,Canada
[UNK],29,Local-gov,177699,11th,5,Married-civ-spouse,Exec-managerial,[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,74,Hong
<=50k,22,Local-gov,117044,Masters,8,Married-af-spouse,Machine-op-inspct,Husband,White,[UNK],0.0,0.0,66,United-states
[UNK],40,Private,164649,Hs-grad,10,[UNK],Machine-op-inspct,[UNK],White,[UNK],0.0,0.0,30,United-states
<=50k,46,Private,193974,[UNK],2,[UNK],Adm-clerical,[UNK],[UNK],[UNK],0.0,0.0,60,Holand-netherlands
[UNK],81,?,205730,[UNK],7,Never-married,Adm-clerical,[UNK],[UNK],[UNK],0.0,0.0,68,China
[UNK],69,Local-gov,248013,[UNK],3,[UNK],[UNK],[UNK],Amer-indian-eskimo,Male,0.0,0.0,50,Taiwan
<=50k,56,?,264234,[UNK],8,Married-spouse-absent,[UNK],[UNK],[UNK],[UNK],0.0,806.5837233448029,73,United-states
<=50k,42,Private,302091,7th-8th,9,Married-civ-spouse,[UNK],Other-relative,[UNK],[UNK],0.0,0.0,54,Ireland
[UNK],42,Self-emp-not-inc,195595,[UNK],10,[UNK],Prof-specialty,[UNK],White,[UNK],0.0,0.0,27,El-salvador
[UNK],75,Private,177877,10th,6,[UNK],Transport-moving,Unmarried,[UNK],Male,0.0,0.0,14,Germany
<=50k,85,Private,43171,1st-4th,4,[UNK],Machine-op-inspct,[UNK],[UNK],[UNK],2667.039674742187,0.0,59,Canada
<=50k,44,?,124391,[UNK],5,[UNK],Other-service,Other-relative,[UNK],Male,20366.273853830276,0.0,35,Laos
[UNK],46,State-gov,195606,[UNK],14,Married-civ-spouse,[UNK],[UNK],[UNK],[UNK],0.0,3369.116505266428,73,Honduras
<=50k,25,Private,174798,[UNK],10,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,40,Philippines
[UNK],89,Self-emp-inc,197476,Masters,9,Never-married,Prof-specialty,Husband,[UNK],[UNK],0.0,0.0,99,Puerto-rico
[UNK],75,?,43155,[UNK],2,Married-spouse-absent,Adm-clerical,Own-child,[UNK],[UNK],1032.6339186526925,0.0,66,Cuba
<=50k,19,Self-emp-inc,69202,[UNK],5,Separated,[UNK],[UNK],White,[UNK],0.0,0.0,48,Ireland
<=50k,61,Local-gov,172810,Hs-grad,12,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,28,United-states
[UNK],60,Without-pay,57420,Some-college,8,Married-civ-spouse,[UNK],Other-relative,Asian-pac-islander,[UNK],0.0,0.0,65,Poland
[UNK],56,Private,144694,[UNK],7,Divorced,?,Unmarried,White,[UNK],3742.296161312142,0.0,71,?
[UNK],46,Private,53129,Bachelors,3,[UNK],Craft-repair,[UNK],[UNK],[UNK],0.0,0.0,14,Mexico
[UNK],61,Private,201489,[UNK],7,[UNK],Other-service,[UNK],[UNK],[UNK],0.0,0.0,40,Philippines
[UNK],28,State-gov,207840,Bachelors,6,Married-spouse-absent,Exec-managerial,Not-in-family,Other,Male,0.0,0.0,40,Germany
[UNK],25,[UNK],228368,[UNK],2,[UNK],[UNK],Husband,[UNK],Male,0.0,0.0,46,Taiwan
[UNK],44,Private,121877,Bachelors,2,[UNK],Prof-specialty,[UNK],[UNK],[UNK],0.0,0.0,14,South
[UNK],46,Private,144696,[UNK],7,[UNK],[UNK],Own-child,[UNK],Female,0.0,0.0,9,Thailand
[UNK],63,Private,144696,10th,6,[UNK],Transport-moving,[UNK],[UNK],[UNK],0.0,0.0,3,Honduras
<=50k,80,Private,69843,5th-6th,5,Married-spouse-absent,Prof-specialty,[UNK],[UNK],[UNK],0.0,0.0,57,Canada
[UNK],88,Private,149848,11th,3,[UNK],Adm-clerical,Husband,[UNK],[UNK],0.0,1982.7218897753955,40,Poland
[UNK],52,State-gov,52691,Masters,5,Married-civ-spouse,Sales,[UNK],White,[UNK],2176.0875711675194,0.0,20,United-states
[UNK],46,State-gov,257981,Hs-grad,6,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0.0,0.0,56,Taiwan
[UNK],34,Self-emp-inc,185266,[UNK],6,Married-civ-spouse,Prof-specialty,Own-child,White,[UNK],0.0,0.0,12,Portugal
>50k,40,Private,58006,[UNK],4,[UNK],Tech-support,Other-relative,[UNK],Male,0.0,0.0,97,United-states
<=50k,58,Private,115200,Some-college,4,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,1562.7564217066763,43,United-states
[UNK],72,Local-gov,195594,[UNK],3,Divorced,[UNK],[UNK],[UNK],[UNK],0.0,0.0,4,Philippines
<=50k,87,State-gov,243568,Hs-grad,9,[UNK],Prof-specialty,Husband,White,[UNK],0.0,0.0,31,United-states
[UNK],46,State-gov,157519,Masters,7,Married-civ-spouse,Exec-managerial,Other-relative,Asian-pac-islander,Male,8438.984224280253,0.0,57,Trinadad&tobago
<=50k,25,Private,157820,[UNK],13,Married-spouse-absent,[UNK],[UNK],[UNK],[UNK],0.0,0.0,14,Puerto-rico
[UNK],39,Federal-gov,119198,5th-6th,3,[UNK],Exec-managerial,Unmarried,[UNK],Male,0.0,0.0,48,Mexico
<=50k,42,Private,85726,Some-college,8,[UNK],[UNK],[UNK],[UNK],Male,0.0,0.0,40,Philippines
[UNK],90,[UNK],190325,11th,4,[UNK],[UNK],Other-relative,[UNK],[UNK],0.0,0.0,40,United-states
>50k,70,Federal-gov,174661,Hs-grad,4,[UNK],Prof-specialty,[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,14,United-states
[UNK],44,Self-emp-inc,168746,Some-college,10,Married-civ-spouse,Other-service,[UNK],Amer-indian-eskimo,Male,0.0,0.0,40,Philippines
[UNK],82,Federal-gov,34869,[UNK],3,[UNK],Tech-support,Not-in-family,[UNK],[UNK],4004.967257089224,0.0,96,?
[UNK],46,Without-pay,34857,[UNK],5,[UNK],Transport-moving,[UNK],Black,[UNK],0.0,0.0,73,?
<=50k,42,Local-gov,185254,[UNK],2,[UNK],[UNK],[UNK],[UNK],Male,0.0,0.0,16,Mexico
[UNK],31,Private,164648,Masters,5,[UNK],Prof-specialty,[UNK],[UNK],[UNK],0.0,0.0,35,China
[UNK],40,Private,85715,Hs-grad,14,Married-spouse-absent,Adm-clerical,[UNK],[UNK],Male,0.0,2192.7753202432395,40,United-states
[UNK],46,Federal-gov,301262,Some-college,8,Never-married,Handlers-cleaners,[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,97,Canada
[UNK],47,Federal-gov,177703,[UNK],2,[UNK],Adm-clerical,[UNK],[UNK],[UNK],13562.3404634821,0.0,3,Philippines
[UNK],44,Private,75578,7th-8th,5,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,94,United-states
[UNK],75,Self-emp-not-inc,166690,Hs-grad,6,Married-af-spouse,Machine-op-inspct,Husband,[UNK],[UNK],0.0,0.0,8,China
[UNK],48,Self-emp-not-inc,144441,Hs-grad,15,Married-af-spouse,Exec-managerial,[UNK],White,[UNK],96802.77054932546,0.0,40,Hungary
<=50k,39,Private,193973,[UNK],7,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,27,United-states
<=50k,39,Private,38392,[UNK],9,[UNK],Adm-clerical,[UNK],Asian-pac-islander,[UNK],0.0,0.0,29,Guatemala
[UNK],36,Private,80964,Masters,5,Never-married,[UNK],[UNK],White,Male,0.0,0.0,25,Mexico
[UNK],49,Local-gov,361635,Hs-grad,16,[UNK],Craft-repair,[UNK],White,[UNK],0.0,0.0,15,Philippines
>50k,35,Self-emp-not-inc,157544,10th,7,Married-civ-spouse,Transport-moving,Husband,White,[UNK],0.0,0.0,65,China
[UNK],51,Private,139285,[UNK],3,[UNK],Prof-specialty,[UNK],[UNK],Male,0.0,0.0,63,United-states
<=50k,43,[UNK],195595,[UNK],8,Separated,[UNK],Unmarried,Black,[UNK],0.0,0.0,29,Ecuador
<=50k,42,Self-emp-not-inc,177699,Assoc-acdm,10,[UNK],Prof-specialty,Unmarried,[UNK],Female,0.0,0.0,12,France
[UNK],42,[UNK],195592,[UNK],3,Never-married,[UNK],[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,25,Canada
<=50k,17,[UNK],197473,5th-6th,6,Separated,Protective-serv,[UNK],[UNK],[UNK],1550.9392852256367,0.0,74,United-states
[UNK],51,Local-gov,172811,Bachelors,14,Married-civ-spouse,Prof-specialty,Wife,[UNK],Male,0.0,2822.902133285403,54,United-states
<=50k,24,Private,69835,11th,10,Married-spouse-absent,Tech-support,[UNK],[UNK],[UNK],0.0,0.0,39,Yugoslavia
<=50k,44,?,162402,Some-college,8,[UNK],Tech-support,Unmarried,Amer-indian-eskimo,[UNK],0.0,0.0,40,Vietnam
<=50k,53,Without-pay,136015,[UNK],4,Separated,[UNK],[UNK],White,[UNK],4004.8478563115314,0.0,14,South
[UNK],66,Self-emp-not-inc,129644,[UNK],7,[UNK],Prof-specialty,[UNK],[UNK],Male,0.0,0.0,40,United-states
>50k,31,Local-gov,141865,7th-8th,7,Married-civ-spouse,Prof-specialty,Husband,[UNK],[UNK],0.0,0.0,60,United-states
[UNK],56,[UNK],243546,Some-college,3,Married-civ-spouse,Handlers-cleaners,Own-child,Amer-indian-eskimo,[UNK],0.0,0.0,25,Philippines
[UNK],51,Private,160173,[UNK],2,[UNK],Adm-clerical,Husband,[UNK],[UNK],0.0,0.0,45,?
[UNK],21,Private,139285,11th,12,Married-civ-spouse,Other-service,[UNK],[UNK],[UNK],0.0,0.0,23,Philippines
<=50k,44,Private,162403,[UNK],7,Never-married,Prof-specialty,[UNK],[UNK],Male,0.0,0.0,83,?
<=50k,33,?,48485,Assoc-acdm,3,Separated,Adm-clerical,[UNK],[UNK],[UNK],3268.1499726975003,0.0,30,Puerto-rico
[UNK],42,Self-emp-not-inc,89831,Bachelors,3,Divorced,Prof-specialty,Other-relative,White,[UNK],0.0,0.0,40,Canada
<=50k,58,Local-gov,195595,[UNK],7,[UNK],[UNK],Other-relative,[UNK],[UNK],0.0,0.0,79,Yugoslavia
[UNK],46,Federal-gov,105568,Hs-grad,9,Married-civ-spouse,Adm-clerical,Husband,[UNK],[UNK],0.0,0.0,38,Hungary
<=50k,75,Private,133078,7th-8th,4,[UNK],Tech-support,Own-child,[UNK],[UNK],0.0,0.0,8,Canada
[UNK],71,State-gov,162170,Hs-grad,3,[UNK],[UNK],Husband,Amer-indian-eskimo,[UNK],0.0,0.0,6,India
>50k,27,Self-emp-not-inc,149625,Hs-grad,5,Divorced,Prof-specialty,Husband,[UNK],Male,0.0,0.0,59,United-states
[UNK],80,Self-emp-inc,170666,[UNK],5,[UNK],Priv-house-serv,[UNK],White,[UNK],0.0,0.0,40,Columbia
[UNK],24,[UNK],232041,Assoc-voc,8,[UNK],Transport-moving,[UNK],Amer-indian-eskimo,Male,0.0,0.0,15,Mexico
<=50k,32,?,162404,Hs-grad,4,[UNK],[UNK],Other-relative,[UNK],[UNK],0.0,0.0,6,Philippines
[UNK],42,Federal-gov,89843,Hs-grad,1,[UNK],Prof-specialty,Husband,Other,[UNK],0.0,0.0,21,United-states
[UNK],46,Self-emp-inc,157512,Prof-school,10,Divorced,Prof-specialty,Husband,White,[UNK],0.0,0.0,37,United-states
<=50k,53,State-gov,174644,Preschool,5,[UNK],Adm-clerical,[UNK],[UNK],[UNK],0.0,0.0,79,Iran
[UNK],61,Never-worked,117062,Masters,8,Never-married,Prof-specialty,Own-child,White,[UNK],0.0,0.0,50,Japan
>50k,52,Federal-gov,80515,Hs-grad,7,Never-married,Machine-op-inspct,Husband,White,[UNK],0.0,0.0,96,United-states
[UNK],20,Self-emp-inc,149604,[UNK],13,Married-civ-spouse,Prof-specialty,[UNK],White,[UNK],0.0,2192.8097325932977,40,Yugoslavia
<=50k,21,Self-emp-inc,136017,5th-6th,2,Married-civ-spouse,[UNK],Husband,[UNK],[UNK],0.0,0.0,31,Guatemala
<=50k,42,Local-gov,105555,11th,7,Married-spouse-absent,Armed-forces,Own-child,[UNK],Male,20369.032689336276,0.0,40,?
<=50k,47,?,190494,[UNK],3,[UNK],Transport-moving,[UNK],[UNK],[UNK],0.0,0.0,27,United-states
>50k,66,State-gov,154835,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,[UNK],0.0,0.0,4,Jamaica
[UNK],51,Private,139285,[UNK],3,[UNK],Prof-specialty,[UNK],White,[UNK],0.0,0.0,35,Greece
<=50k,73,?,181924,[UNK],7,Never-married,Exec-managerial,Unmarried,[UNK],[UNK],0.0,0.0,20,Honduras
[UNK],50,Local-gov,141814,Assoc-voc,11,Widowed,Exec-managerial,Husband,White,Male,4907.052298445977,0.0,25,Philippines
