id,gender,customer-type,age,type-of-travel,class,flight-distance,inflight-wifi-service,departure/arrival-time-convenient,ease-of-online-booking,gate-location,food-and-drink,online-boarding,seat-comfort,inflight-entertainment,on-board-service,leg-room-service,baggage-handling,checkin-service,inflight-service,cleanliness,departure-delay-in-minutes,arrival-delay-in-minutes,satisfaction
52437,Male,Loyal-customer,22,Personal-travel,Eco,451,1,4,1,1,1,1,1,1,5,4,4,3,5,1,0,1.0,Neutral-or-dissatisfied
77014,Male,Loyal-customer,56,Business-travel,Business,368,1,1,1,1,3,4,5,5,5,5,5,4,5,5,0,0.0,Satisfied
9646,Female,Loyal-customer,52,Business-travel,Business,3354,5,5,5,5,2,4,4,4,4,4,4,4,4,3,10,0.0,Satisfied
52969,Male,Loyal-customer,19,Personal-travel,Eco,2306,4,4,4,4,5,4,5,5,2,3,3,4,3,5,0,0.0,Neutral-or-dissatisfied
40071,Male,Disloyal-customer,24,Business-travel,Eco,493,0,0,0,2,3,0,3,3,2,4,2,2,4,3,0,0.0,Satisfied
114613,Male,Loyal-customer,53,Business-travel,Business,3825,0,0,0,2,5,4,4,4,4,4,4,3,4,4,28,26.0,Satisfied
119268,Female,Loyal-customer,54,Business-travel,Business,3964,0,5,0,1,3,5,5,4,4,4,2,3,4,3,0,0.0,Satisfied
18584,Female,Loyal-customer,33,Business-travel,Eco,262,4,1,1,1,4,4,4,3,2,4,4,4,1,4,299,284.0,Neutral-or-dissatisfied
30022,Female,Loyal-customer,52,Business-travel,Business,571,2,1,1,1,5,4,3,2,2,3,2,3,2,1,0,0.0,Neutral-or-dissatisfied
7820,Male,Loyal-customer,45,Business-travel,Eco,310,5,5,5,5,5,5,5,5,5,3,1,5,3,5,0,0.0,Satisfied
74328,Female,Loyal-customer,58,Business-travel,Business,1171,4,4,4,4,3,5,5,5,5,5,5,4,5,3,0,0.0,Satisfied
14058,Male,Loyal-customer,45,Business-travel,Business,319,0,0,0,1,2,4,2,1,1,1,1,5,1,5,108,82.0,Satisfied
26701,Male,Loyal-customer,7,Personal-travel,Eco,406,2,5,3,5,3,3,3,3,2,3,1,1,1,3,0,16.0,Neutral-or-dissatisfied
18860,Male,Disloyal-customer,21,Business-travel,Eco,503,4,1,4,3,3,4,3,3,3,1,2,1,2,3,3,0.0,Neutral-or-dissatisfied
5832,Female,Loyal-customer,14,Personal-travel,Eco,273,2,4,2,1,3,2,5,3,2,1,4,2,3,3,0,0.0,Neutral-or-dissatisfied
66011,Male,Loyal-customer,30,Business-travel,Business,2974,4,4,4,4,4,4,4,4,3,3,4,3,5,4,74,67.0,Satisfied
101496,Female,Loyal-customer,50,Business-travel,Business,3987,5,5,5,5,3,4,5,5,5,5,5,3,5,5,0,0.0,Satisfied
96359,Female,Loyal-customer,44,Personal-travel,Eco-plus,1609,1,1,1,3,4,2,3,4,4,1,4,3,4,1,18,0.0,Neutral-or-dissatisfied
126565,Female,Loyal-customer,40,Business-travel,Business,1558,2,5,5,5,1,4,3,2,2,2,2,4,2,1,0,0.0,Neutral-or-dissatisfied
6373,Female,Loyal-customer,60,Business-travel,Eco,296,3,3,2,2,3,3,4,3,3,3,3,4,3,4,0,15.0,Neutral-or-dissatisfied
33699,Female,Disloyal-customer,45,Business-travel,Eco,899,3,3,3,4,5,3,5,5,2,5,3,3,4,5,22,22.0,Neutral-or-dissatisfied
13108,Male,Disloyal-customer,24,Business-travel,Eco,427,2,0,2,2,2,2,2,2,1,5,1,4,3,2,0,0.0,Neutral-or-dissatisfied
81822,Male,Disloyal-customer,27,Business-travel,Eco,906,1,1,1,4,5,1,5,5,2,2,3,3,4,5,0,19.0,Neutral-or-dissatisfied
30718,Female,Disloyal-customer,31,Business-travel,Eco,1123,2,2,2,3,1,2,1,1,2,2,4,2,4,1,0,0.0,Neutral-or-dissatisfied
38630,Male,Loyal-customer,37,Business-travel,Eco,2704,5,4,4,4,5,5,5,5,3,3,5,1,3,5,4,17.0,Satisfied
54232,Male,Loyal-customer,37,Business-travel,Business,2257,2,2,2,2,1,4,2,5,5,5,5,5,5,2,1,0.0,Satisfied
97205,Female,Loyal-customer,45,Personal-travel,Eco,1211,1,0,1,2,4,5,5,1,1,1,1,4,1,4,32,18.0,Neutral-or-dissatisfied
79304,Female,Disloyal-customer,28,Business-travel,Eco,909,1,1,1,2,5,1,1,5,1,1,1,2,3,5,0,0.0,Neutral-or-dissatisfied
109919,Male,Loyal-customer,37,Personal-travel,Eco,1144,1,5,1,2,2,1,4,2,3,5,4,4,4,2,5,13.0,Neutral-or-dissatisfied
115133,Male,Disloyal-customer,36,Business-travel,Business,390,2,2,2,2,3,2,2,3,3,4,4,4,5,3,44,43.0,Neutral-or-dissatisfied
48698,Male,Loyal-customer,54,Business-travel,Business,199,5,5,5,5,4,4,5,4,4,4,4,4,4,3,2,0.0,Satisfied
108956,Female,Loyal-customer,57,Business-travel,Business,2920,2,2,2,2,5,4,4,4,4,4,4,4,4,4,0,0.0,Satisfied
47854,Male,Loyal-customer,38,Business-travel,Business,451,2,2,2,2,2,2,2,3,4,4,4,2,3,2,130,135.0,Neutral-or-dissatisfied
79105,Male,Loyal-customer,25,Personal-travel,Eco,377,3,5,3,2,5,3,5,5,3,5,4,3,5,5,0,0.0,Neutral-or-dissatisfied
72392,Female,Loyal-customer,58,Business-travel,Business,1599,1,1,1,1,4,5,5,4,4,4,4,4,4,3,0,5.0,Satisfied
19417,Male,Disloyal-customer,24,Business-travel,Eco,645,2,0,2,4,5,2,5,5,1,5,4,4,2,5,99,110.0,Neutral-or-dissatisfied
75262,Female,Loyal-customer,12,Personal-travel,Eco,1846,1,5,1,3,1,1,1,1,4,3,5,4,5,1,0,0.0,Neutral-or-dissatisfied
64293,Female,Loyal-customer,58,Business-travel,Business,3893,1,1,1,1,2,4,4,4,4,4,4,5,4,3,23,16.0,Satisfied
48531,Female,Loyal-customer,68,Business-travel,Eco,376,2,4,4,4,4,3,4,2,2,2,2,3,2,2,0,12.0,Neutral-or-dissatisfied
70066,Male,Loyal-customer,41,Business-travel,Business,460,3,3,3,3,4,2,3,3,3,3,3,1,3,1,32,27.0,Neutral-or-dissatisfied
81630,Female,Loyal-customer,48,Business-travel,Business,1854,1,1,1,1,4,4,4,2,2,2,2,3,2,4,14,0.0,Satisfied
58880,Male,Loyal-customer,48,Business-travel,Business,888,4,4,4,4,4,4,4,4,4,4,4,5,4,4,28,21.0,Satisfied
75740,Female,Loyal-customer,54,Business-travel,Eco,868,1,3,3,3,1,3,4,1,1,1,1,4,1,4,28,42.0,Neutral-or-dissatisfied
23625,Male,Loyal-customer,45,Personal-travel,Business,793,4,1,4,3,3,3,4,2,2,4,2,1,2,4,0,29.0,Neutral-or-dissatisfied
123303,Male,Loyal-customer,46,Business-travel,Business,1606,5,5,5,5,2,5,5,5,5,5,5,3,5,5,21,12.0,Satisfied
78790,Female,Disloyal-customer,24,Business-travel,Eco,432,5,0,5,1,2,5,2,2,1,3,5,1,1,2,7,0.0,Satisfied
128069,Female,Loyal-customer,52,Business-travel,Business,2860,3,3,3,3,4,4,4,5,2,4,5,4,5,4,0,47.0,Satisfied
46994,Female,Loyal-customer,29,Business-travel,Eco-plus,845,0,0,0,4,5,0,3,5,4,3,4,2,5,5,99,100.0,Satisfied
43375,Female,Loyal-customer,30,Personal-travel,Eco,531,2,4,2,1,3,2,3,3,4,3,4,3,4,3,0,0.0,Neutral-or-dissatisfied
96374,Female,Loyal-customer,53,Business-travel,Business,1407,5,5,5,5,3,4,5,3,3,3,3,3,3,4,0,0.0,Satisfied
61124,Female,Loyal-customer,39,Business-travel,Business,967,5,5,5,5,5,4,4,5,5,5,5,3,5,5,0,0.0,Satisfied
95307,Male,Loyal-customer,26,Personal-travel,Eco,293,3,4,3,3,2,3,2,2,5,5,4,5,5,2,2,0.0,Neutral-or-dissatisfied
15544,Female,Loyal-customer,52,Business-travel,Business,296,4,4,4,4,4,5,5,4,2,5,5,5,4,5,151,225.0,Satisfied
117296,Female,Disloyal-customer,37,Business-travel,Business,304,4,4,4,4,3,4,3,3,4,4,4,4,4,3,0,0.0,Satisfied
92601,Female,Disloyal-customer,48,Business-travel,Business,2158,4,4,4,3,4,4,4,4,3,5,4,3,5,4,12,0.0,Satisfied
110855,Female,Disloyal-customer,22,Business-travel,Business,581,5,5,5,1,5,5,5,5,5,5,5,4,4,5,13,0.0,Satisfied
26974,Male,Loyal-customer,42,Business-travel,Business,954,2,2,2,2,4,2,1,4,4,4,4,4,4,1,0,0.0,Satisfied
7436,Male,Loyal-customer,28,Personal-travel,Eco,522,1,5,1,1,3,1,3,3,5,2,5,3,4,3,0,0.0,Neutral-or-dissatisfied
82691,Male,Loyal-customer,52,Business-travel,Business,3622,1,1,1,1,3,4,5,4,4,4,4,3,4,3,0,0.0,Satisfied
87446,Female,Loyal-customer,46,Business-travel,Business,3088,4,4,4,4,5,5,5,5,5,5,5,5,5,3,4,9.0,Satisfied
59223,Male,Loyal-customer,61,Business-travel,Eco-plus,1040,4,5,5,5,4,4,4,4,4,3,2,5,4,4,26,17.0,Satisfied
82662,Female,Loyal-customer,64,Personal-travel,Eco,120,3,5,3,2,1,1,4,1,1,3,1,1,1,3,0,0.0,Neutral-or-dissatisfied
112910,Female,Loyal-customer,38,Business-travel,Business,2398,4,4,4,4,4,4,3,3,3,4,3,3,3,5,3,4.0,Satisfied
32007,Female,Loyal-customer,69,Personal-travel,Business,216,2,0,2,5,2,5,5,3,3,2,3,3,3,5,0,0.0,Neutral-or-dissatisfied
34907,Female,Disloyal-customer,24,Business-travel,Eco,187,3,4,3,2,3,3,3,3,1,3,4,2,2,3,0,0.0,Neutral-or-dissatisfied
108811,Male,Loyal-customer,48,Business-travel,Business,404,2,2,2,2,4,5,5,5,5,5,4,5,4,5,144,135.0,Satisfied
32757,Male,Loyal-customer,54,Business-travel,Business,1923,2,5,3,5,5,3,4,3,3,3,2,1,3,1,0,0.0,Neutral-or-dissatisfied
125380,Male,Loyal-customer,43,Business-travel,Business,1440,3,3,4,3,3,5,4,4,4,4,4,5,4,3,0,0.0,Satisfied
43739,Male,Loyal-customer,17,Business-travel,Eco,622,4,1,1,1,4,4,4,4,1,4,2,1,1,4,9,0.0,Satisfied
89272,Male,Loyal-customer,57,Business-travel,Business,2030,2,2,2,2,4,4,5,3,3,4,3,4,3,4,0,3.0,Satisfied
82332,Female,Disloyal-customer,45,Business-travel,Business,456,2,2,2,2,5,2,5,5,4,2,5,5,5,5,0,0.0,Neutral-or-dissatisfied
62959,Male,Disloyal-customer,21,Business-travel,Business,862,4,5,4,1,2,4,2,2,5,3,4,5,5,2,13,3.0,Satisfied
108576,Female,Disloyal-customer,22,Business-travel,Eco,813,2,2,2,3,2,2,2,2,3,3,4,3,4,2,0,7.0,Neutral-or-dissatisfied
49997,Female,Loyal-customer,44,Business-travel,Eco,262,2,3,3,3,1,4,3,3,3,2,3,1,3,3,22,8.0,Neutral-or-dissatisfied
85557,Female,Loyal-customer,49,Business-travel,Business,153,0,4,0,3,4,4,4,3,3,3,3,5,3,4,0,0.0,Satisfied
103270,Female,Loyal-customer,12,Personal-travel,Eco,888,2,2,1,1,2,1,2,2,3,2,1,4,2,2,3,25.0,Neutral-or-dissatisfied
55317,Female,Loyal-customer,51,Business-travel,Business,1325,3,4,4,4,5,4,3,3,3,3,3,3,3,1,0,0.0,Neutral-or-dissatisfied
12444,Female,Loyal-customer,7,Personal-travel,Eco,127,2,1,2,4,2,2,2,2,3,1,4,2,3,2,75,63.0,Neutral-or-dissatisfied
88151,Male,Loyal-customer,54,Business-travel,Business,2703,1,1,4,1,3,5,5,5,5,5,5,5,5,4,19,5.0,Satisfied
70954,Female,Loyal-customer,25,Business-travel,Eco-plus,612,2,3,3,3,2,3,2,2,3,3,4,4,3,2,6,0.0,Neutral-or-dissatisfied
65547,Female,Loyal-customer,49,Business-travel,Business,2808,4,4,4,4,3,5,5,4,4,4,4,5,4,4,28,19.0,Satisfied
65209,Male,Loyal-customer,55,Business-travel,Eco-plus,551,3,5,3,5,3,3,3,3,3,2,3,2,3,3,11,1.0,Neutral-or-dissatisfied
75068,Female,Disloyal-customer,23,Business-travel,Eco,2611,2,2,2,3,5,2,5,5,2,2,4,2,3,5,0,0.0,Neutral-or-dissatisfied
102187,Male,Loyal-customer,37,Business-travel,Business,1763,5,5,5,5,3,4,4,5,5,5,5,4,5,3,21,4.0,Satisfied
114727,Male,Loyal-customer,36,Business-travel,Business,390,5,5,5,5,3,4,4,4,4,4,4,3,4,3,68,69.0,Satisfied
48340,Female,Loyal-customer,52,Business-travel,Eco,674,4,2,2,2,1,5,1,4,4,4,4,4,4,1,33,25.0,Satisfied
1704,Female,Loyal-customer,46,Business-travel,Business,364,1,1,1,1,5,5,5,5,5,4,5,3,5,5,36,41.0,Satisfied
86380,Male,Loyal-customer,55,Business-travel,Business,3834,2,2,2,2,2,4,5,4,4,4,4,5,4,4,0,0.0,Satisfied
99122,Male,Loyal-customer,28,Personal-travel,Eco,237,2,5,2,4,1,2,1,1,3,2,4,5,4,1,0,0.0,Neutral-or-dissatisfied
123259,Male,Loyal-customer,51,Personal-travel,Eco,468,3,3,5,4,2,5,2,2,5,2,4,4,1,2,0,0.0,Neutral-or-dissatisfied
2204,Male,Loyal-customer,15,Personal-travel,Eco,685,4,4,4,3,1,4,1,1,2,3,4,4,4,1,0,0.0,Neutral-or-dissatisfied
55204,Male,Loyal-customer,22,Personal-travel,Eco-plus,1635,3,5,3,2,5,3,1,5,3,2,5,4,4,5,9,0.0,Neutral-or-dissatisfied
72670,Male,Loyal-customer,50,Personal-travel,Eco,964,1,4,1,1,2,1,2,2,3,4,4,5,5,2,0,0.0,Neutral-or-dissatisfied
53402,Male,Disloyal-customer,24,Business-travel,Eco,1247,3,3,3,2,4,3,1,4,5,5,3,4,4,4,0,0.0,Neutral-or-dissatisfied
25582,Female,Disloyal-customer,18,Business-travel,Eco,874,3,2,2,4,1,2,1,1,3,3,3,4,3,1,0,0.0,Neutral-or-dissatisfied
27148,Female,Loyal-customer,59,Business-travel,Business,2640,2,4,4,4,2,2,2,4,2,2,2,2,3,2,0,0.0,Neutral-or-dissatisfied
39875,Female,Loyal-customer,26,Personal-travel,Eco,221,0,2,0,4,5,0,5,5,2,5,3,4,3,5,0,0.0,Satisfied
103811,Female,Loyal-customer,48,Business-travel,Business,3161,2,2,2,2,2,4,4,4,4,4,4,4,4,5,16,0.0,Satisfied
120964,Female,Loyal-customer,32,Business-travel,Business,992,4,1,1,1,4,4,4,4,2,2,4,2,4,4,0,0.0,Neutral-or-dissatisfied
34557,Male,Loyal-customer,42,Business-travel,Business,1598,3,3,5,3,2,4,5,2,2,2,2,5,2,1,0,0.0,Satisfied
115421,Female,Loyal-customer,49,Business-travel,Business,3721,1,1,1,1,4,5,4,4,4,4,4,3,4,5,44,36.0,Satisfied
60918,Female,Loyal-customer,13,Personal-travel,Business,888,2,2,2,3,4,2,4,4,1,4,3,3,3,4,7,1.0,Neutral-or-dissatisfied
14465,Male,Loyal-customer,44,Personal-travel,Eco,674,1,5,1,3,4,1,3,4,3,4,5,4,4,4,32,28.0,Neutral-or-dissatisfied
48403,Male,Loyal-customer,50,Personal-travel,Eco-plus,674,3,4,3,5,3,3,3,3,5,3,4,4,5,3,32,28.0,Neutral-or-dissatisfied
8282,Male,Loyal-customer,62,Personal-travel,Eco,294,4,5,4,2,5,4,5,5,3,4,4,4,5,5,0,0.0,Neutral-or-dissatisfied
73461,Female,Loyal-customer,14,Personal-travel,Eco,1144,1,5,1,2,2,1,2,2,2,5,5,5,1,2,0,18.0,Neutral-or-dissatisfied
78788,Female,Loyal-customer,47,Business-travel,Business,3446,4,4,4,4,3,5,5,4,4,4,4,4,4,3,0,3.0,Satisfied
120892,Male,Loyal-customer,42,Business-travel,Business,951,2,2,2,2,5,5,5,2,2,2,2,3,2,4,59,73.0,Satisfied
117987,Male,Loyal-customer,42,Personal-travel,Eco,255,2,0,2,4,2,2,2,2,5,4,4,4,5,2,19,20.0,Neutral-or-dissatisfied
93510,Female,Disloyal-customer,25,Business-travel,Eco-plus,1107,2,3,2,3,5,2,5,5,2,2,3,4,3,5,32,32.0,Neutral-or-dissatisfied
47225,Male,Loyal-customer,28,Business-travel,Eco-plus,748,4,3,3,3,4,4,4,4,4,1,2,2,2,4,120,112.0,Satisfied
68208,Male,Disloyal-customer,19,Business-travel,Business,631,0,0,1,4,5,1,5,5,5,4,4,5,4,5,0,0.0,Satisfied
103026,Male,Loyal-customer,61,Business-travel,Eco,786,1,1,1,1,1,1,1,1,3,2,2,2,3,1,33,26.0,Neutral-or-dissatisfied
89981,Female,Loyal-customer,15,Business-travel,Business,1857,3,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0.0,Satisfied
16009,Male,Loyal-customer,35,Business-travel,Business,3153,3,3,3,3,1,5,5,5,5,4,5,3,5,4,81,73.0,Satisfied
24521,Male,Loyal-customer,20,Personal-travel,Eco-plus,481,2,3,2,4,5,2,1,5,1,1,4,2,3,5,0,0.0,Neutral-or-dissatisfied
12838,Female,Loyal-customer,35,Personal-travel,Eco,528,4,4,4,4,4,4,4,4,5,3,4,3,4,4,1,0.0,Satisfied
58161,Male,Loyal-customer,50,Business-travel,Business,925,1,1,1,1,5,4,4,5,5,5,5,3,5,4,0,0.0,Satisfied
34114,Female,Loyal-customer,30,Business-travel,Business,2199,1,1,4,1,5,5,5,5,2,3,3,3,3,5,0,0.0,Satisfied
111707,Female,Loyal-customer,54,Business-travel,Eco,495,1,1,1,1,5,3,4,1,1,1,1,3,1,4,56,44.0,Neutral-or-dissatisfied
112885,Female,Loyal-customer,21,Business-travel,Business,715,3,3,3,3,3,3,3,3,1,3,3,2,3,3,24,18.0,Neutral-or-dissatisfied
74962,Male,Loyal-customer,19,Personal-travel,Eco,2475,2,5,3,3,2,3,2,2,3,3,5,3,5,2,41,87.0,Neutral-or-dissatisfied
53052,Male,Loyal-customer,59,Personal-travel,Eco,1190,2,5,1,1,5,1,4,5,4,5,4,4,5,5,0,0.0,Neutral-or-dissatisfied
94548,Female,Loyal-customer,55,Business-travel,Eco,528,2,1,1,1,2,3,4,2,2,2,2,1,2,1,5,0.0,Neutral-or-dissatisfied
15382,Male,Disloyal-customer,56,Business-travel,Eco,164,4,2,4,4,3,4,3,3,3,2,3,2,3,3,54,49.0,Neutral-or-dissatisfied
93629,Female,Loyal-customer,37,Personal-travel,Eco,704,2,5,1,5,1,2,2,3,2,5,4,2,4,2,236,226.0,Neutral-or-dissatisfied
3699,Female,Loyal-customer,36,Business-travel,Business,1840,2,2,2,2,4,5,5,2,5,1,5,5,4,5,166,,Satisfied
87954,Female,Loyal-customer,51,Business-travel,Business,1933,5,5,5,5,5,5,5,5,5,5,5,3,5,4,24,26.0,Satisfied
71272,Male,Loyal-customer,22,Personal-travel,Eco,733,5,1,5,4,4,5,5,4,2,2,3,1,4,4,1,0.0,Satisfied
737,Female,Loyal-customer,46,Business-travel,Business,3717,3,3,3,3,3,5,5,4,4,4,5,5,4,3,0,6.0,Satisfied
40381,Female,Loyal-customer,20,Personal-travel,Eco,1250,2,3,2,4,2,2,2,2,2,2,3,3,4,2,13,0.0,Neutral-or-dissatisfied
125033,Female,Loyal-customer,28,Business-travel,Business,2300,2,2,2,2,2,2,2,2,3,3,5,5,4,2,0,0.0,Satisfied
58816,Male,Loyal-customer,41,Personal-travel,Eco,1182,3,5,3,4,2,3,2,2,5,3,5,5,4,2,0,0.0,Neutral-or-dissatisfied
108986,Female,Loyal-customer,53,Business-travel,Business,957,1,1,5,1,3,5,5,4,4,4,4,3,4,3,0,0.0,Satisfied
49450,Female,Loyal-customer,34,Business-travel,Business,3149,0,3,0,4,5,4,5,5,5,5,5,5,5,3,0,0.0,Satisfied
111036,Male,Disloyal-customer,72,Business-travel,Eco,319,3,2,3,3,4,3,4,4,4,3,3,3,3,4,14,4.0,Neutral-or-dissatisfied
12334,Male,Loyal-customer,50,Business-travel,Eco,262,5,1,1,1,5,5,5,5,2,1,3,1,5,5,0,0.0,Satisfied
71568,Female,Loyal-customer,53,Business-travel,Business,1005,4,5,5,5,3,3,4,4,4,3,4,3,4,3,6,5.0,Neutral-or-dissatisfied
19767,Female,Loyal-customer,48,Personal-travel,Eco-plus,779,4,5,4,2,4,2,1,4,3,5,5,1,4,1,219,223.0,Neutral-or-dissatisfied
30285,Female,Loyal-customer,56,Business-travel,Business,1476,4,4,4,4,2,4,5,4,4,4,4,4,4,5,0,13.0,Satisfied
71887,Male,Loyal-customer,8,Personal-travel,Eco,1744,1,5,0,3,5,0,4,5,3,2,5,4,4,5,1,0.0,Neutral-or-dissatisfied
41557,Male,Loyal-customer,58,Business-travel,Eco,1504,2,2,2,2,2,2,2,2,1,1,4,1,4,2,27,42.0,Neutral-or-dissatisfied
12165,Female,Loyal-customer,37,Business-travel,Eco,986,3,4,4,4,3,3,3,3,3,3,4,5,3,3,0,0.0,Satisfied
53390,Male,Loyal-customer,27,Personal-travel,Eco,1452,1,5,1,1,3,1,3,3,5,5,1,1,1,3,3,0.0,Neutral-or-dissatisfied
126740,Male,Disloyal-customer,23,Business-travel,Eco,1339,2,2,2,4,5,2,5,5,3,3,4,1,4,5,29,36.0,Neutral-or-dissatisfied
7185,Female,Loyal-customer,46,Business-travel,Business,135,5,5,5,5,4,4,5,4,4,4,4,3,4,3,0,0.0,Satisfied
70940,Male,Loyal-customer,31,Business-travel,Business,612,1,1,1,1,3,4,3,3,5,2,4,2,4,3,15,6.0,Satisfied
61113,Female,Loyal-customer,16,Personal-travel,Eco-plus,1506,2,5,2,4,3,2,3,3,2,2,5,2,2,3,0,0.0,Neutral-or-dissatisfied
53534,Male,Disloyal-customer,29,Business-travel,Eco-plus,2358,3,3,3,3,4,3,4,4,3,5,3,4,4,4,7,0.0,Neutral-or-dissatisfied
76359,Female,Loyal-customer,16,Personal-travel,Eco-plus,1851,2,4,2,2,2,2,2,2,2,1,4,5,1,2,0,3.0,Neutral-or-dissatisfied
16849,Female,Loyal-customer,27,Business-travel,Business,1728,2,2,2,2,4,4,4,4,3,2,4,3,4,4,4,22.0,Satisfied
120863,Female,Loyal-customer,33,Business-travel,Business,920,3,3,3,3,4,5,5,5,5,5,5,4,5,4,1,20.0,Satisfied
52311,Female,Disloyal-customer,43,Business-travel,Eco,370,2,3,2,4,3,2,3,3,2,5,3,3,4,3,0,10.0,Neutral-or-dissatisfied
98363,Male,Loyal-customer,23,Business-travel,Business,3612,3,2,2,2,3,3,3,3,2,2,4,2,4,3,39,39.0,Neutral-or-dissatisfied
47131,Female,Loyal-customer,65,Business-travel,Business,2282,2,3,3,3,3,3,3,2,2,2,2,4,2,3,0,0.0,Neutral-or-dissatisfied
25630,Male,Disloyal-customer,26,Business-travel,Eco,526,3,2,3,4,4,3,4,4,4,2,3,2,3,4,0,0.0,Neutral-or-dissatisfied
89575,Male,Disloyal-customer,29,Business-travel,Business,1096,1,1,1,3,2,1,2,2,4,4,4,3,4,2,0,0.0,Neutral-or-dissatisfied
62016,Female,Loyal-customer,36,Business-travel,Business,2475,1,3,3,3,1,4,3,1,1,1,1,1,1,1,10,0.0,Neutral-or-dissatisfied
49936,Female,Disloyal-customer,27,Business-travel,Eco,134,2,2,2,4,3,2,3,3,3,3,4,3,4,3,23,25.0,Neutral-or-dissatisfied
96263,Female,Loyal-customer,62,Personal-travel,Eco,546,4,3,4,2,5,1,5,3,3,4,3,4,3,4,8,7.0,Neutral-or-dissatisfied
125817,Male,Disloyal-customer,28,Business-travel,Eco,861,3,3,3,4,3,2,2,3,1,4,3,2,2,2,300,307.0,Neutral-or-dissatisfied
76788,Female,Loyal-customer,29,Business-travel,Business,689,2,2,2,2,3,3,3,3,4,2,5,5,5,3,48,46.0,Satisfied
22752,Male,Loyal-customer,43,Business-travel,Business,2324,5,5,5,5,2,2,3,5,5,5,4,2,5,1,48,39.0,Satisfied
7304,Female,Loyal-customer,35,Business-travel,Business,139,5,5,5,5,5,5,4,4,4,4,5,3,4,4,0,0.0,Satisfied
36995,Female,Disloyal-customer,36,Business-travel,Eco,359,3,1,3,4,3,3,3,3,3,1,4,3,4,3,42,35.0,Neutral-or-dissatisfied
48611,Male,Loyal-customer,39,Business-travel,Eco-plus,964,4,5,5,5,4,4,4,4,3,3,3,2,5,4,96,95.0,Satisfied
111673,Female,Disloyal-customer,22,Business-travel,Eco,591,2,1,2,3,4,2,3,4,4,2,3,2,3,4,12,45.0,Neutral-or-dissatisfied
42997,Female,Loyal-customer,52,Business-travel,Business,192,1,1,1,1,3,1,3,2,5,3,4,3,3,3,131,120.0,Neutral-or-dissatisfied
101857,Male,Disloyal-customer,56,Business-travel,Eco,119,3,0,3,3,1,3,1,1,5,3,1,1,3,1,0,0.0,Neutral-or-dissatisfied
77609,Female,Loyal-customer,48,Business-travel,Business,813,2,2,2,2,4,4,5,4,4,4,4,4,4,5,0,0.0,Satisfied
125548,Male,Loyal-customer,45,Business-travel,Business,2266,2,4,4,4,5,3,4,2,2,1,2,4,2,1,0,0.0,Neutral-or-dissatisfied
124009,Male,Loyal-customer,55,Business-travel,Business,184,4,4,4,4,2,5,5,4,4,4,4,3,4,3,0,0.0,Satisfied
66666,Male,Loyal-customer,34,Business-travel,Business,1636,5,5,5,5,5,5,4,4,4,4,4,3,4,4,24,11.0,Satisfied
85849,Male,Disloyal-customer,21,Business-travel,Eco,666,2,0,3,4,5,3,5,5,4,4,4,4,4,5,0,0.0,Neutral-or-dissatisfied
119580,Female,Loyal-customer,70,Personal-travel,Eco,313,3,5,3,1,2,4,4,5,5,3,5,5,5,3,0,0.0,Neutral-or-dissatisfied
4547,Male,Loyal-customer,52,Personal-travel,Eco,719,3,1,3,2,2,3,2,2,4,2,2,3,3,2,0,7.0,Neutral-or-dissatisfied
79591,Female,Loyal-customer,24,Business-travel,Business,2879,4,4,4,4,5,5,5,5,4,3,4,5,4,5,0,0.0,Satisfied
107184,Female,Disloyal-customer,34,Business-travel,Eco,668,2,1,2,3,3,2,3,3,1,4,4,3,4,3,0,0.0,Neutral-or-dissatisfied
34231,Female,Disloyal-customer,26,Business-travel,Eco-plus,1237,1,1,1,2,5,1,5,5,4,5,4,2,1,5,0,0.0,Neutral-or-dissatisfied
112763,Male,Loyal-customer,46,Business-travel,Business,2302,2,2,2,2,4,4,4,4,3,4,5,4,3,4,221,212.0,Satisfied
88558,Female,Loyal-customer,67,Personal-travel,Eco,404,1,5,1,3,5,5,5,1,1,1,1,3,1,3,0,0.0,Neutral-or-dissatisfied
127266,Female,Loyal-customer,44,Business-travel,Business,3948,3,2,2,2,3,3,3,3,3,3,3,3,3,2,18,11.0,Neutral-or-dissatisfied
53784,Female,Loyal-customer,57,Business-travel,Business,3363,2,1,1,1,5,4,4,2,2,2,2,4,2,3,0,0.0,Neutral-or-dissatisfied
106476,Female,Loyal-customer,45,Business-travel,Business,1624,3,3,3,3,3,4,5,4,4,4,4,3,4,4,25,13.0,Satisfied
110688,Male,Loyal-customer,47,Personal-travel,Eco,945,4,4,4,4,5,4,2,5,4,1,3,1,3,5,0,5.0,Neutral-or-dissatisfied
92013,Female,Loyal-customer,22,Business-travel,Business,1576,2,2,2,2,2,2,2,2,2,4,4,3,3,2,1,0.0,Neutral-or-dissatisfied
82787,Female,Disloyal-customer,18,Business-travel,Eco,231,3,3,3,3,5,3,5,5,2,1,3,3,3,5,0,0.0,Neutral-or-dissatisfied
42179,Female,Disloyal-customer,21,Business-travel,Eco,817,4,4,4,3,4,4,4,4,3,4,2,1,5,4,84,109.0,Satisfied
91484,Male,Loyal-customer,14,Personal-travel,Eco,859,2,4,2,3,5,2,3,5,5,2,5,5,4,5,0,0.0,Neutral-or-dissatisfied
