id,gender,customer-type,age,type-of-travel,class,flight-distance,inflight-wifi-service,departure/arrival-time-convenient,ease-of-online-booking,gate-location,food-and-drink,online-boarding,seat-comfort,inflight-entertainment,on-board-service,leg-room-service,baggage-handling,checkin-service,inflight-service,cleanliness,departure-delay-in-minutes,arrival-delay-in-minutes,satisfaction
126357,Male,Loyal-customer,35,Personal-travel,Eco,600,2,3,2,3,2,2,2,2,4,4,2,5,2,2,9,5.0,Neutral-or-dissatisfied
42853,Male,Loyal-customer,33,Personal-travel,Eco,328,4,2,4,3,3,4,3,3,3,2,3,1,3,3,0,0.0,Neutral-or-dissatisfied
82565,Female,Loyal-customer,50,Business-travel,Business,3962,4,4,1,4,3,5,5,4,4,4,4,4,4,4,0,0.0,Satisfied
6496,Male,Loyal-customer,40,Personal-travel,Eco,557,4,5,4,2,4,4,4,4,2,4,4,3,1,4,0,0.0,Satisfied
3003,Female,Loyal-customer,43,Business-travel,Business,987,5,5,5,5,5,4,5,5,5,5,5,4,5,5,0,11.0,Satisfied
60823,Male,Loyal-customer,59,Personal-travel,Eco,455,3,4,3,3,3,3,3,3,4,5,5,4,4,3,0,0.0,Neutral-or-dissatisfied
1036,Female,Loyal-customer,40,Business-travel,Business,3608,3,3,3,3,2,1,1,5,5,5,5,4,5,1,0,0.0,Satisfied
69089,Male,Loyal-customer,35,Personal-travel,Eco,1389,3,1,2,4,5,2,5,5,2,2,4,2,4,5,0,0.0,Neutral-or-dissatisfied
72445,Female,Loyal-customer,53,Business-travel,Business,2119,4,4,4,4,4,4,4,5,5,5,5,3,5,5,0,0.0,Satisfied
111293,Female,Loyal-customer,27,Personal-travel,Eco-plus,479,3,2,3,4,5,3,2,5,3,2,3,4,3,5,23,12.0,Neutral-or-dissatisfied
62399,Male,Loyal-customer,51,Personal-travel,Eco,2704,2,4,1,5,4,1,4,4,3,4,5,5,4,4,0,0.0,Neutral-or-dissatisfied
56995,Female,Loyal-customer,34,Personal-travel,Eco,2565,2,1,2,4,2,2,2,3,1,4,3,2,2,2,0,0.0,Neutral-or-dissatisfied
123714,Male,Loyal-customer,51,Personal-travel,Eco,214,3,4,3,3,1,3,1,1,5,3,5,5,4,1,0,0.0,Neutral-or-dissatisfied
96830,Male,Loyal-customer,37,Business-travel,Business,3744,5,5,5,5,5,5,5,5,4,4,4,5,4,5,172,163.0,Satisfied
16266,Male,Disloyal-customer,27,Business-travel,Eco,748,4,3,3,3,2,3,2,2,3,1,3,2,4,2,11,24.0,Neutral-or-dissatisfied
44688,Female,Disloyal-customer,56,Business-travel,Eco,67,2,0,2,3,3,2,3,3,3,5,2,3,1,3,0,16.0,Neutral-or-dissatisfied
33737,Female,Loyal-customer,39,Business-travel,Eco-plus,814,4,3,3,3,4,4,4,4,5,2,4,4,5,4,5,0.0,Satisfied
120217,Female,Loyal-customer,40,Business-travel,Business,1325,2,2,2,2,2,3,4,2,2,2,2,1,2,1,0,0.0,Neutral-or-dissatisfied
50130,Male,Loyal-customer,44,Business-travel,Business,3997,2,1,1,1,3,4,3,3,3,3,2,1,3,4,59,59.0,Neutral-or-dissatisfied
129243,Male,Loyal-customer,50,Business-travel,Business,2244,1,4,4,4,5,4,3,1,1,1,1,3,1,2,0,0.0,Neutral-or-dissatisfied
111443,Male,Loyal-customer,30,Business-travel,Business,2950,3,3,3,3,4,4,4,4,4,5,5,3,5,4,10,4.0,Satisfied
86276,Female,Loyal-customer,28,Personal-travel,Eco,164,2,5,2,1,4,2,4,4,5,2,5,3,5,4,0,0.0,Neutral-or-dissatisfied
15110,Male,Loyal-customer,57,Personal-travel,Business,1042,4,5,5,3,2,5,4,1,1,5,1,3,1,4,0,0.0,Satisfied
124066,Female,Loyal-customer,30,Personal-travel,Eco,2153,2,4,2,1,2,2,2,4,5,4,5,2,4,2,400,412.0,Neutral-or-dissatisfied
90337,Male,Loyal-customer,49,Business-travel,Business,271,5,4,5,5,4,5,4,4,4,4,4,4,4,3,0,4.0,Satisfied
87018,Female,Loyal-customer,58,Personal-travel,Eco-plus,907,1,2,1,4,5,3,4,5,5,1,5,1,5,4,0,1.0,Neutral-or-dissatisfied
100059,Male,Loyal-customer,22,Personal-travel,Eco,220,4,3,4,3,4,5,5,4,3,3,3,5,1,5,182,169.0,Neutral-or-dissatisfied
98105,Female,Loyal-customer,43,Business-travel,Business,1561,0,0,0,2,4,4,4,2,2,2,2,3,2,4,1,3.0,Satisfied
16403,Female,Loyal-customer,37,Personal-travel,Eco,463,2,5,2,1,5,2,5,5,4,4,4,4,5,5,107,124.0,Neutral-or-dissatisfied
48953,Female,Disloyal-customer,22,Business-travel,Eco,89,2,0,2,2,3,2,3,3,4,2,1,1,1,3,0,1.0,Neutral-or-dissatisfied
51387,Female,Loyal-customer,48,Personal-travel,Eco-plus,262,5,4,0,4,1,4,5,4,4,0,2,5,4,1,0,0.0,Satisfied
75211,Female,Disloyal-customer,34,Business-travel,Eco,1491,2,2,2,3,5,2,5,5,4,2,3,1,2,5,0,0.0,Neutral-or-dissatisfied
2195,Male,Loyal-customer,37,Personal-travel,Eco,685,1,4,1,3,1,1,1,3,3,5,4,1,5,1,124,175.0,Neutral-or-dissatisfied
79759,Female,Disloyal-customer,24,Business-travel,Eco,1076,4,5,5,3,3,5,3,3,3,3,5,5,5,3,0,0.0,Neutral-or-dissatisfied
96991,Female,Loyal-customer,47,Business-travel,Business,375,4,4,4,4,4,3,3,2,2,2,2,2,2,1,8,0.0,Satisfied
33481,Female,Disloyal-customer,38,Business-travel,Eco,922,2,2,2,4,2,2,2,2,2,3,4,4,4,2,0,0.0,Neutral-or-dissatisfied
111950,Male,Loyal-customer,29,Business-travel,Business,3484,1,1,1,1,5,5,5,5,5,2,5,3,4,5,0,0.0,Satisfied
30527,Female,Loyal-customer,60,Business-travel,Eco,532,5,4,4,4,1,5,4,5,5,5,5,5,5,4,0,4.0,Satisfied
111075,Male,Loyal-customer,7,Personal-travel,Eco,268,2,5,2,3,5,2,5,5,3,2,4,2,2,5,73,64.0,Neutral-or-dissatisfied
30391,Female,Loyal-customer,29,Personal-travel,Eco,641,2,5,2,5,2,2,2,2,5,3,4,3,4,2,0,0.0,Neutral-or-dissatisfied
71098,Male,Loyal-customer,58,Personal-travel,Eco-plus,802,4,5,4,4,2,4,2,2,4,5,5,3,5,2,0,0.0,Satisfied
126286,Male,Loyal-customer,54,Personal-travel,Eco,328,4,2,4,4,3,4,3,3,2,4,4,3,3,3,0,0.0,Neutral-or-dissatisfied
49913,Female,Disloyal-customer,57,Business-travel,Eco,262,3,3,3,2,5,3,4,5,1,5,2,2,2,5,0,0.0,Neutral-or-dissatisfied
7402,Female,Disloyal-customer,24,Business-travel,Eco,522,3,0,3,1,4,3,5,4,5,2,4,5,5,4,2,0.0,Neutral-or-dissatisfied
74818,Male,Loyal-customer,60,Personal-travel,Eco-plus,1171,3,4,3,3,3,3,3,3,5,5,3,3,4,3,19,2.0,Neutral-or-dissatisfied
67481,Male,Loyal-customer,37,Personal-travel,Eco,641,1,4,1,4,4,1,2,4,4,2,5,4,5,4,0,0.0,Neutral-or-dissatisfied
12530,Male,Loyal-customer,67,Business-travel,Eco,871,5,2,2,2,5,5,5,5,5,4,2,4,4,5,33,26.0,Satisfied
78724,Female,Loyal-customer,37,Business-travel,Business,2130,3,3,3,3,3,5,4,5,5,5,5,5,5,3,21,11.0,Satisfied
24156,Female,Loyal-customer,15,Business-travel,Business,2633,2,5,4,4,3,4,2,3,2,3,3,4,3,3,0,0.0,Neutral-or-dissatisfied
59799,Female,Disloyal-customer,21,Business-travel,Eco,997,2,2,2,3,5,2,5,5,3,3,5,5,4,5,0,0.0,Neutral-or-dissatisfied
48263,Female,Disloyal-customer,28,Personal-travel,Eco,236,3,4,0,3,3,0,3,3,3,5,4,2,3,3,9,0.0,Neutral-or-dissatisfied
27243,Male,Loyal-customer,59,Personal-travel,Eco,1024,3,5,3,3,4,3,4,4,5,3,4,5,5,4,0,0.0,Neutral-or-dissatisfied
55347,Female,Loyal-customer,40,Business-travel,Business,594,3,3,3,3,2,5,4,3,3,4,3,4,3,5,0,0.0,Satisfied
22234,Female,Loyal-customer,27,Business-travel,Business,3076,4,4,4,4,5,5,5,5,5,2,5,3,5,5,68,67.0,Satisfied
40446,Male,Loyal-customer,32,Business-travel,Business,150,0,4,0,3,4,1,1,4,4,2,3,1,1,4,0,0.0,Satisfied
11443,Female,Loyal-customer,50,Business-travel,Business,140,1,1,1,1,4,4,4,5,5,5,4,3,5,3,0,0.0,Satisfied
79498,Female,Disloyal-customer,49,Business-travel,Business,762,3,3,3,3,1,3,1,1,4,5,5,4,4,1,10,24.0,Neutral-or-dissatisfied
83332,Female,Loyal-customer,46,Business-travel,Business,2368,4,4,4,4,1,1,3,5,5,5,5,1,5,3,0,0.0,Satisfied
124022,Male,Loyal-customer,25,Personal-travel,Eco,184,1,3,1,4,3,1,3,3,1,3,3,4,4,3,0,0.0,Neutral-or-dissatisfied
40730,Male,Loyal-customer,27,Business-travel,Eco,590,4,1,1,1,4,4,4,4,5,4,3,5,1,4,0,0.0,Satisfied
52600,Male,Loyal-customer,27,Business-travel,Business,160,2,2,2,2,5,5,5,5,3,5,4,1,1,5,0,0.0,Satisfied
62625,Female,Loyal-customer,14,Personal-travel,Eco,1846,2,1,1,4,5,1,5,5,1,4,3,3,4,5,0,0.0,Neutral-or-dissatisfied
125396,Male,Loyal-customer,54,Business-travel,Business,1790,5,5,5,5,2,5,2,2,2,2,2,4,2,3,0,0.0,Satisfied
44071,Female,Loyal-customer,54,Business-travel,Eco,651,5,5,2,5,1,1,4,5,5,5,5,2,5,5,0,0.0,Satisfied
62133,Female,Loyal-customer,42,Business-travel,Business,2454,2,2,2,2,4,4,5,5,5,5,5,4,5,3,0,0.0,Satisfied
114094,Female,Loyal-customer,18,Personal-travel,Eco,1892,5,1,5,2,2,5,5,2,3,3,1,1,3,2,0,0.0,Satisfied
41889,Male,Loyal-customer,67,Personal-travel,Business,129,4,0,4,5,5,5,5,4,4,4,5,3,4,5,0,10.0,Neutral-or-dissatisfied
31111,Female,Loyal-customer,65,Personal-travel,Eco,1474,2,5,2,3,4,4,4,5,5,2,5,5,5,4,35,34.0,Neutral-or-dissatisfied
38096,Male,Loyal-customer,46,Business-travel,Eco,1185,3,1,1,1,3,4,4,1,1,3,3,4,1,4,236,229.0,Neutral-or-dissatisfied
64059,Male,Disloyal-customer,19,Business-travel,Eco,919,2,2,2,3,5,2,5,5,5,3,4,3,5,5,0,0.0,Neutral-or-dissatisfied
109922,Female,Loyal-customer,40,Personal-travel,Eco,1034,2,5,2,3,2,2,5,2,4,5,5,5,5,2,0,0.0,Neutral-or-dissatisfied
126956,Female,Loyal-customer,55,Business-travel,Business,2207,4,4,4,4,2,5,5,5,5,5,5,3,5,4,78,89.0,Satisfied
88876,Female,Loyal-customer,29,Business-travel,Business,859,2,2,2,2,5,5,5,5,5,3,4,5,5,5,121,103.0,Satisfied
44293,Female,Loyal-customer,43,Business-travel,Eco,563,4,4,4,4,3,5,5,4,4,4,4,5,4,5,0,0.0,Satisfied
18457,Female,Loyal-customer,41,Business-travel,Business,305,0,0,0,3,2,3,1,2,2,2,2,4,2,1,0,0.0,Satisfied
35504,Female,Loyal-customer,21,Personal-travel,Eco,1118,1,4,1,1,1,5,5,4,3,4,4,5,4,5,238,241.0,Neutral-or-dissatisfied
87944,Male,Loyal-customer,7,Personal-travel,Business,250,3,5,3,4,3,3,3,3,3,5,5,5,4,3,0,3.0,Neutral-or-dissatisfied
72341,Male,Loyal-customer,58,Business-travel,Business,985,4,4,3,4,5,5,5,4,4,4,4,3,4,3,0,0.0,Satisfied
39839,Male,Loyal-customer,37,Business-travel,Eco,272,4,3,3,3,4,4,4,4,5,5,2,5,4,4,0,0.0,Satisfied
22186,Female,Loyal-customer,36,Business-travel,Eco,633,1,3,2,3,1,1,1,1,4,5,3,3,4,1,56,44.0,Neutral-or-dissatisfied
13158,Male,Loyal-customer,25,Personal-travel,Eco,427,3,5,3,4,3,3,3,3,4,3,4,4,5,3,28,13.0,Neutral-or-dissatisfied
60862,Female,Loyal-customer,46,Business-travel,Business,1491,5,5,5,5,4,5,5,4,4,4,4,3,4,4,8,0.0,Satisfied
92666,Male,Loyal-customer,32,Business-travel,Business,2992,4,4,4,4,5,5,5,5,3,4,4,4,5,5,23,21.0,Satisfied
123474,Female,Loyal-customer,50,Business-travel,Business,2296,2,2,2,2,3,4,5,4,4,4,4,3,4,5,0,0.0,Satisfied
9550,Female,Loyal-customer,42,Business-travel,Business,3632,1,1,1,1,5,5,5,5,5,5,4,5,4,5,189,153.0,Satisfied
15400,Male,Disloyal-customer,26,Business-travel,Eco,306,2,0,1,1,3,1,3,3,3,2,4,1,5,3,0,0.0,Neutral-or-dissatisfied
5976,Female,Loyal-customer,22,Personal-travel,Business,925,3,5,3,2,1,3,1,1,3,3,5,3,5,1,76,101.0,Neutral-or-dissatisfied
43647,Male,Loyal-customer,50,Personal-travel,Business,695,2,4,2,3,2,4,4,1,1,2,1,3,1,5,11,0.0,Neutral-or-dissatisfied
59848,Female,Disloyal-customer,25,Business-travel,Business,1068,5,0,5,1,3,5,3,3,4,5,4,4,4,3,0,0.0,Satisfied
11745,Male,Loyal-customer,42,Business-travel,Business,429,2,1,5,1,3,4,3,2,2,2,2,1,2,1,0,2.0,Neutral-or-dissatisfied
66339,Female,Loyal-customer,39,Business-travel,Business,1637,3,3,3,3,5,4,5,5,5,5,5,4,5,5,35,25.0,Satisfied
123626,Male,Loyal-customer,33,Business-travel,Business,214,4,4,4,4,5,5,4,5,5,5,4,3,5,5,0,0.0,Satisfied
23135,Female,Loyal-customer,45,Business-travel,Business,223,5,5,5,5,4,4,2,5,5,5,4,4,5,3,0,4.0,Satisfied
93121,Female,Loyal-customer,43,Business-travel,Business,1243,4,4,4,4,3,4,4,5,5,5,5,3,5,3,6,4.0,Satisfied
113524,Female,Disloyal-customer,29,Business-travel,Business,197,3,3,3,3,3,3,3,3,4,5,4,3,5,3,0,2.0,Neutral-or-dissatisfied
112188,Female,Loyal-customer,45,Personal-travel,Eco,895,1,3,1,1,5,1,1,4,4,1,4,5,4,1,52,71.0,Neutral-or-dissatisfied
14412,Male,Disloyal-customer,17,Business-travel,Eco,693,1,1,1,3,3,1,3,3,2,4,1,2,4,3,0,0.0,Neutral-or-dissatisfied
70709,Female,Loyal-customer,43,Business-travel,Business,3269,2,2,2,2,5,5,5,5,5,5,5,5,5,4,0,0.0,Satisfied
43643,Male,Loyal-customer,56,Personal-travel,Eco,1042,1,5,1,1,1,4,4,5,5,4,4,4,3,4,279,252.0,Neutral-or-dissatisfied
24183,Male,Disloyal-customer,57,Business-travel,Eco,147,4,0,4,1,3,4,3,3,4,5,2,4,5,3,23,45.0,Neutral-or-dissatisfied
71137,Female,Disloyal-customer,45,Business-travel,Business,585,3,3,3,4,1,3,1,1,3,4,5,5,5,1,0,0.0,Neutral-or-dissatisfied
51180,Female,Loyal-customer,41,Business-travel,Eco-plus,109,5,3,3,3,5,1,3,5,5,5,5,3,5,4,0,0.0,Satisfied
57973,Male,Loyal-customer,69,Business-travel,Business,420,3,5,5,5,4,3,2,3,3,3,3,1,3,1,0,42.0,Neutral-or-dissatisfied
103055,Male,Loyal-customer,72,Business-travel,Business,3528,2,5,5,5,3,2,3,2,2,2,2,4,2,3,29,19.0,Neutral-or-dissatisfied
2872,Female,Loyal-customer,68,Personal-travel,Eco,491,2,3,3,2,4,1,2,4,4,3,4,2,4,4,0,0.0,Neutral-or-dissatisfied
14262,Male,Loyal-customer,36,Business-travel,Business,429,5,5,5,5,3,1,3,5,5,5,5,5,5,1,0,0.0,Satisfied
42783,Female,Disloyal-customer,31,Business-travel,Eco,1118,1,1,1,4,2,1,2,2,3,5,4,4,4,2,0,20.0,Neutral-or-dissatisfied
38144,Female,Loyal-customer,61,Personal-travel,Eco,1249,3,5,3,1,2,3,4,3,3,3,3,4,3,4,9,3.0,Neutral-or-dissatisfied
40133,Male,Disloyal-customer,25,Business-travel,Eco-plus,200,3,0,3,1,4,3,1,4,4,3,5,3,4,4,0,0.0,Neutral-or-dissatisfied
53544,Female,Loyal-customer,60,Personal-travel,Eco-plus,2419,2,5,1,4,1,1,1,3,2,3,4,1,3,1,0,0.0,Neutral-or-dissatisfied
92470,Female,Loyal-customer,48,Business-travel,Eco,1892,4,2,2,2,2,3,3,4,4,4,4,2,4,3,4,17.0,Neutral-or-dissatisfied
10748,Female,Disloyal-customer,23,Business-travel,Eco,201,2,3,3,3,2,3,2,2,3,1,3,1,4,2,28,26.0,Neutral-or-dissatisfied
15429,Male,Disloyal-customer,59,Business-travel,Eco,164,4,0,3,5,4,3,4,4,5,2,1,2,5,4,0,0.0,Neutral-or-dissatisfied
60902,Female,Loyal-customer,46,Business-travel,Business,3993,2,3,2,2,2,4,4,5,5,5,5,3,5,4,0,25.0,Satisfied
45950,Male,Loyal-customer,37,Personal-travel,Eco,563,2,3,2,3,2,3,4,3,1,2,3,4,1,4,63,133.0,Neutral-or-dissatisfied
51413,Female,Loyal-customer,14,Personal-travel,Eco-plus,337,1,4,1,3,4,1,4,4,3,3,5,4,4,4,0,0.0,Neutral-or-dissatisfied
218,Male,Loyal-customer,17,Personal-travel,Eco,213,4,4,4,3,3,4,2,3,3,3,2,4,4,3,0,3.0,Neutral-or-dissatisfied
28935,Female,Loyal-customer,50,Business-travel,Business,2972,1,5,2,5,3,3,3,1,1,1,1,1,1,2,0,0.0,Neutral-or-dissatisfied
19673,Male,Disloyal-customer,29,Business-travel,Eco,409,3,0,3,4,1,3,1,1,1,4,4,5,3,1,40,34.0,Neutral-or-dissatisfied
92830,Female,Loyal-customer,33,Personal-travel,Eco,1587,4,5,4,4,3,4,2,3,5,4,3,4,5,3,0,0.0,Satisfied
128578,Female,Loyal-customer,51,Business-travel,Eco,2552,3,1,1,1,3,2,2,4,2,1,3,2,2,2,5,56.0,Neutral-or-dissatisfied
33743,Male,Loyal-customer,38,Business-travel,Business,2277,5,2,2,2,1,2,3,5,5,4,5,4,5,2,4,0.0,Neutral-or-dissatisfied
93899,Male,Loyal-customer,38,Personal-travel,Eco,588,1,5,1,4,1,1,3,1,3,5,4,4,5,1,10,9.0,Neutral-or-dissatisfied
92129,Female,Loyal-customer,20,Personal-travel,Eco,1522,3,4,3,3,2,3,2,2,5,3,4,5,4,2,0,0.0,Neutral-or-dissatisfied
12068,Female,Loyal-customer,61,Personal-travel,Eco,376,3,5,3,3,4,5,5,3,3,3,1,3,3,3,0,13.0,Neutral-or-dissatisfied
49713,Male,Disloyal-customer,32,Business-travel,Eco,209,2,5,2,4,4,2,4,4,2,5,3,1,3,4,0,0.0,Neutral-or-dissatisfied
60999,Female,Disloyal-customer,25,Business-travel,Business,649,3,4,3,3,2,3,2,2,3,2,5,3,5,2,0,0.0,Neutral-or-dissatisfied
16387,Female,Loyal-customer,31,Business-travel,Eco,463,5,5,5,5,5,5,5,5,5,4,5,4,1,5,0,5.0,Satisfied
31288,Female,Loyal-customer,29,Personal-travel,Eco,533,3,5,3,1,4,3,4,4,5,4,4,3,5,4,0,0.0,Neutral-or-dissatisfied
89369,Female,Loyal-customer,37,Business-travel,Business,3588,0,4,0,4,5,4,4,3,3,3,3,5,3,3,8,3.0,Satisfied
123439,Female,Loyal-customer,39,Business-travel,Business,2125,5,5,5,5,5,4,4,4,4,4,4,3,4,5,0,18.0,Satisfied
82399,Male,Disloyal-customer,10,Business-travel,Eco,500,2,4,2,3,2,2,2,2,3,1,3,1,3,2,27,13.0,Neutral-or-dissatisfied
29890,Female,Loyal-customer,29,Business-travel,Business,539,3,3,3,3,3,4,3,3,2,4,4,4,5,3,0,0.0,Satisfied
116323,Male,Loyal-customer,45,Personal-travel,Eco,296,4,4,4,4,3,4,3,3,2,3,4,1,4,3,7,4.0,Neutral-or-dissatisfied
106890,Female,Loyal-customer,20,Personal-travel,Eco,577,2,4,1,4,3,1,3,3,4,4,3,3,4,3,5,0.0,Neutral-or-dissatisfied
74045,Male,Loyal-customer,8,Business-travel,Eco,1194,2,3,3,3,2,2,1,2,1,5,2,2,3,2,0,0.0,Neutral-or-dissatisfied
98775,Male,Loyal-customer,59,Personal-travel,Eco,2075,3,4,4,3,5,4,5,5,4,3,3,2,4,5,0,0.0,Neutral-or-dissatisfied
102420,Male,Loyal-customer,44,Personal-travel,Eco,197,2,4,2,2,1,2,1,1,3,3,5,3,5,1,81,88.0,Neutral-or-dissatisfied
500,Male,Loyal-customer,48,Business-travel,Business,2469,2,2,2,2,4,5,4,4,4,4,4,5,4,5,0,0.0,Satisfied
117540,Male,Loyal-customer,46,Business-travel,Business,1020,5,5,5,5,2,4,4,4,4,4,4,3,4,4,0,0.0,Satisfied
86596,Female,Loyal-customer,49,Business-travel,Business,1961,4,4,3,4,5,4,5,4,4,4,4,4,4,5,0,0.0,Satisfied
9360,Female,Loyal-customer,44,Business-travel,Eco,441,3,1,1,1,5,2,3,3,3,3,3,2,3,4,0,0.0,Neutral-or-dissatisfied
82244,Female,Loyal-customer,34,Business-travel,Business,3342,5,5,5,5,4,5,5,5,5,5,5,3,5,5,0,0.0,Satisfied
21066,Female,Disloyal-customer,20,Business-travel,Eco,227,4,0,4,4,4,4,1,4,2,4,4,3,4,4,0,0.0,Neutral-or-dissatisfied
22818,Female,Disloyal-customer,40,Business-travel,Business,170,2,2,2,3,1,2,1,1,3,3,4,3,3,1,0,0.0,Neutral-or-dissatisfied
36597,Male,Loyal-customer,37,Business-travel,Eco,1237,5,1,1,1,5,5,5,5,3,1,5,1,1,5,0,0.0,Satisfied
121026,Female,Loyal-customer,41,Personal-travel,Eco,861,1,4,1,5,2,1,5,2,4,2,5,3,4,2,0,0.0,Neutral-or-dissatisfied
93837,Male,Disloyal-customer,47,Business-travel,Eco,391,3,3,3,4,5,3,5,5,4,2,4,4,3,5,128,120.0,Neutral-or-dissatisfied
34385,Female,Loyal-customer,48,Business-travel,Eco,612,4,2,2,2,5,3,2,4,4,4,4,5,4,5,5,0.0,Satisfied
44537,Female,Loyal-customer,51,Business-travel,Business,3787,1,4,4,4,1,3,3,3,3,3,1,2,3,3,12,0.0,Neutral-or-dissatisfied
26667,Male,Loyal-customer,55,Business-travel,Eco,515,1,3,3,3,1,1,1,1,4,4,3,1,4,1,92,81.0,Neutral-or-dissatisfied
67279,Male,Loyal-customer,32,Personal-travel,Eco,929,3,4,3,3,4,3,4,4,5,3,5,4,4,4,0,0.0,Neutral-or-dissatisfied
45542,Male,Loyal-customer,27,Business-travel,Business,566,3,3,3,3,5,5,5,5,4,3,1,1,1,5,0,0.0,Satisfied
96684,Male,Loyal-customer,24,Personal-travel,Eco-plus,1036,1,4,1,3,4,1,4,4,4,5,4,4,5,4,0,0.0,Neutral-or-dissatisfied
87484,Male,Loyal-customer,57,Business-travel,Eco,321,2,1,1,1,2,2,2,2,2,3,4,2,4,2,0,0.0,Neutral-or-dissatisfied
101984,Male,Loyal-customer,42,Personal-travel,Eco,628,2,5,3,3,2,3,2,2,5,3,5,3,4,2,1,0.0,Neutral-or-dissatisfied
103361,Male,Loyal-customer,39,Business-travel,Business,342,1,1,1,1,2,5,4,4,4,4,4,4,4,5,34,35.0,Satisfied
107064,Female,Loyal-customer,23,Personal-travel,Eco,395,3,5,3,3,2,3,2,2,3,4,5,3,4,2,13,0.0,Neutral-or-dissatisfied
12208,Female,Disloyal-customer,23,Business-travel,Business,127,4,5,4,5,5,4,5,5,5,4,4,3,4,5,0,0.0,Satisfied
5309,Male,Loyal-customer,16,Personal-travel,Eco,285,2,4,2,1,1,2,1,1,3,3,4,4,4,1,0,0.0,Neutral-or-dissatisfied
43766,Male,Loyal-customer,47,Business-travel,Business,481,4,4,4,4,5,4,3,4,4,4,4,3,4,2,0,0.0,Neutral-or-dissatisfied
126909,Male,Loyal-customer,45,Business-travel,Business,3599,4,4,4,4,4,4,4,3,3,4,3,4,3,3,0,0.0,Satisfied
110889,Female,Disloyal-customer,15,Business-travel,Eco,545,2,2,2,4,3,2,3,3,4,5,4,1,3,3,40,35.0,Neutral-or-dissatisfied
115582,Female,Loyal-customer,51,Business-travel,Business,1906,4,4,5,4,4,4,5,4,4,4,4,5,4,4,24,18.0,Satisfied
92176,Male,Loyal-customer,59,Business-travel,Business,1979,5,5,5,5,3,5,4,4,4,4,4,5,4,5,0,0.0,Satisfied
47427,Female,Disloyal-customer,34,Business-travel,Eco,590,1,4,1,2,3,1,3,3,3,3,2,3,1,3,0,6.0,Neutral-or-dissatisfied
129253,Female,Loyal-customer,16,Personal-travel,Eco,1464,2,4,2,2,4,2,4,4,5,4,5,4,5,4,0,0.0,Neutral-or-dissatisfied
104976,Female,Loyal-customer,46,Business-travel,Business,3345,3,5,5,5,5,4,4,3,3,3,3,2,3,3,18,11.0,Neutral-or-dissatisfied
4766,Male,Loyal-customer,31,Business-travel,Business,403,3,3,3,3,5,5,5,5,5,5,5,4,4,5,19,30.0,Satisfied
110565,Female,Loyal-customer,41,Business-travel,Business,488,5,5,5,5,4,4,4,4,4,4,4,3,4,4,0,0.0,Satisfied
535,Female,Loyal-customer,42,Business-travel,Business,1956,0,0,0,4,3,4,4,1,1,1,1,3,1,4,31,22.0,Satisfied
120336,Female,Loyal-customer,51,Personal-travel,Eco-plus,268,2,3,0,5,5,5,5,5,5,0,5,2,5,5,0,0.0,Neutral-or-dissatisfied
127136,Male,Loyal-customer,10,Personal-travel,Eco,651,4,1,4,3,3,4,3,3,4,1,2,3,3,3,0,1.0,Satisfied
124195,Female,Loyal-customer,48,Business-travel,Business,2176,3,3,3,3,4,4,4,4,2,5,4,4,4,4,135,118.0,Satisfied
97236,Female,Disloyal-customer,23,Business-travel,Eco,296,3,1,3,3,4,3,4,4,4,3,2,1,2,4,0,0.0,Neutral-or-dissatisfied
61425,Female,Loyal-customer,48,Business-travel,Business,2288,4,4,4,4,3,4,5,5,5,5,5,4,5,3,0,0.0,Satisfied
12855,Male,Loyal-customer,33,Personal-travel,Eco,528,3,2,3,3,4,3,4,4,2,4,4,1,4,4,22,19.0,Neutral-or-dissatisfied
31206,Male,Loyal-customer,38,Business-travel,Eco,628,3,1,3,1,3,3,3,3,1,2,3,3,3,3,15,14.0,Neutral-or-dissatisfied
55063,Male,Loyal-customer,42,Business-travel,Business,1635,1,1,1,1,5,5,4,4,4,4,4,4,4,3,7,0.0,Satisfied
740,Male,Loyal-customer,32,Business-travel,Business,270,2,2,2,2,4,4,4,4,5,2,5,3,5,4,0,0.0,Satisfied
111282,Male,Loyal-customer,59,Personal-travel,Eco,459,1,4,1,3,4,1,4,4,3,3,5,4,5,4,2,1.0,Neutral-or-dissatisfied
50113,Male,Loyal-customer,49,Business-travel,Business,2790,5,4,4,4,2,4,4,5,5,4,5,2,5,3,0,0.0,Neutral-or-dissatisfied
26372,Male,Loyal-customer,46,Business-travel,Business,2868,1,1,1,1,3,3,4,4,4,4,4,5,4,3,0,3.0,Satisfied
78813,Female,Loyal-customer,65,Personal-travel,Eco,432,4,4,2,2,5,5,5,3,3,2,3,4,3,5,0,0.0,Neutral-or-dissatisfied
31463,Male,Loyal-customer,25,Business-travel,Business,2097,3,3,3,3,4,4,4,4,3,1,1,4,4,4,8,6.0,Satisfied
51721,Male,Loyal-customer,51,Personal-travel,Eco,370,3,5,3,3,2,3,3,2,5,1,5,2,1,2,0,0.0,Neutral-or-dissatisfied
74560,Female,Loyal-customer,23,Business-travel,Business,2334,1,1,1,1,4,4,4,4,3,4,5,3,4,4,0,0.0,Satisfied
120174,Male,Loyal-customer,28,Personal-travel,Eco,335,1,4,1,1,2,1,2,2,5,2,5,3,4,2,0,0.0,Neutral-or-dissatisfied
