id,gender,customer-type,age,type-of-travel,class,flight-distance,inflight-wifi-service,departure/arrival-time-convenient,ease-of-online-booking,gate-location,food-and-drink,online-boarding,seat-comfort,inflight-entertainment,on-board-service,leg-room-service,baggage-handling,checkin-service,inflight-service,cleanliness,departure-delay-in-minutes,arrival-delay-in-minutes,satisfaction
25246,Female,Loyal-customer,47,Personal-travel,Eco,787,1,5,1,5,2,4,5,1,1,1,1,3,1,5,0,0.0,Neutral-or-dissatisfied
127384,Male,Loyal-customer,53,Business-travel,Business,2114,3,3,3,3,2,5,4,4,4,4,4,4,4,3,0,0.0,Satisfied
95794,Female,Disloyal-customer,32,Business-travel,Business,419,2,2,2,1,2,2,2,2,3,4,5,4,5,2,1,0.0,Neutral-or-dissatisfied
58946,Female,Disloyal-customer,31,Business-travel,Eco-plus,888,3,3,3,4,1,3,2,1,4,2,3,4,3,1,8,26.0,Neutral-or-dissatisfied
82617,Male,Loyal-customer,20,Personal-travel,Eco,528,5,4,5,2,2,5,2,2,3,5,4,3,5,2,5,28.0,Satisfied
9574,Female,Loyal-customer,58,Business-travel,Eco,296,3,2,2,2,1,4,4,3,3,3,3,4,3,4,17,16.0,Neutral-or-dissatisfied
127413,Male,Loyal-customer,51,Personal-travel,Eco,1009,5,3,4,1,4,4,4,4,5,2,5,4,4,4,0,0.0,Satisfied
124482,Male,Loyal-customer,56,Business-travel,Business,930,4,4,4,4,5,5,5,2,2,2,2,3,2,3,0,0.0,Satisfied
101630,Male,Loyal-customer,47,Personal-travel,Eco,1371,3,4,3,1,2,3,2,2,3,5,4,5,4,2,1,0.0,Neutral-or-dissatisfied
41219,Female,Loyal-customer,39,Business-travel,Eco-plus,1091,4,2,2,2,4,4,4,4,3,1,4,1,3,4,0,20.0,Satisfied
19824,Male,Disloyal-customer,25,Business-travel,Eco,654,2,2,2,3,5,2,5,5,3,2,4,3,4,5,0,0.0,Neutral-or-dissatisfied
55944,Male,Loyal-customer,59,Business-travel,Business,1620,5,2,5,5,5,4,4,4,4,4,4,4,4,5,0,0.0,Satisfied
37309,Male,Loyal-customer,28,Business-travel,Eco,944,0,0,0,2,5,0,5,5,2,5,2,1,3,5,0,13.0,Satisfied
30786,Female,Loyal-customer,34,Business-travel,Business,2944,3,1,1,1,2,4,3,3,3,3,3,1,3,2,0,0.0,Neutral-or-dissatisfied
10539,Female,Loyal-customer,57,Business-travel,Business,270,1,1,3,1,3,5,5,5,5,5,5,5,5,5,36,27.0,Satisfied
79463,Male,Loyal-customer,23,Business-travel,Business,2389,2,2,2,2,5,5,5,5,5,5,1,3,1,5,0,0.0,Satisfied
104718,Female,Loyal-customer,42,Business-travel,Business,1407,1,1,1,1,2,4,4,5,5,5,5,3,5,5,5,27.0,Satisfied
61485,Male,Loyal-customer,43,Business-travel,Business,2419,5,5,5,5,2,3,5,4,4,4,4,5,4,3,47,31.0,Satisfied
115200,Male,Loyal-customer,45,Business-travel,Eco,333,3,2,2,2,3,3,3,3,2,1,4,4,3,3,0,0.0,Neutral-or-dissatisfied
103759,Female,Loyal-customer,49,Personal-travel,Eco,484,3,0,3,3,5,4,5,4,4,3,4,3,4,3,12,8.0,Neutral-or-dissatisfied
124526,Male,Loyal-customer,51,Business-travel,Eco,1276,4,3,2,2,4,4,4,4,3,5,4,3,3,4,0,0.0,Neutral-or-dissatisfied
116390,Male,Loyal-customer,66,Personal-travel,Eco,358,2,5,2,3,1,2,1,1,3,4,4,4,5,1,0,0.0,Neutral-or-dissatisfied
79152,Male,Loyal-customer,70,Personal-travel,Eco-plus,306,2,4,2,2,1,2,1,1,5,2,5,3,4,1,0,5.0,Neutral-or-dissatisfied
122373,Female,Disloyal-customer,17,Business-travel,Eco,529,2,4,2,3,3,2,3,3,2,5,4,4,4,3,0,0.0,Neutral-or-dissatisfied
125186,Female,Loyal-customer,46,Business-travel,Business,1977,4,4,4,4,3,5,5,4,4,4,4,5,4,4,1,0.0,Satisfied
48045,Female,Loyal-customer,41,Business-travel,Eco,677,3,3,3,3,3,3,3,3,3,1,3,1,3,3,0,0.0,Neutral-or-dissatisfied
7768,Male,Loyal-customer,55,Business-travel,Business,3930,3,3,3,3,3,5,5,3,3,3,3,3,3,3,0,3.0,Satisfied
68591,Male,Loyal-customer,13,Personal-travel,Eco,1616,1,5,1,1,3,1,3,3,4,5,4,3,4,3,23,0.0,Neutral-or-dissatisfied
6013,Male,Loyal-customer,43,Business-travel,Business,3042,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0,3.0,Satisfied
40251,Male,Loyal-customer,38,Business-travel,Business,347,2,2,2,2,5,4,3,2,2,2,2,2,2,4,0,4.0,Neutral-or-dissatisfied
97721,Male,Loyal-customer,46,Business-travel,Business,3579,3,3,3,3,3,4,5,5,5,5,5,4,5,4,9,2.0,Satisfied
127994,Female,Loyal-customer,37,Business-travel,Business,1488,1,4,4,4,2,3,2,1,1,1,1,2,1,1,0,0.0,Neutral-or-dissatisfied
80673,Female,Loyal-customer,62,Personal-travel,Eco,821,2,2,2,4,3,3,4,4,4,2,5,4,4,4,4,13.0,Neutral-or-dissatisfied
16913,Female,Loyal-customer,60,Business-travel,Eco-plus,746,5,2,2,2,4,2,4,5,5,5,5,2,5,5,7,0.0,Satisfied
7197,Female,Disloyal-customer,38,Business-travel,Eco,139,1,1,1,3,1,1,1,1,1,5,3,1,4,1,1,14.0,Neutral-or-dissatisfied
104764,Male,Loyal-customer,18,Personal-travel,Eco,1407,1,4,1,3,1,1,1,1,3,4,5,3,5,1,34,50.0,Neutral-or-dissatisfied
68179,Male,Loyal-customer,29,Personal-travel,Eco,603,1,4,1,4,4,1,4,4,4,4,4,4,4,4,0,0.0,Neutral-or-dissatisfied
52956,Male,Loyal-customer,30,Business-travel,Business,2306,2,2,2,2,4,4,4,4,4,3,5,4,1,4,6,8.0,Satisfied
51420,Male,Loyal-customer,23,Personal-travel,Eco-plus,209,1,3,0,3,3,0,1,3,1,2,3,1,3,3,0,2.0,Neutral-or-dissatisfied
115490,Male,Loyal-customer,41,Business-travel,Eco,337,4,1,1,1,4,4,4,4,1,2,3,4,4,4,16,7.0,Neutral-or-dissatisfied
71712,Male,Loyal-customer,42,Business-travel,Business,1631,4,4,4,4,4,5,5,5,5,4,5,5,5,5,239,238.0,Satisfied
80201,Male,Loyal-customer,51,Personal-travel,Eco,2586,3,5,3,1,3,5,5,1,5,4,4,5,2,5,0,0.0,Neutral-or-dissatisfied
117277,Female,Disloyal-customer,44,Business-travel,Business,369,4,4,4,3,5,4,5,5,3,3,4,3,4,5,1,1.0,Satisfied
43123,Female,Loyal-customer,35,Business-travel,Eco-plus,173,5,1,1,1,5,5,5,5,4,2,1,4,3,5,0,0.0,Satisfied
82144,Male,Loyal-customer,47,Business-travel,Business,237,3,3,3,3,4,5,5,4,4,4,4,4,4,3,0,0.0,Satisfied
119639,Female,Loyal-customer,58,Business-travel,Business,507,4,4,4,4,5,5,4,5,5,5,5,5,5,3,1,0.0,Satisfied
27980,Female,Disloyal-customer,38,Business-travel,Eco,878,3,3,3,4,3,1,1,2,5,4,3,1,4,1,0,13.0,Neutral-or-dissatisfied
50188,Male,Disloyal-customer,34,Business-travel,Eco,337,3,0,4,1,2,4,2,2,1,2,2,3,1,2,0,1.0,Neutral-or-dissatisfied
19963,Female,Loyal-customer,31,Personal-travel,Eco-plus,296,2,5,2,2,3,2,3,3,3,2,4,4,4,3,0,0.0,Neutral-or-dissatisfied
38462,Female,Disloyal-customer,17,Business-travel,Eco,1226,4,4,4,3,4,4,4,4,2,1,3,4,4,4,0,0.0,Neutral-or-dissatisfied
73845,Male,Loyal-customer,61,Business-travel,Business,1810,5,5,5,5,5,3,5,2,2,3,2,3,2,3,0,0.0,Satisfied
26018,Male,Loyal-customer,57,Personal-travel,Eco,425,4,4,4,3,5,4,5,5,5,3,4,5,5,5,1,0.0,Neutral-or-dissatisfied
129177,Female,Loyal-customer,66,Personal-travel,Eco,679,5,3,5,4,3,3,3,4,4,5,1,2,4,2,0,0.0,Satisfied
5790,Male,Disloyal-customer,38,Business-travel,Business,273,4,4,4,3,5,4,5,5,3,5,4,5,4,5,0,0.0,Satisfied
990,Male,Loyal-customer,40,Business-travel,Eco,396,4,4,4,4,4,4,4,4,1,1,3,1,2,4,7,30.0,Satisfied
94667,Male,Loyal-customer,39,Business-travel,Business,2208,3,4,4,4,1,2,1,3,3,3,3,4,3,4,79,74.0,Neutral-or-dissatisfied
9136,Female,Loyal-customer,46,Business-travel,Business,2356,2,1,1,1,3,3,3,2,2,2,2,3,2,3,23,9.0,Neutral-or-dissatisfied
1512,Male,Loyal-customer,50,Business-travel,Business,862,4,4,4,4,2,4,4,5,5,5,5,5,5,4,0,0.0,Satisfied
44407,Male,Loyal-customer,61,Personal-travel,Eco,323,3,5,3,1,4,3,3,4,4,4,5,1,5,4,21,39.0,Neutral-or-dissatisfied
125062,Female,Loyal-customer,46,Business-travel,Business,1935,2,2,2,2,5,4,4,5,5,5,4,3,5,3,0,0.0,Satisfied
27400,Female,Loyal-customer,31,Business-travel,Business,937,5,5,5,5,2,3,2,2,1,4,4,1,2,2,3,0.0,Satisfied
93553,Male,Disloyal-customer,27,Business-travel,Business,719,2,2,2,4,3,2,3,3,4,3,4,4,5,3,0,0.0,Neutral-or-dissatisfied
65372,Male,Loyal-customer,67,Business-travel,Business,432,1,1,1,1,2,4,4,4,4,4,4,4,4,4,0,4.0,Satisfied
54242,Female,Loyal-customer,22,Business-travel,Business,1682,1,1,1,1,4,4,4,4,5,5,3,5,3,4,2,4.0,Satisfied
103383,Female,Loyal-customer,57,Business-travel,Business,237,5,5,5,5,4,4,4,5,5,5,5,3,5,5,0,0.0,Satisfied
48069,Male,Loyal-customer,50,Business-travel,Business,3378,2,2,4,2,2,5,4,4,4,4,4,5,4,3,0,0.0,Satisfied
127842,Female,Loyal-customer,20,Business-travel,Eco-plus,1262,0,3,0,5,1,0,1,1,1,5,5,3,4,1,0,0.0,Satisfied
90509,Female,Loyal-customer,31,Business-travel,Business,250,1,1,1,1,5,5,5,5,5,4,4,3,4,5,0,0.0,Satisfied
95351,Male,Loyal-customer,67,Personal-travel,Eco,239,2,4,2,5,2,2,2,2,4,4,4,4,4,2,2,0.0,Neutral-or-dissatisfied
24557,Female,Disloyal-customer,30,Business-travel,Eco,696,4,5,5,4,1,5,1,1,3,5,1,3,2,1,1,2.0,Neutral-or-dissatisfied
71374,Male,Loyal-customer,34,Business-travel,Business,3281,4,3,2,2,2,3,3,4,4,4,4,4,4,1,5,3.0,Neutral-or-dissatisfied
80320,Male,Loyal-customer,49,Personal-travel,Eco,746,2,4,2,3,3,2,3,3,3,2,4,3,4,3,0,9.0,Neutral-or-dissatisfied
9739,Male,Disloyal-customer,25,Business-travel,Business,908,1,0,1,2,3,1,3,3,4,4,5,4,5,3,0,0.0,Neutral-or-dissatisfied
34048,Male,Loyal-customer,27,Business-travel,Business,1674,5,5,5,5,5,5,5,5,2,1,4,4,1,5,30,1.0,Satisfied
109117,Female,Loyal-customer,40,Business-travel,Eco-plus,705,5,4,4,4,5,5,5,5,3,3,4,2,3,5,34,13.0,Satisfied
121180,Male,Loyal-customer,33,Personal-travel,Eco,2521,1,2,2,4,2,2,1,1,5,4,3,1,3,1,24,23.0,Neutral-or-dissatisfied
109349,Female,Loyal-customer,24,Business-travel,Business,2174,2,2,2,2,5,5,5,5,5,4,5,4,4,5,14,16.0,Satisfied
18111,Female,Loyal-customer,33,Business-travel,Business,2884,4,5,4,4,3,3,4,4,4,4,4,3,4,3,0,4.0,Satisfied
129172,Male,Loyal-customer,41,Personal-travel,Eco,679,2,4,2,3,1,2,1,1,3,2,4,4,4,1,5,12.0,Neutral-or-dissatisfied
12253,Female,Disloyal-customer,42,Business-travel,Eco,253,1,0,1,4,4,1,4,4,5,3,3,3,3,4,0,0.0,Neutral-or-dissatisfied
38252,Male,Disloyal-customer,11,Business-travel,Eco,1111,2,2,2,4,2,3,3,3,3,3,3,3,2,3,327,303.0,Neutral-or-dissatisfied
43526,Female,Loyal-customer,36,Business-travel,Eco,807,4,5,5,5,4,4,4,4,2,5,4,3,4,4,28,39.0,Neutral-or-dissatisfied
91164,Female,Loyal-customer,35,Personal-travel,Eco,223,3,4,3,3,3,3,3,3,5,5,4,5,4,3,0,7.0,Neutral-or-dissatisfied
116215,Male,Loyal-customer,47,Personal-travel,Eco,325,3,3,3,2,2,3,2,2,3,4,3,3,3,2,0,0.0,Neutral-or-dissatisfied
104559,Female,Loyal-customer,53,Business-travel,Business,2360,3,3,3,3,5,5,5,3,3,3,3,3,3,4,8,6.0,Satisfied
55287,Male,Loyal-customer,43,Business-travel,Eco,1585,2,5,5,5,2,3,3,1,4,4,3,3,4,3,112,133.0,Neutral-or-dissatisfied
32078,Male,Loyal-customer,58,Business-travel,Business,3407,4,4,4,4,4,1,1,4,4,4,4,1,4,5,2,4.0,Satisfied
30507,Female,Disloyal-customer,43,Business-travel,Eco,1346,3,3,3,2,5,3,5,5,3,3,3,1,2,5,0,4.0,Neutral-or-dissatisfied
50437,Female,Disloyal-customer,21,Business-travel,Eco,337,2,0,2,5,1,2,1,1,5,3,1,5,4,1,1,0.0,Neutral-or-dissatisfied
16752,Female,Loyal-customer,27,Business-travel,Business,2976,2,1,1,1,2,2,2,2,1,2,3,1,4,2,0,44.0,Neutral-or-dissatisfied
1258,Male,Loyal-customer,23,Personal-travel,Eco,309,2,4,2,5,1,2,1,1,5,4,5,4,5,1,0,0.0,Neutral-or-dissatisfied
126288,Male,Loyal-customer,21,Personal-travel,Eco,631,1,5,1,3,1,1,1,1,4,2,5,4,5,1,0,0.0,Neutral-or-dissatisfied
85794,Female,Disloyal-customer,59,Business-travel,Eco,526,2,2,2,2,4,2,4,4,4,4,3,1,2,4,0,0.0,Neutral-or-dissatisfied
41230,Male,Loyal-customer,38,Business-travel,Business,744,2,2,2,2,1,2,4,5,5,5,5,3,5,5,18,26.0,Satisfied
33306,Female,Loyal-customer,64,Personal-travel,Eco-plus,163,3,5,3,4,5,4,5,4,4,3,5,5,4,3,0,0.0,Neutral-or-dissatisfied
112767,Female,Disloyal-customer,10,Business-travel,Eco,588,4,5,4,4,4,4,4,4,3,2,4,4,5,4,0,0.0,Neutral-or-dissatisfied
60180,Female,Loyal-customer,19,Personal-travel,Eco,1050,2,5,1,2,3,1,3,3,3,5,4,4,5,3,0,0.0,Neutral-or-dissatisfied
66992,Male,Loyal-customer,52,Business-travel,Business,2071,3,3,3,3,3,5,4,4,4,4,4,3,4,4,0,0.0,Satisfied
67487,Male,Loyal-customer,40,Business-travel,Business,1744,1,1,1,1,3,5,5,5,5,5,5,5,5,4,0,0.0,Satisfied
24979,Male,Loyal-customer,35,Business-travel,Eco,484,1,2,2,2,1,1,1,1,4,2,3,4,3,1,0,0.0,Neutral-or-dissatisfied
117798,Female,Loyal-customer,46,Business-travel,Business,328,4,4,4,4,3,5,4,3,3,4,3,3,3,5,0,3.0,Satisfied
126128,Female,Disloyal-customer,18,Business-travel,Eco,328,3,1,3,4,5,3,5,5,3,5,4,4,4,5,0,0.0,Neutral-or-dissatisfied
67372,Male,Loyal-customer,57,Business-travel,Business,769,5,5,3,5,5,4,5,4,4,4,4,5,4,5,0,3.0,Satisfied
73386,Male,Loyal-customer,30,Business-travel,Business,2307,4,4,4,4,4,3,4,4,2,1,2,2,3,4,7,16.0,Neutral-or-dissatisfied
97560,Male,Loyal-customer,58,Business-travel,Business,448,3,3,3,3,3,4,5,4,4,4,4,4,4,4,17,11.0,Satisfied
42286,Female,Loyal-customer,36,Business-travel,Business,3569,2,1,1,1,1,4,4,2,2,2,2,2,2,3,0,0.0,Neutral-or-dissatisfied
51005,Female,Loyal-customer,52,Personal-travel,Eco,190,2,5,2,1,5,4,4,2,2,2,2,4,2,3,115,102.0,Neutral-or-dissatisfied
27704,Male,Loyal-customer,42,Personal-travel,Eco-plus,1107,3,1,3,1,1,3,1,1,1,4,2,3,1,1,0,0.0,Neutral-or-dissatisfied
16389,Female,Loyal-customer,39,Business-travel,Business,2790,3,3,3,3,5,2,1,3,3,3,3,4,3,3,0,5.0,Neutral-or-dissatisfied
33944,Female,Disloyal-customer,31,Business-travel,Eco,1072,2,2,2,3,4,2,4,4,2,2,4,3,4,4,0,0.0,Neutral-or-dissatisfied
48107,Male,Loyal-customer,45,Business-travel,Eco,236,5,1,1,1,5,5,5,5,1,4,1,4,2,5,1,4.0,Satisfied
117245,Female,Loyal-customer,15,Personal-travel,Eco,621,1,5,2,1,3,2,3,3,4,3,5,3,5,3,25,14.0,Neutral-or-dissatisfied
112242,Male,Disloyal-customer,22,Business-travel,Eco,733,3,3,3,4,4,3,2,4,4,2,5,4,5,4,19,1.0,Neutral-or-dissatisfied
82510,Male,Loyal-customer,45,Business-travel,Business,1749,4,4,3,4,3,4,5,4,4,5,4,5,4,3,19,6.0,Satisfied
8027,Male,Loyal-customer,38,Business-travel,Business,125,2,5,5,5,3,3,4,2,2,2,2,4,2,1,0,0.0,Neutral-or-dissatisfied
26791,Male,Disloyal-customer,36,Business-travel,Business,226,4,4,4,3,1,4,1,1,3,4,4,3,4,1,0,0.0,Neutral-or-dissatisfied
62391,Female,Loyal-customer,24,Business-travel,Business,2662,3,5,5,5,3,3,3,3,3,3,3,2,4,3,52,32.0,Neutral-or-dissatisfied
94210,Female,Loyal-customer,23,Business-travel,Business,3671,4,4,4,4,5,5,5,5,5,5,5,4,5,5,74,84.0,Satisfied
76494,Female,Disloyal-customer,20,Business-travel,Eco,357,4,3,4,3,3,4,3,3,3,1,4,2,3,3,0,20.0,Neutral-or-dissatisfied
68683,Male,Loyal-customer,54,Business-travel,Business,3974,1,1,1,1,2,2,1,4,4,4,5,3,4,2,0,0.0,Satisfied
41872,Male,Loyal-customer,59,Personal-travel,Eco-plus,483,1,2,1,2,2,1,2,2,1,3,3,1,2,2,82,71.0,Neutral-or-dissatisfied
4398,Female,Loyal-customer,39,Personal-travel,Eco,607,1,5,1,1,3,1,3,3,5,5,4,5,4,3,0,0.0,Neutral-or-dissatisfied
128490,Female,Loyal-customer,56,Personal-travel,Eco,646,2,4,2,4,1,2,1,3,3,2,5,3,3,3,6,24.0,Neutral-or-dissatisfied
100497,Male,Disloyal-customer,25,Business-travel,Eco,580,3,3,3,4,4,3,4,4,4,4,3,3,4,4,0,0.0,Neutral-or-dissatisfied
89478,Female,Loyal-customer,57,Business-travel,Business,1931,2,4,4,4,3,4,4,2,2,2,2,3,2,1,0,0.0,Neutral-or-dissatisfied
123023,Female,Loyal-customer,53,Business-travel,Business,468,4,4,5,4,5,4,5,4,4,4,4,5,4,5,32,29.0,Satisfied
68172,Female,Disloyal-customer,19,Business-travel,Eco,603,3,1,3,4,1,3,1,1,3,3,3,2,4,1,0,0.0,Neutral-or-dissatisfied
11391,Female,Disloyal-customer,34,Business-travel,Business,301,1,1,1,5,2,1,2,2,3,5,5,4,4,2,0,0.0,Neutral-or-dissatisfied
79876,Female,Loyal-customer,40,Business-travel,Business,1069,2,2,2,2,4,4,4,4,4,4,4,4,4,4,56,58.0,Satisfied
12134,Female,Loyal-customer,44,Business-travel,Business,2951,2,2,2,2,4,4,5,5,5,5,5,3,5,3,0,0.0,Satisfied
77573,Male,Disloyal-customer,23,Business-travel,Eco,874,5,4,4,2,2,4,4,2,5,2,4,3,5,2,0,0.0,Satisfied
47199,Female,Disloyal-customer,18,Business-travel,Eco,954,3,3,3,3,1,3,4,1,5,1,4,5,4,1,0,0.0,Neutral-or-dissatisfied
20887,Male,Loyal-customer,45,Personal-travel,Eco-plus,508,3,4,3,3,3,3,2,3,3,4,5,5,5,3,29,20.0,Neutral-or-dissatisfied
35545,Female,Loyal-customer,10,Personal-travel,Eco,1005,2,5,3,2,5,3,5,5,3,4,5,3,5,5,25,12.0,Neutral-or-dissatisfied
90880,Female,Loyal-customer,49,Business-travel,Business,581,2,5,5,5,3,3,3,2,2,2,2,2,2,1,0,0.0,Neutral-or-dissatisfied
4244,Male,Disloyal-customer,35,Business-travel,Eco,1020,2,3,3,1,2,3,2,2,1,4,1,1,5,2,0,2.0,Neutral-or-dissatisfied
107472,Female,Loyal-customer,21,Personal-travel,Eco-plus,1121,2,4,2,2,5,2,1,5,5,2,4,4,5,5,23,0.0,Neutral-or-dissatisfied
101504,Male,Loyal-customer,56,Business-travel,Business,345,1,4,3,4,3,3,3,1,1,2,1,2,1,2,56,53.0,Neutral-or-dissatisfied
17038,Female,Loyal-customer,42,Business-travel,Business,1134,5,5,5,5,3,5,4,4,4,5,4,3,4,5,0,0.0,Satisfied
72381,Female,Loyal-customer,43,Business-travel,Business,1559,3,3,3,3,4,5,5,5,5,4,5,4,5,5,0,0.0,Satisfied
6738,Female,Loyal-customer,36,Business-travel,Eco-plus,268,3,5,5,5,3,3,3,3,3,3,3,1,3,3,10,7.0,Neutral-or-dissatisfied
18033,Female,Disloyal-customer,24,Business-travel,Business,488,0,0,0,2,4,0,4,4,4,4,4,1,5,4,7,0.0,Satisfied
29092,Female,Loyal-customer,45,Personal-travel,Eco,956,3,4,3,4,5,4,5,4,4,3,1,5,4,4,0,0.0,Neutral-or-dissatisfied
111142,Male,Loyal-customer,37,Business-travel,Business,3621,3,3,3,3,2,4,4,3,3,3,3,1,3,1,0,0.0,Neutral-or-dissatisfied
6612,Female,Loyal-customer,39,Business-travel,Business,3199,4,4,4,4,5,4,4,4,4,4,4,4,4,4,13,5.0,Satisfied
45656,Male,Loyal-customer,43,Personal-travel,Eco,406,3,4,3,1,3,3,3,3,3,2,5,3,5,3,0,9.0,Neutral-or-dissatisfied
126673,Male,Disloyal-customer,26,Business-travel,Business,2276,2,2,2,4,3,2,3,3,3,3,3,3,4,3,33,50.0,Neutral-or-dissatisfied
10740,Male,Loyal-customer,37,Business-travel,Eco,308,1,3,3,3,1,1,1,1,2,3,3,4,3,1,25,33.0,Neutral-or-dissatisfied
43855,Female,Loyal-customer,63,Business-travel,Business,199,4,4,4,4,5,4,4,3,3,3,4,3,3,4,0,0.0,Neutral-or-dissatisfied
83073,Female,Disloyal-customer,22,Business-travel,Eco,957,2,3,3,3,5,3,5,5,2,3,3,3,4,5,0,6.0,Neutral-or-dissatisfied
96464,Female,Loyal-customer,57,Business-travel,Eco,436,3,2,2,2,4,1,2,3,3,3,3,4,3,2,1,0.0,Neutral-or-dissatisfied
72220,Female,Disloyal-customer,22,Business-travel,Eco,919,3,3,3,1,4,3,4,4,4,3,1,1,1,4,17,76.0,Neutral-or-dissatisfied
12556,Female,Loyal-customer,18,Personal-travel,Eco,871,1,3,1,2,2,1,2,2,3,4,4,4,5,2,2,0.0,Neutral-or-dissatisfied
28003,Male,Loyal-customer,32,Business-travel,Business,763,5,5,5,5,5,5,5,5,1,2,1,2,4,5,0,0.0,Satisfied
51308,Male,Loyal-customer,41,Business-travel,Eco-plus,109,3,3,3,3,3,3,3,3,3,4,3,3,3,3,0,1.0,Neutral-or-dissatisfied
92172,Female,Loyal-customer,47,Business-travel,Business,1956,1,1,1,1,4,5,4,5,5,5,5,5,5,3,1,18.0,Satisfied
13959,Male,Loyal-customer,15,Personal-travel,Eco,192,2,1,2,3,4,2,4,4,4,3,2,4,2,4,49,50.0,Neutral-or-dissatisfied
125995,Male,Loyal-customer,54,Personal-travel,Business,507,4,1,4,4,2,4,4,3,3,4,3,4,3,4,0,0.0,Satisfied
105697,Male,Loyal-customer,46,Business-travel,Business,787,4,4,4,4,4,5,5,5,5,5,5,5,5,4,0,20.0,Satisfied
40533,Male,Disloyal-customer,47,Business-travel,Eco,391,2,0,2,1,3,2,3,3,5,4,3,3,4,3,0,0.0,Neutral-or-dissatisfied
29665,Female,Loyal-customer,14,Personal-travel,Eco,1448,1,5,2,4,4,2,4,4,5,1,2,5,5,4,0,0.0,Neutral-or-dissatisfied
47618,Male,Loyal-customer,44,Business-travel,Business,715,2,2,2,2,2,5,1,4,4,5,4,3,4,3,39,53.0,Satisfied
90380,Female,Loyal-customer,49,Business-travel,Business,270,2,4,3,4,2,4,4,2,2,2,2,3,2,3,8,0.0,Neutral-or-dissatisfied
72416,Male,Loyal-customer,30,Business-travel,Business,1119,4,4,4,4,5,4,5,5,3,4,4,4,5,5,0,18.0,Satisfied
35089,Female,Loyal-customer,48,Business-travel,Business,2285,4,4,4,4,2,2,2,5,5,5,5,2,5,4,0,31.0,Satisfied
125041,Male,Loyal-customer,39,Business-travel,Eco,800,1,0,0,3,0,3,3,4,5,4,3,3,3,3,0,18.0,Neutral-or-dissatisfied
17802,Male,Loyal-customer,32,Business-travel,Business,2443,4,4,4,4,5,5,5,5,3,2,2,1,3,5,0,0.0,Satisfied
114515,Female,Disloyal-customer,47,Business-travel,Business,325,5,5,5,4,1,5,1,1,5,3,5,3,5,1,9,0.0,Satisfied
106639,Male,Loyal-customer,19,Business-travel,Eco-plus,306,3,1,4,4,3,3,4,3,4,1,3,2,3,3,11,11.0,Neutral-or-dissatisfied
3837,Female,Loyal-customer,16,Personal-travel,Eco,710,2,4,2,4,1,2,1,1,5,5,4,3,5,1,14,21.0,Neutral-or-dissatisfied
127595,Female,Loyal-customer,47,Business-travel,Business,1773,5,5,5,5,4,4,4,4,4,4,4,5,4,4,2,0.0,Satisfied
118687,Male,Loyal-customer,63,Personal-travel,Eco,370,1,3,1,4,2,1,2,2,2,2,2,1,3,2,3,3.0,Neutral-or-dissatisfied
108700,Male,Loyal-customer,57,Personal-travel,Eco-plus,577,4,4,4,3,3,4,3,3,4,2,5,5,4,3,33,28.0,Neutral-or-dissatisfied
121222,Male,Loyal-customer,44,Business-travel,Business,2075,1,1,1,1,3,4,5,4,4,4,4,3,4,4,0,0.0,Satisfied
59397,Male,Loyal-customer,48,Personal-travel,Eco,2556,1,4,1,4,1,1,1,3,3,2,2,1,2,1,626,604.0,Neutral-or-dissatisfied
33153,Female,Loyal-customer,14,Personal-travel,Eco,102,2,1,2,3,3,2,3,3,1,5,3,3,3,3,2,2.0,Neutral-or-dissatisfied
80639,Male,Loyal-customer,31,Personal-travel,Eco,282,1,4,3,4,2,3,2,2,5,5,4,5,4,2,0,0.0,Neutral-or-dissatisfied
127579,Male,Loyal-customer,40,Business-travel,Business,1773,3,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0.0,Satisfied
32872,Female,Loyal-customer,18,Personal-travel,Eco,216,2,2,2,4,5,2,5,5,2,5,2,1,4,5,0,0.0,Neutral-or-dissatisfied
119993,Female,Loyal-customer,35,Personal-travel,Business,328,3,0,3,2,5,4,5,4,4,3,4,3,4,5,0,0.0,Neutral-or-dissatisfied
86917,Female,Loyal-customer,47,Personal-travel,Eco,341,2,5,2,1,3,4,4,4,4,2,4,5,4,3,0,0.0,Neutral-or-dissatisfied
85837,Male,Loyal-customer,26,Personal-travel,Eco,526,1,2,1,4,2,1,2,2,3,2,3,1,4,2,0,0.0,Neutral-or-dissatisfied
123633,Female,Disloyal-customer,36,Business-travel,Business,214,3,3,3,4,5,3,1,5,4,5,5,4,5,5,0,0.0,Neutral-or-dissatisfied
59285,Male,Disloyal-customer,22,Business-travel,Business,3365,0,5,0,1,0,3,3,1,1,2,2,3,3,3,6,0.0,Satisfied
92603,Male,Loyal-customer,42,Business-travel,Eco,718,4,3,3,3,4,4,4,4,4,5,2,3,5,4,1,0.0,Satisfied
2865,Male,Disloyal-customer,44,Business-travel,Eco,491,5,0,5,4,4,5,4,4,3,3,3,2,4,4,0,27.0,Satisfied
59175,Male,Loyal-customer,62,Personal-travel,Eco-plus,1846,2,4,2,1,1,2,1,1,3,4,5,1,5,1,12,3.0,Neutral-or-dissatisfied
35283,Male,Loyal-customer,47,Business-travel,Business,3892,1,1,1,1,1,5,1,5,5,5,5,3,5,2,4,0.0,Satisfied
